TYPE_OF_FILE;COUNTRY;AREA;VESSEL;YEAR;HAUL_NUMBER;CODEND_CLOSING;PART_OF_THE_CODEND;GENUS;SPECIES;LENGTH_CLASSES_CODE;WEIGHT_OF_THE_FRACTION;WEIGHT_OF_THE_SAMPLE_MEASURED;SEX;NO_OF_INDIVIDUAL_OF_THE_ABOVE_SEX_MEASURED;LENGTH_CLASS;MATURITY;MATSUB;NUMBER_OF_INDIVIDUALS_IN_THE_LENGTH_CLASS_AND_MATURITY_STAGE
TC;ITA;10;SAN;1994;67;S;S;TRAC;TRA;0;2500;2500;I;67;175;0;;3
TC;ITA;10;SAN;1994;67;S;S;TRAC;TRA;0;2500;2500;I;67;180;0;;3
TC;ITA;10;SAN;1994;67;S;S;TRAC;TRA;0;2500;2500;I;67;190;0;;1
TC;ITA;10;SAN;1994;67;S;S;TRIS;CAP;0;100;100;I;55;55;0;;4
TC;ITA;10;SAN;1994;67;S;S;TRIS;CAP;0;100;100;I;55;60;0;;12
TC;ITA;10;SAN;1994;67;S;S;TRIS;CAP;0;100;100;I;55;65;0;;10
TC;ITA;10;SAN;1994;67;S;S;TRIS;CAP;0;100;100;I;55;70;0;;17
TC;ITA;10;SAN;1994;67;S;S;TRIS;CAP;0;100;100;I;55;75;0;;6
TC;ITA;10;SAN;1994;67;S;S;TRIS;CAP;0;100;100;I;55;80;0;;5
TC;ITA;10;SAN;1994;67;S;S;TRIS;CAP;0;100;100;I;55;85;0;;1
TC;ITA;10;SAN;1994;68;S;S;ILLE;COI;0;100;100;I;7;60;0;;2
TC;ITA;10;SAN;1994;68;S;S;ILLE;COI;0;100;100;I;7;65;0;;1
TC;ITA;10;SAN;1994;68;S;S;ILLE;COI;0;100;100;I;7;70;0;;1
TC;ITA;10;SAN;1994;68;S;S;ILLE;COI;0;100;100;I;7;90;0;;2
TC;ITA;10;SAN;1994;68;S;S;ILLE;COI;0;100;100;I;7;100;0;;1
TC;ITA;10;SAN;1994;68;S;S;MERL;MER;0;350;350;M;1;300;3;;1
TC;ITA;10;SAN;1994;68;S;S;MERL;MER;0;350;350;F;9;130;1;;1
TC;ITA;10;SAN;1994;68;S;S;MERL;MER;0;350;350;F;9;145;1;;1
TC;ITA;10;SAN;1994;68;S;S;MERL;MER;0;350;350;F;9;165;1;;2
TC;ITA;10;SAN;1994;68;S;S;MERL;MER;0;350;350;F;9;170;1;;1
TC;ITA;10;SAN;1994;68;S;S;MERL;MER;0;350;350;F;9;180;1;;1
TC;ITA;10;SAN;1994;68;S;S;MERL;MER;0;350;350;F;9;190;1;;3
TC;ITA;10;SAN;1994;68;S;S;MERL;MER;0;350;350;I;2;100;0;;1
TC;ITA;10;SAN;1994;68;S;S;MERL;MER;0;350;350;I;2;135;0;;1
TC;ITA;10;SAN;1994;68;S;S;MULL;BAR;0;1000;1000;M;7;140;3;;4
TC;ITA;10;SAN;1994;68;S;S;MULL;BAR;0;1000;1000;M;7;150;3;;1
TC;ITA;10;SAN;1994;68;S;S;MULL;BAR;0;1000;1000;M;7;155;3;;1
TC;ITA;10;SAN;1994;68;S;S;MULL;BAR;0;1000;1000;M;7;170;3;;1
TC;ITA;10;SAN;1994;68;S;S;MULL;BAR;0;1000;1000;F;11;160;3;;1
TC;ITA;10;SAN;1994;68;S;S;MULL;BAR;0;1000;1000;F;11;165;3;;1
TC;ITA;10;SAN;1994;68;S;S;MULL;BAR;0;1000;1000;F;11;170;3;;2
TC;ITA;10;SAN;1994;68;S;S;MULL;BAR;0;1000;1000;F;11;175;3;;1
TC;ITA;10;SAN;1994;68;S;S;MULL;BAR;0;1000;1000;F;11;185;3;;2
TC;ITA;10;SAN;1994;68;S;S;MULL;BAR;0;1000;1000;F;11;190;3;;2
TC;ITA;10;SAN;1994;68;S;S;MULL;BAR;0;1000;1000;F;11;205;3;;1
TC;ITA;10;SAN;1994;68;S;S;MULL;BAR;0;1000;1000;F;11;220;4;;1
TC;ITA;10;SAN;1994;68;S;S;MULL;SUR;0;100;100;F;1;180;2;;1
TC;ITA;10;SAN;1994;68;S;S;PAGE;BOG;0;150;150;I;4;140;0;;1
TC;ITA;10;SAN;1994;68;S;S;PAGE;BOG;0;150;150;I;4;145;0;;2
TC;ITA;10;SAN;1994;68;S;S;PAGE;BOG;0;150;150;I;4;150;0;;1
TC;ITA;10;SAN;1994;68;S;S;PAGE;ERY;0;100;100;F;1;205;1;;1
TC;ITA;10;SAN;1994;68;S;S;PAPE;LON;m;150;150;M;5;14;0;;1
TC;ITA;10;SAN;1994;68;S;S;PAPE;LON;m;150;150;M;5;17;0;;1
TC;ITA;10;SAN;1994;68;S;S;PAPE;LON;m;150;150;M;5;20;0;;1
TC;ITA;10;SAN;1994;68;S;S;PAPE;LON;m;150;150;M;5;21;0;;2
TC;ITA;10;SAN;1994;68;S;S;PAPE;LON;m;150;150;F;15;16;1;;1
TC;ITA;10;SAN;1994;68;S;S;PAPE;LON;m;150;150;F;15;16;2;;1
TC;ITA;10;SAN;1994;68;S;S;PAPE;LON;m;150;150;F;15;18;1;;1
TC;ITA;10;SAN;1994;68;S;S;PAPE;LON;m;150;150;F;15;21;2;;1
TC;ITA;10;SAN;1994;68;S;S;PAPE;LON;m;150;150;F;15;22;1;;2
TC;ITA;10;SAN;1994;68;S;S;PAPE;LON;m;150;150;F;15;23;2;;1
TC;ITA;10;SAN;1994;68;S;S;PAPE;LON;m;150;150;F;15;24;1;;3
TC;ITA;10;SAN;1994;68;S;S;PAPE;LON;m;150;150;F;15;24;2;;2
TC;ITA;10;SAN;1994;68;S;S;PAPE;LON;m;150;150;F;15;25;1;;1
TC;ITA;10;SAN;1994;68;S;S;PAPE;LON;m;150;150;F;15;26;1;;2
TC;ITA;10;SAN;1994;68;S;S;SPIC;FLE;0;100;100;F;1;140;1;;1
TC;ITA;10;SAN;1994;68;S;S;TRAC;TRA;0;300;300;I;11;100;0;;2
TC;ITA;10;SAN;1994;68;S;S;TRAC;TRA;0;300;300;I;11;105;0;;1
TC;ITA;10;SAN;1994;68;S;S;TRAC;TRA;0;300;300;I;11;135;0;;1
TC;ITA;10;SAN;1994;68;S;S;TRAC;TRA;0;300;300;I;11;140;0;;2
TC;ITA;10;SAN;1994;68;S;S;TRAC;TRA;0;300;300;I;11;160;0;;1
TC;ITA;10;SAN;1994;68;S;S;TRAC;TRA;0;300;300;I;11;165;0;;1
TC;ITA;10;SAN;1994;68;S;S;TRAC;TRA;0;300;300;I;11;170;0;;1
TC;ITA;10;SAN;1994;68;S;S;TRAC;TRA;0;300;300;I;11;175;0;;2
TC;ITA;10;SAN;1994;69;S;S;ELED;CIR;0;100;100;M;1;65;2;;1
TC;ITA;10;SAN;1994;69;S;S;LOPH;BUD;0;450;450;M;1;275;2;;1
TC;ITA;10;SAN;1994;69;S;S;LOPH;BUD;0;450;450;F;1;230;1;;1
TC;ITA;10;SAN;1994;69;S;S;MERL;MER;0;550;550;M;1;290;3;;1
TC;ITA;10;SAN;1994;69;S;S;MERL;MER;0;550;550;F;1;310;1;;1
TC;ITA;10;SAN;1994;69;S;S;MERL;MER;0;550;550;I;25;75;0;;2
TC;ITA;10;SAN;1994;69;S;S;MERL;MER;0;550;550;I;25;80;0;;3
TC;ITA;10;SAN;1994;69;S;S;MERL;MER;0;550;550;I;25;85;0;;1
TC;ITA;10;SAN;1994;69;S;S;MERL;MER;0;550;550;I;25;90;0;;4
TC;ITA;10;SAN;1994;69;S;S;MERL;MER;0;550;550;I;25;95;0;;4
TC;ITA;10;SAN;1994;69;S;S;MERL;MER;0;550;550;I;25;100;0;;4
TC;ITA;10;SAN;1994;69;S;S;MERL;MER;0;550;550;I;25;105;0;;1
TC;ITA;10;SAN;1994;69;S;S;MERL;MER;0;550;550;I;25;110;0;;2
TC;ITA;10;SAN;1994;69;S;S;MERL;MER;0;550;550;I;25;115;0;;2
TC;ITA;10;SAN;1994;69;S;S;MERL;MER;0;550;550;I;25;130;0;;2
TC;ITA;10;SAN;1994;69;S;S;PAGE;BOG;0;50;50;F;1;165;2;;1
TC;ITA;10;SAN;1994;69;S;S;PAPE;LON;m;100;100;M;8;16;0;;1
TC;ITA;10;SAN;1994;69;S;S;PAPE;LON;m;100;100;M;8;17;0;;2
TC;ITA;10;SAN;1994;69;S;S;PAPE;LON;m;100;100;M;8;18;0;;1
TC;ITA;10;SAN;1994;69;S;S;PAPE;LON;m;100;100;M;8;20;0;;1
TC;ITA;10;SAN;1994;69;S;S;PAPE;LON;m;100;100;M;8;21;0;;2
TC;ITA;10;SAN;1994;69;S;S;PAPE;LON;m;100;100;M;8;22;0;;1
TC;ITA;10;SAN;1994;69;S;S;PAPE;LON;m;100;100;F;11;12;1;;2
TC;ITA;10;SAN;1994;69;S;S;PAPE;LON;m;100;100;F;11;13;1;;2
TC;ITA;10;SAN;1994;69;S;S;PAPE;LON;m;100;100;F;11;15;1;;1
TC;ITA;10;SAN;1994;69;S;S;PAPE;LON;m;100;100;F;11;23;1;;1
TC;ITA;10;SAN;1994;69;S;S;PAPE;LON;m;100;100;F;11;26;1;;1
TC;ITA;10;SAN;1994;69;S;S;PAPE;LON;m;100;100;F;11;28;1;;2
TC;ITA;10;SAN;1994;69;S;S;PAPE;LON;m;100;100;F;11;29;1;;1
TC;ITA;10;SAN;1994;69;S;S;PAPE;LON;m;100;100;F;11;32;1;;1
TC;ITA;10;SAN;1994;69;S;S;TRAC;TRA;0;350;350;F;9;135;1;;1
TC;ITA;10;SAN;1994;69;S;S;TRAC;TRA;0;350;350;F;9;155;1;;1
TC;ITA;10;SAN;1994;69;S;S;TRAC;TRA;0;350;350;F;9;175;1;;2
TC;ITA;10;SAN;1994;69;S;S;TRAC;TRA;0;350;350;F;9;180;1;;1
TC;ITA;10;SAN;1994;69;S;S;TRAC;TRA;0;350;350;F;9;185;1;;1
TC;ITA;10;SAN;1994;69;S;S;TRAC;TRA;0;350;350;F;9;190;1;;1
TC;ITA;10;SAN;1994;69;S;S;TRAC;TRA;0;350;350;F;9;195;1;;1
TC;ITA;10;SAN;1994;69;S;S;TRAC;TRA;0;350;350;F;9;200;1;;1
TC;ITA;10;SAN;1994;70;S;S;ELED;CIR;0;450;450;F;1;110;3;;1
TC;ITA;10;SAN;1994;70;S;S;ILLE;COI;0;600;600;M;4;145;3;;1
TC;ITA;10;SAN;1994;70;S;S;ILLE;COI;0;600;600;M;4;150;3;;1
TC;ITA;10;SAN;1994;70;S;S;ILLE;COI;0;600;600;M;4;155;2;;1
TC;ITA;10;SAN;1994;70;S;S;ILLE;COI;0;600;600;M;4;160;3;;1
TC;ITA;10;SAN;1994;70;S;S;LOPH;BUD;0;200;200;F;1;270;1;;1
TC;ITA;10;SAN;1994;70;S;S;MERL;MER;0;2500;2500;M;6;285;1;;1
TC;ITA;10;SAN;1994;70;S;S;MERL;MER;0;2500;2500;M;6;345;4;;1
TC;ITA;10;SAN;1994;70;S;S;MERL;MER;0;2500;2500;M;6;365;4;;2
TC;ITA;10;SAN;1994;70;S;S;MERL;MER;0;2500;2500;M;6;370;3;;1
TC;ITA;10;SAN;1994;70;S;S;MERL;MER;0;2500;2500;M;6;395;3;;1
TC;ITA;10;SAN;1994;70;S;S;MERL;MER;0;2500;2500;F;3;215;1;;1
TC;ITA;10;SAN;1994;70;S;S;MERL;MER;0;2500;2500;F;3;255;1;;1
TC;ITA;10;SAN;1994;70;S;S;MERL;MER;0;2500;2500;F;3;290;1;;1
TC;ITA;10;SAN;1994;70;S;S;MICM;POU;0;500;500;F;9;130;1;;1
TC;ITA;10;SAN;1994;70;S;S;MICM;POU;0;500;500;F;9;155;1;;1
TC;ITA;10;SAN;1994;70;S;S;MICM;POU;0;500;500;F;9;165;1;;2
TC;ITA;10;SAN;1994;70;S;S;MICM;POU;0;500;500;F;9;170;1;;1
TC;ITA;10;SAN;1994;70;S;S;MICM;POU;0;500;500;F;9;175;1;;1
TC;ITA;10;SAN;1994;70;S;S;MICM;POU;0;500;500;F;9;230;1;;1
TC;ITA;10;SAN;1994;70;S;S;MICM;POU;0;500;500;F;9;240;1;;2
TC;ITA;10;SAN;1994;70;S;S;PAPE;LON;m;150;150;M;9;22;0;;2
TC;ITA;10;SAN;1994;70;S;S;PAPE;LON;m;150;150;M;9;23;0;;3
TC;ITA;10;SAN;1994;70;S;S;PAPE;LON;m;150;150;M;9;24;0;;2
TC;ITA;10;SAN;1994;70;S;S;PAPE;LON;m;150;150;M;9;25;0;;1
TC;ITA;10;SAN;1994;70;S;S;PAPE;LON;m;150;150;M;9;26;0;;1
TC;ITA;10;SAN;1994;70;S;S;PAPE;LON;m;150;150;F;15;22;1;;2
TC;ITA;10;SAN;1994;70;S;S;PAPE;LON;m;150;150;F;15;23;1;;1
TC;ITA;10;SAN;1994;70;S;S;PAPE;LON;m;150;150;F;15;24;2;;1
TC;ITA;10;SAN;1994;70;S;S;PAPE;LON;m;150;150;F;15;28;1;;2
TC;ITA;10;SAN;1994;70;S;S;PAPE;LON;m;150;150;F;15;28;2;;1
TC;ITA;10;SAN;1994;70;S;S;PAPE;LON;m;150;150;F;15;29;2;;3
TC;ITA;10;SAN;1994;70;S;S;PAPE;LON;m;150;150;F;15;31;2;;3
TC;ITA;10;SAN;1994;70;S;S;PAPE;LON;m;150;150;F;15;32;2;;2
TC;ITA;10;SAN;1994;70;S;S;TRAC;TRA;0;1100;1100;M;14;175;1;;1
TC;ITA;10;SAN;1994;70;S;S;TRAC;TRA;0;1100;1100;M;14;190;1;;1
TC;ITA;10;SAN;1994;70;S;S;TRAC;TRA;0;1100;1100;M;14;195;1;;2
TC;ITA;10;SAN;1994;70;S;S;TRAC;TRA;0;1100;1100;M;14;200;1;;2
TC;ITA;10;SAN;1994;70;S;S;TRAC;TRA;0;1100;1100;M;14;205;1;;1
TC;ITA;10;SAN;1994;70;S;S;TRAC;TRA;0;1100;1100;M;14;220;1;;2
TC;ITA;10;SAN;1994;70;S;S;TRAC;TRA;0;1100;1100;M;14;225;1;;1
TC;ITA;10;SAN;1994;70;S;S;TRAC;TRA;0;1100;1100;M;14;230;1;;3
TC;ITA;10;SAN;1994;70;S;S;TRAC;TRA;0;1100;1100;M;14;240;1;;1
TC;ITA;10;SAN;1994;70;S;S;TRAC;TRA;0;1100;1100;F;1;195;1;;1
TC;ITA;10;SAN;1994;70;S;S;ZEUS;FAB;0;150;150;M;1;225;1;;1
TC;ITA;10;SAN;1994;71;S;S;ELED;CIR;0;500;500;M;3;55;2;;1
TC;ITA;10;SAN;1994;71;S;S;ELED;CIR;0;500;500;M;3;70;2;;1
TC;ITA;10;SAN;1994;71;S;S;ELED;CIR;0;500;500;M;3;80;2;;1
TC;ITA;10;SAN;1994;71;S;S;ILLE;COI;0;400;400;M;5;140;3;;1
TC;ITA;10;SAN;1994;71;S;S;ILLE;COI;0;400;400;M;5;145;3;;1
TC;ITA;10;SAN;1994;71;S;S;ILLE;COI;0;400;400;M;5;150;3;;1
TC;ITA;10;SAN;1994;71;S;S;ILLE;COI;0;400;400;M;5;155;3;;1
TC;ITA;10;SAN;1994;71;S;S;ILLE;COI;0;400;400;M;5;160;3;;1
TC;ITA;10;SAN;1994;71;S;S;ILLE;COI;0;400;400;F;1;200;3;;1
TC;ITA;10;SAN;1994;71;S;S;LOPH;BUD;0;200;200;I;1;270;0;;1
TC;ITA;10;SAN;1994;71;S;S;MERL;MER;0;400;400;F;2;250;1;;1
TC;ITA;10;SAN;1994;71;S;S;MERL;MER;0;400;400;F;2;340;1;;1
TC;ITA;10;SAN;1994;71;S;S;MICM;POU;0;1300;1300;F;13;230;1;;3
TC;ITA;10;SAN;1994;71;S;S;MICM;POU;0;1300;1300;F;13;235;1;;1
TC;ITA;10;SAN;1994;71;S;S;MICM;POU;0;1300;1300;F;13;240;1;;1
TC;ITA;10;SAN;1994;71;S;S;MICM;POU;0;1300;1300;F;13;245;1;;3
TC;ITA;10;SAN;1994;71;S;S;MICM;POU;0;1300;1300;F;13;250;1;;2
TC;ITA;10;SAN;1994;71;S;S;MICM;POU;0;1300;1300;F;13;260;1;;3
TC;ITA;10;SAN;1994;71;S;S;MICM;POU;0;1300;1300;I;4;140;0;;1
TC;ITA;10;SAN;1994;71;S;S;MICM;POU;0;1300;1300;I;4;145;0;;1
TC;ITA;10;SAN;1994;71;S;S;MICM;POU;0;1300;1300;I;4;170;0;;2
TC;ITA;10;SAN;1994;71;S;S;PAGE;BOG;0;100;100;I;1;200;0;;1
TC;ITA;10;SAN;1994;71;S;S;PAPE;LON;m;100;100;M;17;22;0;;3
TC;ITA;10;SAN;1994;71;S;S;PAPE;LON;m;100;100;M;17;23;0;;5
TC;ITA;10;SAN;1994;71;S;S;PAPE;LON;m;100;100;M;17;24;0;;6
TC;ITA;10;SAN;1994;71;S;S;PAPE;LON;m;100;100;M;17;25;0;;2
TC;ITA;10;SAN;1994;71;S;S;PAPE;LON;m;100;100;M;17;26;0;;1
TC;ITA;10;SAN;1994;71;S;S;PAPE;LON;m;100;100;F;2;26;2;;1
TC;ITA;10;SAN;1994;71;S;S;PAPE;LON;m;100;100;F;2;27;2;;1
TC;ITA;10;SAN;1994;71;S;S;TRAC;TRA;0;400;400;I;7;170;0;;1
TC;ITA;10;SAN;1994;71;S;S;TRAC;TRA;0;400;400;I;7;180;0;;1
TC;ITA;10;SAN;1994;71;S;S;TRAC;TRA;0;400;400;I;7;190;0;;1
TC;ITA;10;SAN;1994;71;S;S;TRAC;TRA;0;400;400;I;7;210;0;;2
TC;ITA;10;SAN;1994;71;S;S;TRAC;TRA;0;400;400;I;7;220;0;;1
TC;ITA;10;SAN;1994;71;S;S;TRAC;TRA;0;400;400;I;7;230;0;;1
TC;ITA;10;SAN;1994;71;S;S;ZEUS;FAB;0;150;150;I;1;210;0;;1
TC;ITA;10;SAN;1994;72;S;S;ELED;CIR;0;750;750;M;3;60;2;;1
TC;ITA;10;SAN;1994;72;S;S;ELED;CIR;0;750;750;M;3;70;2;;1
TC;ITA;10;SAN;1994;72;S;S;ELED;CIR;0;750;750;M;3;100;2;;1
TC;ITA;10;SAN;1994;72;S;S;ELED;CIR;0;750;750;F;1;110;3;;1
TC;ITA;10;SAN;1994;72;S;S;ILLE;COI;0;1150;1150;M;7;135;3;;1
TC;ITA;10;SAN;1994;72;S;S;ILLE;COI;0;1150;1150;M;7;140;2;;1
TC;ITA;10;SAN;1994;72;S;S;ILLE;COI;0;1150;1150;M;7;140;3;;1
TC;ITA;10;SAN;1994;72;S;S;ILLE;COI;0;1150;1150;M;7;145;3;;4
TC;ITA;10;SAN;1994;72;S;S;ILLE;COI;0;1150;1150;F;1;175;3;;1
TC;ITA;10;SAN;1994;72;S;S;LOPH;BUD;0;250;250;M;1;255;2;;1
TC;ITA;10;SAN;1994;72;S;S;MERL;MER;0;3000;3000;M;2;250;1;;1
TC;ITA;10;SAN;1994;72;S;S;MERL;MER;0;3000;3000;M;2;275;1;;1
TC;ITA;10;SAN;1994;72;S;S;MERL;MER;0;3000;3000;F;9;175;1;;1
TC;ITA;10;SAN;1994;72;S;S;MERL;MER;0;3000;3000;F;9;180;1;;2
TC;ITA;10;SAN;1994;72;S;S;MERL;MER;0;3000;3000;F;9;200;1;;1
TC;ITA;10;SAN;1994;72;S;S;MERL;MER;0;3000;3000;F;9;210;1;;1
TC;ITA;10;SAN;1994;72;S;S;MERL;MER;0;3000;3000;F;9;250;1;;1
TC;ITA;10;SAN;1994;72;S;S;MERL;MER;0;3000;3000;F;9;265;1;;1
TC;ITA;10;SAN;1994;72;S;S;MERL;MER;0;3000;3000;F;9;290;1;;1
TC;ITA;10;SAN;1994;72;S;S;MERL;MER;0;3000;3000;F;9;360;1;;1
TC;ITA;10;SAN;1994;72;S;S;MERL;MER;0;3000;3000;I;178;75;0;;5
TC;ITA;10;SAN;1994;72;S;S;MERL;MER;0;3000;3000;I;178;80;0;;15
TC;ITA;10;SAN;1994;72;S;S;MERL;MER;0;3000;3000;I;178;85;0;;16
TC;ITA;10;SAN;1994;72;S;S;MERL;MER;0;3000;3000;I;178;90;0;;28
TC;ITA;10;SAN;1994;72;S;S;MERL;MER;0;3000;3000;I;178;95;0;;26
TC;ITA;10;SAN;1994;72;S;S;MERL;MER;0;3000;3000;I;178;100;0;;14
TC;ITA;10;SAN;1994;72;S;S;MERL;MER;0;3000;3000;I;178;105;0;;16
TC;ITA;10;SAN;1994;72;S;S;MERL;MER;0;3000;3000;I;178;110;0;;7
TC;ITA;10;SAN;1994;72;S;S;MERL;MER;0;3000;3000;I;178;115;0;;10
TC;ITA;10;SAN;1994;72;S;S;MERL;MER;0;3000;3000;I;178;120;0;;6
TC;ITA;10;SAN;1994;72;S;S;MERL;MER;0;3000;3000;I;178;125;0;;6
TC;ITA;10;SAN;1994;72;S;S;MERL;MER;0;3000;3000;I;178;130;0;;5
TC;ITA;10;SAN;1994;72;S;S;MERL;MER;0;3000;3000;I;178;135;0;;1
TC;ITA;10;SAN;1994;72;S;S;MERL;MER;0;3000;3000;I;178;140;0;;3
TC;ITA;10;SAN;1994;72;S;S;MERL;MER;0;3000;3000;I;178;145;0;;2
TC;ITA;10;SAN;1994;72;S;S;MERL;MER;0;3000;3000;I;178;150;0;;4
TC;ITA;10;SAN;1994;72;S;S;MERL;MER;0;3000;3000;I;178;155;0;;6
TC;ITA;10;SAN;1994;72;S;S;MERL;MER;0;3000;3000;I;178;160;0;;7
TC;ITA;10;SAN;1994;72;S;S;MERL;MER;0;3000;3000;I;178;165;0;;1
TC;ITA;10;SAN;1994;72;S;S;MICM;POU;0;800;800;F;10;220;1;;3
TC;ITA;10;SAN;1994;72;S;S;MICM;POU;0;800;800;F;10;225;1;;4
TC;ITA;10;SAN;1994;72;S;S;MICM;POU;0;800;800;F;10;230;1;;1
TC;ITA;10;SAN;1994;72;S;S;MICM;POU;0;800;800;F;10;240;1;;1
TC;ITA;10;SAN;1994;72;S;S;MICM;POU;0;800;800;F;10;265;1;;1
TC;ITA;10;SAN;1994;72;S;S;PAGE;BOG;0;1200;1200;I;23;140;0;;1
TC;ITA;10;SAN;1994;72;S;S;PAGE;BOG;0;1200;1200;I;23;145;0;;3
TC;ITA;10;SAN;1994;72;S;S;PAGE;BOG;0;1200;1200;I;23;150;0;;9
TC;ITA;10;SAN;1994;72;S;S;PAGE;BOG;0;1200;1200;I;23;155;0;;4
TC;ITA;10;SAN;1994;72;S;S;PAGE;BOG;0;1200;1200;I;23;160;0;;4
TC;ITA;10;SAN;1994;72;S;S;PAGE;BOG;0;1200;1200;I;23;165;0;;1
TC;ITA;10;SAN;1994;72;S;S;PAGE;BOG;0;1200;1200;I;23;195;0;;1
TC;ITA;10;SAN;1994;72;S;S;PAPE;LON;m;700;700;M;33;21;0;;1
TC;ITA;10;SAN;1994;72;S;S;PAPE;LON;m;700;700;M;33;22;0;;3
TC;ITA;10;SAN;1994;72;S;S;PAPE;LON;m;700;700;M;33;23;0;;10
TC;ITA;10;SAN;1994;72;S;S;PAPE;LON;m;700;700;M;33;24;0;;10
TC;ITA;10;SAN;1994;72;S;S;PAPE;LON;m;700;700;M;33;25;0;;2
TC;ITA;10;SAN;1994;72;S;S;PAPE;LON;m;700;700;M;33;26;0;;5
TC;ITA;10;SAN;1994;72;S;S;PAPE;LON;m;700;700;M;33;28;0;;2
TC;ITA;10;SAN;1994;72;S;S;PAPE;LON;m;700;700;F;35;25;2;;2
TC;ITA;10;SAN;1994;72;S;S;PAPE;LON;m;700;700;F;35;26;1;;1
TC;ITA;10;SAN;1994;72;S;S;PAPE;LON;m;700;700;F;35;26;2;;3
TC;ITA;10;SAN;1994;72;S;S;PAPE;LON;m;700;700;F;35;27;1;;6
TC;ITA;10;SAN;1994;72;S;S;PAPE;LON;m;700;700;F;35;27;2;;2
TC;ITA;10;SAN;1994;72;S;S;PAPE;LON;m;700;700;F;35;28;1;;2
TC;ITA;10;SAN;1994;72;S;S;PAPE;LON;m;700;700;F;35;28;2;;3
TC;ITA;10;SAN;1994;72;S;S;PAPE;LON;m;700;700;F;35;29;1;;1
TC;ITA;10;SAN;1994;72;S;S;PAPE;LON;m;700;700;F;35;29;2;;5
TC;ITA;10;SAN;1994;72;S;S;PAPE;LON;m;700;700;F;35;30;1;;1
TC;ITA;10;SAN;1994;72;S;S;PAPE;LON;m;700;700;F;35;30;2;;2
TC;ITA;10;SAN;1994;72;S;S;PAPE;LON;m;700;700;F;35;31;2;;3
TC;ITA;10;SAN;1994;72;S;S;PAPE;LON;m;700;700;F;35;33;2;;1
TC;ITA;10;SAN;1994;72;S;S;PAPE;LON;m;700;700;F;35;35;2;;2
TC;ITA;10;SAN;1994;72;S;S;PAPE;LON;m;700;700;F;35;36;2;;1
TC;ITA;10;SAN;1994;72;S;S;PHYI;BLE;0;70;70;I;4;90;0;;1
TC;ITA;10;SAN;1994;72;S;S;PHYI;BLE;0;70;70;I;4;105;0;;1
TC;ITA;10;SAN;1994;72;S;S;PHYI;BLE;0;70;70;I;4;110;0;;1
TC;ITA;10;SAN;1994;72;S;S;PHYI;BLE;0;70;70;I;4;120;0;;1
TC;ITA;10;SAN;1994;72;S;S;SEPI;OFF;0;50;50;I;4;35;0;;1
TC;ITA;10;SAN;1994;72;S;S;SEPI;OFF;0;50;50;I;4;40;0;;2
TC;ITA;10;SAN;1994;72;S;S;SEPI;OFF;0;50;50;I;4;50;0;;1
TC;ITA;10;SAN;1994;72;S;S;TRAC;TRA;0;5000;5000;M;10;145;1;;1
TC;ITA;10;SAN;1994;72;S;S;TRAC;TRA;0;5000;5000;M;10;190;1;;1
TC;ITA;10;SAN;1994;72;S;S;TRAC;TRA;0;5000;5000;M;10;220;1;;2
TC;ITA;10;SAN;1994;72;S;S;TRAC;TRA;0;5000;5000;M;10;230;1;;3
TC;ITA;10;SAN;1994;72;S;S;TRAC;TRA;0;5000;5000;M;10;230;2;;1
TC;ITA;10;SAN;1994;72;S;S;TRAC;TRA;0;5000;5000;M;10;255;1;;1
TC;ITA;10;SAN;1994;72;S;S;TRAC;TRA;0;5000;5000;M;10;260;1;;1
TC;ITA;10;SAN;1994;72;S;S;TRAC;TRA;0;5000;5000;F;56;150;1;;2
TC;ITA;10;SAN;1994;72;S;S;TRAC;TRA;0;5000;5000;F;56;160;1;;2
TC;ITA;10;SAN;1994;72;S;S;TRAC;TRA;0;5000;5000;F;56;165;1;;2
TC;ITA;10;SAN;1994;72;S;S;TRAC;TRA;0;5000;5000;F;56;170;1;;3
TC;ITA;10;SAN;1994;72;S;S;TRAC;TRA;0;5000;5000;F;56;175;1;;7
TC;ITA;10;SAN;1994;72;S;S;TRAC;TRA;0;5000;5000;F;56;175;2;;1
TC;ITA;10;SAN;1994;72;S;S;TRAC;TRA;0;5000;5000;F;56;180;1;;1
TC;ITA;10;SAN;1994;72;S;S;TRAC;TRA;0;5000;5000;F;56;190;1;;4
TC;ITA;10;SAN;1994;72;S;S;TRAC;TRA;0;5000;5000;F;56;205;1;;2
TC;ITA;10;SAN;1994;72;S;S;TRAC;TRA;0;5000;5000;F;56;210;1;;2
TC;ITA;10;SAN;1994;72;S;S;TRAC;TRA;0;5000;5000;F;56;215;1;;1
TC;ITA;10;SAN;1994;72;S;S;TRAC;TRA;0;5000;5000;F;56;220;1;;1
TC;ITA;10;SAN;1994;72;S;S;TRAC;TRA;0;5000;5000;F;56;220;2;;1
TC;ITA;10;SAN;1994;72;S;S;TRAC;TRA;0;5000;5000;F;56;225;1;;6
TC;ITA;10;SAN;1994;72;S;S;TRAC;TRA;0;5000;5000;F;56;225;2;;3
TC;ITA;10;SAN;1994;72;S;S;TRAC;TRA;0;5000;5000;F;56;230;1;;9
TC;ITA;10;SAN;1994;72;S;S;TRAC;TRA;0;5000;5000;F;56;235;1;;1
