TYPE_OF_FILE;COUNTRY;AREA;VESSEL;YEAR;MONTH;DAY;HAUL_NUMBER;CODEND_CLOSING;PART_OF_THE_CODEND;FAUNISTIC_CATEGORY;GENUS;SPECIES;NAME_OF_THE_REFERENCE_LIST;TOTAL_WEIGHT_IN_THE_HAUL;TOTAL_NUMBER_IN_THE_HAUL;NB_OF_FEMALES;NB_OF_MALES;NB_OF_UNDETERMINED
TB;MON;18;PEC;2013;7;21;173;S;S;Ao;MULL;BAR;FM;2650;51;24;24;3
TB;MON;18;PEC;2013;7;21;173;S;S;B;PAPE;LON;FM;80;12;5;7;0
TB;MON;18;PEC;2013;7;21;173;S;S;Ecn;PENN;PHO;FM;20;1;0;0;1
TB;MON;18;PEC;2013;7;21;173;S;S;Ecn;PTED;SPI;FM;40;1;0;0;1
TB;MON;18;PEC;2013;7;21;173;S;S;G;RAJA;EGG;FM;10;1;0;0;1
TB;MON;18;PEC;2013;7;21;173;S;S;Ae;RAJA;MIR;FM;215;2;0;2;0
TB;MON;18;PEC;2013;7;21;173;S;S;C;ROSS;MAC;FM;45;1;0;0;1
TB;MON;18;PEC;2013;7;21;173;S;S;Ao;SARD;PIL;FM;20;1;0;0;1
TB;MON;18;PEC;2013;7;21;173;S;S;Ae;SCYO;CAN;FM;2180;28;19;9;0
TB;MON;18;PEC;2013;7;21;173;S;S;Eec;STIC;REG;FM;880;8;0;0;8
TB;MON;18;PEC;2013;7;21;173;S;S;C;TODI;EBL;FM;950;3;0;0;3
TB;MON;18;PEC;2013;7;21;173;S;S;Ao;TRAC;PIC;FM;3510;138;0;0;138
TB;MON;18;PEC;2013;7;21;173;S;S;Ao;TRAC;TRA;FM;3300;196;0;0;196
TB;MON;18;PEC;2013;7;21;173;S;S;Ao;TRIS;CAP;FM;15;3;0;0;3
TB;MON;18;PEC;2013;7;21;173;S;S;Ao;ZEUS;FAB;FM;2170;2;1;1;0
TB;MON;18;PEC;2013;7;21;174;S;S;C;ABRA;VER;FM;45;8;0;0;8
TB;MON;18;PEC;2013;7;21;174;S;S;Ecn;ALCY;PAL;FM;30;4;0;0;4
TB;MON;18;PEC;2013;7;21;174;S;S;C;ALLO;MED;FM;5;4;0;0;4
TB;MON;18;PEC;2013;7;21;174;S;S;Eec;ASTR;IRR;FM;5;4;0;0;4
TB;MON;18;PEC;2013;7;21;174;S;S;Ao;CAPO;APE;FM;15;4;0;0;4
TB;MON;18;PEC;2013;7;21;174;S;S;Ao;CLOR;AGA;FM;35;8;0;0;8
TB;MON;18;PEC;2013;7;21;174;S;S;C;ELED;CIR;FM;1240;9;4;5;0
TB;MON;18;PEC;2013;7;21;174;S;S;Ao;GADI;ARG;FM;5;2;0;0;2
TB;MON;18;PEC;2013;7;21;174;S;S;Ao;HELI;DAC;FM;450;24;0;0;24
TB;MON;18;PEC;2013;7;21;174;S;S;C;ILLE;COI;FM;3055;220;31;30;159
TB;MON;18;PEC;2013;7;21;174;S;S;Ao;LEPM;BOS;FM;260;3;0;0;3
TB;MON;18;PEC;2013;7;21;174;S;S;Ao;LEPT;CAV;FM;20;1;0;0;1
TB;MON;18;PEC;2013;7;21;174;S;S;Ao;MACO;SCO;FM;90;10;0;0;10
TB;MON;18;PEC;2013;7;21;174;S;S;B;MCPI;TUB;FM;20;3;0;0;3
TB;MON;18;PEC;2013;7;21;174;S;S;Ao;MERL;MER;FM;4725;220;2;6;212
TB;MON;18;PEC;2013;7;21;174;S;S;Ao;MICM;POU;FM;2760;34;0;0;34
TB;MON;18;PEC;2013;7;21;174;S;S;Ao;MOLV;DYP;FM;250;11;0;0;11
TB;MON;18;PEC;2013;7;21;174;S;S;Ao;MULL;BAR;FM;100;2;2;0;0
TB;MON;18;PEC;2013;7;21;174;S;S;B;MUNI;INT;FM;115;34;0;0;34
TB;MON;18;PEC;2013;7;21;174;S;S;B;NEPR;NOR;FM;2005;66;30;36;0
TB;MON;18;PEC;2013;7;21;174;S;S;C;OCTO;SAL;FM;250;1;0;0;1
TB;MON;18;PEC;2013;7;21;174;S;S;C;OCTO;TET;FM;1160;1;0;0;1
TB;MON;18;PEC;2013;7;21;174;S;S;Ao;PAGE;BOG;FM;440;7;0;0;7
TB;MON;18;PEC;2013;7;21;174;S;S;B;PAPE;LON;FM;130;16;6;10;0
TB;MON;18;PEC;2013;7;21;174;S;S;Ao;PHYI;BLE;FM;1580;14;0;0;14
TB;MON;18;PEC;2013;7;21;174;S;S;B;PLES;HET;FM;80;37;0;0;37
TB;MON;18;PEC;2013;7;21;174;S;S;H;POSI;LEA;FM;45;0;0;0;0
TB;MON;18;PEC;2013;7;21;174;S;S;Ae;RAJA;CLA;FM;1510;1;0;1;0
TB;MON;18;PEC;2013;7;21;174;S;S;C;ROSS;MAC;FM;560;6;0;0;6
TB;MON;18;PEC;2013;7;21;174;S;S;C;SCAE;UNI;FM;180;2;0;0;2
TB;MON;18;PEC;2013;7;21;174;S;S;Ao;SCOR;ELO;FM;25;1;0;0;1
TB;MON;18;PEC;2013;7;21;174;S;S;Ae;SCYO;CAN;FM;1600;38;22;16;0
TB;MON;18;PEC;2013;7;21;174;S;S;C;SEPE;OWE;FM;13;6;0;0;6
TB;MON;18;PEC;2013;7;21;174;S;S;Eec;STIC;REG;FM;570;2;0;0;2
TB;MON;18;PEC;2013;7;21;174;S;S;Eec;TETY;SUB;FM;130;2;0;0;2
TB;MON;18;PEC;2013;7;21;174;S;S;C;TODI;EBL;FM;4180;26;0;0;26
TB;MON;18;PEC;2013;7;21;174;S;S;Ao;TRAC;TRA;FM;420;5;0;0;5
TB;MON;18;PEC;2013;7;22;180;S;S;Ecn;ALCY;PAL;FM;25;1;0;0;1
TB;MON;18;PEC;2013;7;22;180;S;S;C;ALLO;MED;FM;75;27;0;0;27
TB;MON;18;PEC;2013;7;22;180;S;S;C;ALLO;SUB;FM;35;7;0;0;7
TB;MON;18;PEC;2013;7;22;180;S;S;Eec;ANSE;PLA;FM;20;1;0;0;1
TB;MON;18;PEC;2013;7;22;180;S;S;Eec;ASTR;IRR;FM;15;10;0;0;10
TB;MON;18;PEC;2013;7;22;180;S;S;Ao;BLEN;OCE;FM;15;1;0;0;1
TB;MON;18;PEC;2013;7;22;180;S;S;Ao;BOOP;BOO;FM;2390;88;0;0;88
TB;MON;18;PEC;2013;7;22;180;S;S;Eec;CENS;LON;FM;10;1;0;0;1
TB;MON;18;PEC;2013;7;22;180;S;S;Eec;CIDA;CID;FM;440;11;0;0;11
TB;MON;18;PEC;2013;7;22;180;S;S;Ao;CITH;MAC;FM;30;2;0;0;2
TB;MON;18;PEC;2013;7;22;180;S;S;Ao;CONG;CON;FM;85;2;0;0;2
TB;MON;18;PEC;2013;7;22;180;S;S;Eec;ECHN;ACU;FM;350;1;0;0;1
TB;MON;18;PEC;2013;7;22;180;S;S;C;ELED;MOS;FM;190;1;1;0;0
TB;MON;18;PEC;2013;7;22;180;S;S;Ao;ENGR;ENC;FM;2200;111;0;0;111
TB;MON;18;PEC;2013;7;22;180;S;S;Ao;GOBI;QUA;FM;10;2;0;0;2
TB;MON;18;PEC;2013;7;22;180;S;S;C;ILLE;COI;FM;925;81;12;14;55
TB;MON;18;PEC;2013;7;22;180;S;S;Ao;LEPT;CAV;FM;175;15;0;0;15
TB;MON;18;PEC;2013;7;22;180;S;S;C;LOLI;VUL;FM;90;2;0;1;1
TB;MON;18;PEC;2013;7;22;180;S;S;Ao;LOPH;BUD;FM;380;1;1;0;0
TB;MON;18;PEC;2013;7;22;180;S;S;Ecn;LYTO;MYR;FM;5;1;0;0;1
TB;MON;18;PEC;2013;7;22;180;S;S;Eec;MART;GLA;FM;265;1;0;0;1
TB;MON;18;PEC;2013;7;22;180;S;S;Ao;MERL;MER;FM;314;5;1;2;2
TB;MON;18;PEC;2013;7;22;180;S;S;Dtu;MICO;VUL;FM;400;4;0;0;4
TB;MON;18;PEC;2013;7;22;180;S;S;Ao;MULL;BAR;FM;7670;167;61;106;0
TB;MON;18;PEC;2013;7;22;180;S;S;Eec;OPHN;SET;FM;5;2;0;0;2
TB;MON;18;PEC;2013;7;22;180;S;S;Ao;PAGE;ERY;FM;2000;34;23;11;0
TB;MON;18;PEC;2013;7;22;180;S;S;Ecn;PENN;RUB;FM;10;1;0;0;1
TB;MON;18;PEC;2013;7;22;180;S;S;Ae;RAJA;CLA;FM;3620;1;1;0;0
TB;MON;18;PEC;2013;7;22;180;S;S;G;RAJA;EGG;FM;2;1;0;0;1
TB;MON;18;PEC;2013;7;22;180;S;S;Ae;RAJA;MIR;FM;450;1;1;0;0
TB;MON;18;PEC;2013;7;22;180;S;S;Ao;SARD;PIL;FM;580;25;0;0;25
TB;MON;18;PEC;2013;7;22;180;S;S;Ao;SCOM;PNE;FM;70;1;0;0;1
TB;MON;18;PEC;2013;7;22;180;S;S;Ae;SCYO;CAN;FM;1700;9;1;8;0
TB;MON;18;PEC;2013;7;22;180;S;S;Ao;SERA;HEP;FM;35;8;0;0;8
TB;MON;18;PEC;2013;7;22;180;S;S;Ao;SPIC;FLE;FM;6400;548;0;0;548
TB;MON;18;PEC;2013;7;22;180;S;S;Ao;SPIC;SMA;FM;1900;126;0;0;126
TB;MON;18;PEC;2013;7;22;180;S;S;Eec;STIC;REG;FM;880;4;0;0;4
TB;MON;18;PEC;2013;7;22;180;S;S;Ae;TORP;MAR;FM;324;1;0;1;0
TB;MON;18;PEC;2013;7;22;180;S;S;Ao;TRAC;MED;FM;80;1;0;0;1
TB;MON;18;PEC;2013;7;22;180;S;S;Ao;TRAC;TRA;FM;3700;304;0;0;304
TB;MON;18;PEC;2013;7;22;180;S;S;Ao;TRAH;RAD;FM;3400;3;0;0;3
TB;MON;18;PEC;2013;7;22;180;S;S;Ao;ZEUS;FAB;FM;1840;2;2;0;0
TB;MON;18;PEC;2013;7;22;179;S;S;C;ALLO;MED;FM;210;88;0;0;88
TB;MON;18;PEC;2013;7;22;179;S;S;C;ALLO;SUB;FM;15;1;0;0;1
TB;MON;18;PEC;2013;7;22;179;S;S;Eec;ASTR;IRR;FM;5;5;0;0;5
TB;MON;18;PEC;2013;7;22;179;S;S;Ao;CAPO;APE;FM;15;11;0;0;11
TB;MON;18;PEC;2013;7;22;179;S;S;Eec;CIDA;CID;FM;370;13;0;0;13
TB;MON;18;PEC;2013;7;22;179;S;S;C;ELED;CIR;FM;320;6;2;4;0
TB;MON;18;PEC;2013;7;22;179;S;S;Ao;ENGR;ENC;FM;320;10;0;0;10
TB;MON;18;PEC;2013;7;22;179;S;S;Ao;GOBI;FRI;FM;2;1;0;0;1
TB;MON;18;PEC;2013;7;22;179;S;S;Ao;HELI;DAC;FM;15;1;0;0;1
TB;MON;18;PEC;2013;7;22;179;S;S;C;ILLE;COI;FM;3450;269;47;32;190
TB;MON;18;PEC;2013;7;22;179;S;S;Ao;LOPH;BUD;FM;100;1;1;0;0
TB;MON;18;PEC;2013;7;22;179;S;S;Ao;MERL;MER;FM;2230;105;6;15;84
TB;MON;18;PEC;2013;7;22;179;S;S;Dtu;MICO;VUL;FM;45;1;0;0;1
TB;MON;18;PEC;2013;7;22;179;S;S;Ao;MULL;BAR;FM;1460;30;15;14;1
TB;MON;18;PEC;2013;7;22;179;S;S;Ecn;NEME;ANT;FM;20;0;0;0;0
TB;MON;18;PEC;2013;7;22;179;S;S;Emb;NEOP;COC;FM;500;0;0;0;0
TB;MON;18;PEC;2013;7;22;179;S;S;B;PAPE;LON;FM;420;30;22;8;0
TB;MON;18;PEC;2013;7;22;179;S;S;C;ROSS;MAC;FM;100;2;0;0;2
TB;MON;18;PEC;2013;7;22;179;S;S;Ao;SARD;PIL;FM;20;1;0;0;1
TB;MON;18;PEC;2013;7;22;179;S;S;Ae;SCYO;CAN;FM;45;1;0;1;0
TB;MON;18;PEC;2013;7;22;179;S;S;C;SEPE;OWE;FM;5;1;0;0;1
TB;MON;18;PEC;2013;7;22;179;S;S;Eec;STIC;REG;FM;880;4;0;0;4
TB;MON;18;PEC;2013;7;22;179;S;S;Eec;THYO;ELO;FM;10;1;0;0;1
TB;MON;18;PEC;2013;7;22;179;S;S;C;TODI;EBL;FM;380;1;0;0;1
TB;MON;18;PEC;2013;7;22;179;S;S;Ao;TRAC;PIC;FM;340;14;0;0;14
TB;MON;18;PEC;2013;7;22;179;S;S;Ao;TRAC;TRA;FM;700;92;0;0;92
TB;MON;18;PEC;2013;7;22;179;S;S;Ao;TRIS;CAP;FM;65;8;0;0;8
TB;MON;18;PEC;2013;7;22;178;S;S;B;ARIS;FOL;FM;20;1;0;1;0
TB;MON;18;PEC;2013;7;22;178;S;S;B;ARIT;ANT;FM;280;10;9;1;0
TB;MON;18;PEC;2013;7;22;178;S;S;Ae;CHIM;MON;FM;824;2;0;2;0
TB;MON;18;PEC;2013;7;22;178;S;S;Eec;ECHN;MEL;FM;60;1;0;0;1
TB;MON;18;PEC;2013;7;22;178;S;S;Ao;EPIG;TEL;FM;510;3;0;0;3
TB;MON;18;PEC;2013;7;22;178;S;S;Ae;ETMO;SPI;FM;785;8;3;5;0
TB;MON;18;PEC;2013;7;22;178;S;S;Ae;GALU;MEL;FM;5870;25;17;8;0
TB;MON;18;PEC;2013;7;22;178;S;S;Ao;HELI;DAC;FM;450;2;0;0;2
TB;MON;18;PEC;2013;7;22;178;S;S;C;HETE;DIS;FM;5;2;0;0;2
TB;MON;18;PEC;2013;7;22;178;S;S;C;HIST;REV;FM;30;1;0;0;1
TB;MON;18;PEC;2013;7;22;178;S;S;Ao;HOPL;MED;FM;1000;6;0;0;6
TB;MON;18;PEC;2013;7;22;178;S;S;Ao;HYME;ITA;FM;80;13;0;0;13
TB;MON;18;PEC;2013;7;22;178;S;S;Ao;LAMA;CRO;FM;730;36;0;0;36
TB;MON;18;PEC;2013;7;22;178;S;S;Ao;LEPT;CAV;FM;10;1;0;0;1
TB;MON;18;PEC;2013;7;22;178;S;S;Ao;LOPH;BUD;FM;1330;2;1;1;0
TB;MON;18;PEC;2013;7;22;178;S;S;Ao;NETT;MEL;FM;90;1;0;0;1
TB;MON;18;PEC;2013;7;22;178;S;S;Ao;NEZU;SCL;FM;1130;56;0;0;56
TB;MON;18;PEC;2013;7;22;178;S;S;Ao;NOTS;ELO;FM;10;1;0;0;1
TB;MON;18;PEC;2013;7;22;178;S;S;Ao;PARL;SPE;FM;5;1;0;0;1
TB;MON;18;PEC;2013;7;22;178;S;S;Ao;PHYI;BLE;FM;2130;16;0;0;16
TB;MON;18;PEC;2013;7;22;178;S;S;B;PLES;MAR;FM;230;23;0;0;23
TB;MON;18;PEC;2013;7;22;178;S;S;B;POLC;TYP;FM;100;21;0;0;21
TB;MON;18;PEC;2013;7;22;178;S;S;B;SERE;DAE;FM;15;6;0;0;6
TB;MON;18;PEC;2013;7;22;178;S;S;Ao;TRAR;TRA;FM;5800;24;0;0;24
TB;MON;18;PEC;2013;7;22;178;S;S;B;XANT;COU;FM;3;1;0;0;1
TB;MON;18;PEC;2013;7;22;177;S;S;Ao;ACAT;PAL;FM;55;2;0;0;2
TB;MON;18;PEC;2013;7;22;177;S;S;C;ALLO;MED;FM;5;3;0;0;3
TB;MON;18;PEC;2013;7;22;177;S;S;Ao;ARGE;SPY;FM;30;1;0;0;1
TB;MON;18;PEC;2013;7;22;177;S;S;Ao;ARNO;RUP;FM;40;5;0;0;5
TB;MON;18;PEC;2013;7;22;177;S;S;Ao;CAPO;APE;FM;115;24;0;0;24
TB;MON;18;PEC;2013;7;22;177;S;S;Eec;CIDA;CID;FM;25;2;0;0;2
TB;MON;18;PEC;2013;7;22;177;S;S;Eec;ECHN;MEL;FM;85;6;0;0;6
TB;MON;18;PEC;2013;7;22;177;S;S;C;ELED;CIR;FM;175;3;2;1;0
TB;MON;18;PEC;2013;7;22;177;S;S;Ao;GADI;ARG;FM;5;1;0;0;1
TB;MON;18;PEC;2013;7;22;177;S;S;Ao;GLOS;LEI;FM;490;37;0;0;37
TB;MON;18;PEC;2013;7;22;177;S;S;Ao;HELI;DAC;FM;480;7;0;0;7
TB;MON;18;PEC;2013;7;22;177;S;S;C;HIST;REV;FM;85;2;0;0;2
TB;MON;18;PEC;2013;7;22;177;S;S;C;ILLE;COI;FM;8920;248;107;96;45
TB;MON;18;PEC;2013;7;22;177;S;S;Ao;LEPM;BOS;FM;560;4;0;0;4
TB;MON;18;PEC;2013;7;22;177;S;S;Ao;LEPM;WHS;FM;200;1;0;0;1
TB;MON;18;PEC;2013;7;22;177;S;S;Ao;LEPT;DIE;FM;135;7;0;0;7
TB;MON;18;PEC;2013;7;22;177;S;S;C;LOLI;FOR;FM;1360;5;0;0;5
TB;MON;18;PEC;2013;7;22;177;S;S;Ao;MACO;SCO;FM;220;27;0;0;27
TB;MON;18;PEC;2013;7;22;177;S;S;B;MCPI;TUB;FM;10;2;0;0;2
TB;MON;18;PEC;2013;7;22;177;S;S;Ao;MERL;MER;FM;2430;36;5;2;29
TB;MON;18;PEC;2013;7;22;177;S;S;Ao;MICM;POU;FM;2040;45;0;0;45
TB;MON;18;PEC;2013;7;22;177;S;S;Ao;MOLV;DYP;FM;335;3;0;0;3
TB;MON;18;PEC;2013;7;22;177;S;S;Ao;MULL;BAR;FM;1800;37;23;13;1
TB;MON;18;PEC;2013;7;22;177;S;S;C;OCTO;TET;FM;480;1;0;0;1
TB;MON;18;PEC;2013;7;22;177;S;S;Eec;OPHO;SPP;FM;20;1;0;0;1
TB;MON;18;PEC;2013;7;22;177;S;S;Ao;PAGE;ACA;FM;2420;15;0;0;15
TB;MON;18;PEC;2013;7;22;177;S;S;Ao;PAGE;BOG;FM;6100;108;0;16;92
TB;MON;18;PEC;2013;7;22;177;S;S;Ao;PERI;CAT;FM;55;2;0;0;2
TB;MON;18;PEC;2013;7;22;177;S;S;Ao;PHYI;BLE;FM;720;3;0;0;3
TB;MON;18;PEC;2013;7;22;177;S;S;Ae;RAJA;CLA;FM;520;3;1;2;0
TB;MON;18;PEC;2013;7;22;177;S;S;Ae;RAJA;OXY;FM;1260;1;1;0;0
TB;MON;18;PEC;2013;7;22;177;S;S;C;ROSS;MAC;FM;35;1;0;0;1
TB;MON;18;PEC;2013;7;22;177;S;S;C;SCAE;UNI;FM;100;1;0;0;1
TB;MON;18;PEC;2013;7;22;177;S;S;Ae;SCYO;CAN;FM;590;10;6;4;0
TB;MON;18;PEC;2013;7;22;177;S;S;Ae;SQUA;BLA;FM;900;1;0;1;0
TB;MON;18;PEC;2013;7;22;177;S;S;Eec;STIC;REG;FM;240;1;0;0;1
TB;MON;18;PEC;2013;7;22;177;S;S;C;TODA;SAG;FM;1880;1;1;0;0
TB;MON;18;PEC;2013;7;22;177;S;S;C;TODI;EBL;FM;2080;18;0;0;18
TB;MON;18;PEC;2013;7;22;177;S;S;Ao;TRAC;TRA;FM;780;4;0;0;4
TB;MON;18;PEC;2013;7;22;177;S;S;Ao;ZEUS;FAB;FM;420;1;0;1;0
TB;MON;18;PEC;2013;7;22;176;S;S;C;ALLO;MED;FM;55;24;0;0;24
TB;MON;18;PEC;2013;7;22;176;S;S;Ao;ARGE;SPY;FM;20;2;0;0;2
TB;MON;18;PEC;2013;7;22;176;S;S;Etu;ASCI;MEN;FM;30;1;0;0;1
TB;MON;18;PEC;2013;7;22;176;S;S;Ao;ASPI;CUC;FM;25;2;0;0;2
TB;MON;18;PEC;2013;7;22;176;S;S;Ao;CAPO;APE;FM;3;1;0;0;1
TB;MON;18;PEC;2013;7;22;176;S;S;Ao;CEPO;MAC;FM;380;20;0;0;20
TB;MON;18;PEC;2013;7;22;176;S;S;Eec;CIDA;CID;FM;130;6;0;0;6
TB;MON;18;PEC;2013;7;22;176;S;S;Ao;CITH;MAC;FM;50;3;0;0;3
TB;MON;18;PEC;2013;7;22;176;S;S;Etu;DIAZ;VIO;FM;540;2;0;0;2
TB;MON;18;PEC;2013;7;22;176;S;S;B;DROM;PER;FM;20;1;0;0;1
TB;MON;18;PEC;2013;7;22;176;S;S;C;ELED;CIR;FM;7;1;1;0;0
TB;MON;18;PEC;2013;7;22;176;S;S;Ao;ENGR;ENC;FM;300;9;0;0;9
TB;MON;18;PEC;2013;7;22;176;S;S;Ao;GLOS;LEI;FM;10;1;0;0;1
TB;MON;18;PEC;2013;7;22;176;S;S;C;ILLE;COI;FM;7910;472;136;84;252
TB;MON;18;PEC;2013;7;22;176;S;S;Ao;LEPM;WHS;FM;195;1;0;0;1
TB;MON;18;PEC;2013;7;22;176;S;S;Ao;LEPT;CAV;FM;430;18;0;0;18
TB;MON;18;PEC;2013;7;22;176;S;S;Ao;LOPH;BUD;FM;410;1;1;0;0
TB;MON;18;PEC;2013;7;22;176;S;S;Eec;LUID;CIL;FM;10;1;0;0;1
TB;MON;18;PEC;2013;7;22;176;S;S;Ao;MACO;SCO;FM;85;24;0;0;24
TB;MON;18;PEC;2013;7;22;176;S;S;B;MCPI;TUB;FM;10;1;0;0;1
TB;MON;18;PEC;2013;7;22;176;S;S;Ao;MERL;MER;FM;2468;95;21;10;64
TB;MON;18;PEC;2013;7;22;176;S;S;Ao;MULL;BAR;FM;2232;96;24;55;17
TB;MON;18;PEC;2013;7;22;176;S;S;Ao;PAGE;ACA;FM;160;3;0;0;3
TB;MON;18;PEC;2013;7;22;176;S;S;Ao;PAGE;BOG;FM;60;2;0;0;2
TB;MON;18;PEC;2013;7;22;176;S;S;Ao;PAGE;ERY;FM;380;2;2;0;0
TB;MON;18;PEC;2013;7;22;176;S;S;Ae;RAJA;CLA;FM;2400;1;1;0;0
TB;MON;18;PEC;2013;7;22;176;S;S;Ae;RAJA;MIR;FM;1270;3;2;1;0
TB;MON;18;PEC;2013;7;22;176;S;S;Ao;SARD;PIL;FM;400;13;0;0;13
TB;MON;18;PEC;2013;7;22;176;S;S;Ae;SCYO;CAN;FM;648;4;1;3;0
TB;MON;18;PEC;2013;7;22;176;S;S;Ao;SERA;HEP;FM;40;2;0;0;2
TB;MON;18;PEC;2013;7;22;176;S;S;Ao;SPIC;FLE;FM;1110;82;0;0;82
TB;MON;18;PEC;2013;7;22;176;S;S;Ao;SPIC;SMA;FM;740;35;0;0;35
TB;MON;18;PEC;2013;7;22;176;S;S;Ae;SQUA;BLA;FM;2080;2;2;0;0
TB;MON;18;PEC;2013;7;22;176;S;S;Eec;STIC;REG;FM;1930;7;0;0;7
TB;MON;18;PEC;2013;7;22;176;S;S;C;TODI;EBL;FM;1040;11;0;0;11
TB;MON;18;PEC;2013;7;22;176;S;S;Ao;TRAC;PIC;FM;600;19;0;0;19
TB;MON;18;PEC;2013;7;22;176;S;S;Ao;TRAC;TRA;FM;9300;816;0;0;816
TB;MON;18;PEC;2013;7;22;176;S;S;Ao;ZEUS;FAB;FM;340;1;1;0;0
TB;MON;18;PEC;2013;7;22;175;S;S;C;ALLO;MED;FM;25;12;0;0;12
TB;MON;18;PEC;2013;7;22;175;S;S;C;ALLO;SUB;FM;25;6;0;0;6
TB;MON;18;PEC;2013;7;22;175;S;S;Eec;ANTE;MED;FM;5;5;0;0;5
TB;MON;18;PEC;2013;7;22;175;S;S;Ao;ARGE;SPY;FM;10;1;0;0;1
TB;MON;18;PEC;2013;7;22;175;S;S;Etu;ASCI;VIR;FM;60;10;0;0;10
TB;MON;18;PEC;2013;7;22;175;S;S;Eec;ASTR;IRR;FM;10;12;0;0;12
TB;MON;18;PEC;2013;7;22;175;S;S;Ao;BOOP;BOO;FM;3900;127;0;0;127
TB;MON;18;PEC;2013;7;22;175;S;S;Etu;BOTR;SCH;FM;660;2;0;0;2
TB;MON;18;PEC;2013;7;22;175;S;S;Dmg;CASS;ECH;FM;20;1;0;0;1
TB;MON;18;PEC;2013;7;22;175;S;S;Ebr;CELR;SAL;FM;20;0;0;0;0
TB;MON;18;PEC;2013;7;22;175;S;S;Ao;CEPO;MAC;FM;20;1;0;0;1
TB;MON;18;PEC;2013;7;22;175;S;S;Eec;CHAE;LON;FM;30;1;0;0;1
TB;MON;18;PEC;2013;7;22;175;S;S;Dmb;CHLA;VAR;FM;10;1;0;0;1
TB;MON;18;PEC;2013;7;22;175;S;S;Eec;CIDA;CID;FM;95;2;0;0;2
TB;MON;18;PEC;2013;7;22;175;S;S;Ao;CITH;MAC;FM;45;3;0;0;3
TB;MON;18;PEC;2013;7;22;175;S;S;C;ELED;MOS;FM;320;1;1;0;0
TB;MON;18;PEC;2013;7;22;175;S;S;Ao;ENGR;ENC;FM;40;3;0;0;3
TB;MON;18;PEC;2013;7;22;175;S;S;Etu;HALO;PAP;FM;60;5;0;0;5
TB;MON;18;PEC;2013;7;22;175;S;S;C;ILLE;COI;FM;175;6;1;2;3
TB;MON;18;PEC;2013;7;22;175;S;S;Ao;LEPT;CAV;FM;120;9;0;0;9
TB;MON;18;PEC;2013;7;22;175;S;S;C;LOLI;VUL;FM;1710;79;1;3;75
TB;MON;18;PEC;2013;7;22;175;S;S;Ao;LOPH;BUD;FM;4180;1;1;0;0
TB;MON;18;PEC;2013;7;22;175;S;S;Ao;MERL;MER;FM;840;33;8;11;14
TB;MON;18;PEC;2013;7;22;175;S;S;Dtu;MICO;VUL;FM;500;6;0;0;6
TB;MON;18;PEC;2013;7;22;175;S;S;Ao;MULL;BAR;FM;3620;115;47;65;3
TB;MON;18;PEC;2013;7;22;175;S;S;Eec;OPHD;OPH;FM;100;1;0;0;1
TB;MON;18;PEC;2013;7;22;175;S;S;B;PAPE;LON;FM;20;2;1;1;0
TB;MON;18;PEC;2013;7;22;175;S;S;Ecn;PENN;PHO;FM;115;7;0;0;7
TB;MON;18;PEC;2013;7;22;175;S;S;Etu;PHAS;MAM;FM;750;10;0;0;10
TB;MON;18;PEC;2013;7;22;175;S;S;B;PILU;HIR;FM;1;1;0;0;1
TB;MON;18;PEC;2013;7;22;175;S;S;Ecn;PTED;SPI;FM;95;3;0;0;3
TB;MON;18;PEC;2013;7;22;175;S;S;Emb;PTER;HIR;FM;100;8;0;0;8
TB;MON;18;PEC;2013;7;22;175;S;S;Etu;PYUR;DUR;FM;20;4;0;0;4
TB;MON;18;PEC;2013;7;22;175;S;S;Ae;RAJA;CLA;FM;3160;2;1;1;0
TB;MON;18;PEC;2013;7;22;175;S;S;Ae;RAJA;MIR;FM;470;2;1;1;0
TB;MON;18;PEC;2013;7;22;175;S;S;Ao;SARD;PIL;FM;920;79;0;0;79
TB;MON;18;PEC;2013;7;22;175;S;S;Ao;SCOR;NOT;FM;30;2;0;0;2
TB;MON;18;PEC;2013;7;22;175;S;S;Ae;SCYO;CAN;FM;740;5;4;1;0
TB;MON;18;PEC;2013;7;22;175;S;S;C;SEPI;ELE;FM;20;3;0;0;3
TB;MON;18;PEC;2013;7;22;175;S;S;Ao;SERA;HEP;FM;15;1;0;0;1
TB;MON;18;PEC;2013;7;22;175;S;S;Ao;SPIC;FLE;FM;2620;184;0;0;184
TB;MON;18;PEC;2013;7;22;175;S;S;Ao;SPIC;SMA;FM;20;1;0;0;1
TB;MON;18;PEC;2013;7;22;175;S;S;Bst;SQUI;MAN;FM;10;1;0;0;1
TB;MON;18;PEC;2013;7;22;175;S;S;Eec;STIC;REG;FM;1950;7;0;0;7
TB;MON;18;PEC;2013;7;22;175;S;S;Ecn;TELM;FOR;FM;2;1;0;0;1
TB;MON;18;PEC;2013;7;22;175;S;S;Eec;TETY;SUB;FM;70;1;0;0;1
TB;MON;18;PEC;2013;7;22;175;S;S;Ae;TORP;MAR;FM;320;1;0;1;0
TB;MON;18;PEC;2013;7;22;175;S;S;Ao;TRAC;MED;FM;635;6;0;0;6
TB;MON;18;PEC;2013;7;22;175;S;S;Ao;TRAC;TRA;FM;85;6;0;0;6
TB;MON;18;PEC;2013;7;22;175;S;S;Ao;TRIS;CAP;FM;40;2;0;0;2
