TYPE_OF_FILE;COUNTRY;AREA;VESSEL;YEAR;MONTH;DAY;HAUL_NUMBER;FAUNISTIC_CATEGORY;GENUS;SPECIES;LENGTH_CLASSES_CODE;SEX;NO_PER_SEX_MEASURED_IN_SUB_SAMPLE_FOR_OTOLITH;LENGTH_CLASS;MATURITY;MATSUB;INDIVIDUAL_WEIGHT;NO_PER_SEX_MEASURED_IN_SUB_SAMPLE_FOR_WEIGHT;OTOLITH_SAMPLED;NO_PER_SEX_MEASURED_IN_SUB_SAMPLE_FOR_AGEING;OTOLITH_READ;AGE;OTOLITH_CODE;RECORD_NUMBER
TE;ITA;10;PEC;2015;6;17;41;B;ARIS;FOL;m;M;0;38;2;D;22.7;7;NR;0;NR;NR;;1868.0
TE;ITA;10;PEC;2015;6;8;37;B;ARIS;FOL;m;M;0;38;2;D;22.9;8;NR;0;NR;NR;;1724.0
TE;ITA;10;PEC;2015;6;17;39;B;ARIS;FOL;m;M;0;38;2;D;23.1;18;NR;0;NR;NR;;1795.0
TE;ITA;10;PEC;2015;6;16;24;B;ARIS;FOL;m;M;0;38;2;D;23.43;15;NR;0;NR;NR;;1181.0
TE;ITA;10;PEC;2015;6;16;23;B;ARIS;FOL;m;M;0;38;2;D;23.6;28;NR;0;NR;NR;;1134.0
TE;ITA;10;PEC;2015;6;14;11;B;ARIS;FOL;m;M;0;39;2;D;20.15;20;NR;0;NR;NR;;538.0
TE;ITA;10;PEC;2015;6;14;11;B;ARIS;FOL;m;M;0;39;2;D;20.61;20;NR;0;NR;NR;;539.0
TE;ITA;10;PEC;2015;6;16;19;B;ARIS;FOL;m;M;0;39;2;D;21.5;12;NR;0;NR;NR;;965.0
TE;ITA;10;PEC;2015;6;16;18;B;ARIS;FOL;m;M;0;39;2;D;21.8;8;NR;0;NR;NR;;916.0
TE;ITA;10;PEC;2015;6;22;44;B;ARIS;FOL;m;M;0;39;2;D;21.99;8;NR;0;NR;NR;;1988.0
TE;ITA;10;PEC;2015;6;16;23;B;ARIS;FOL;m;M;0;39;2;D;22.0;28;NR;0;NR;NR;;1135.0
TE;ITA;10;PEC;2015;6;17;39;B;ARIS;FOL;m;M;0;39;2;D;22.1;18;NR;0;NR;NR;;1796.0
TE;ITA;10;PEC;2015;6;14;11;B;ARIS;FOL;m;M;0;39;2;D;22.28;20;NR;0;NR;NR;;540.0
TE;ITA;10;PEC;2015;6;16;19;B;ARIS;FOL;m;M;0;39;2;D;22.3;12;NR;0;NR;NR;;966.0
TE;ITA;10;PEC;2015;6;14;11;B;ARIS;FOL;m;M;0;39;2;D;22.36;20;NR;0;NR;NR;;541.0
TE;ITA;10;PEC;2015;6;14;11;B;ARIS;FOL;m;M;0;39;2;D;22.84;20;NR;0;NR;NR;;542.0
TE;ITA;10;PEC;2015;6;16;23;B;ARIS;FOL;m;M;0;39;2;D;22.9;28;NR;0;NR;NR;;1136.0
TE;ITA;10;PEC;2015;6;14;10;B;ARIS;FOL;m;M;0;39;2;D;23.01;10;NR;0;NR;NR;;488.0
TE;ITA;10;PEC;2015;6;9;29;B;ARIS;FOL;m;M;0;39;2;D;23.1;14;NR;0;NR;NR;;1363.0
TE;ITA;10;PEC;2015;6;16;18;B;ARIS;FOL;m;M;0;39;2;D;23.2;8;NR;0;NR;NR;;917.0
TE;ITA;10;PEC;2015;6;16;19;B;ARIS;FOL;m;M;0;39;2;D;23.5;12;NR;0;NR;NR;;967.0
TE;ITA;10;PEC;2015;6;16;24;B;ARIS;FOL;m;M;0;39;2;D;23.69;15;NR;0;NR;NR;;1182.0
TE;ITA;10;PEC;2015;6;16;23;B;ARIS;FOL;m;M;0;39;2;D;23.7;28;NR;0;NR;NR;;1137.0
TE;ITA;10;PEC;2015;6;16;24;B;ARIS;FOL;m;M;0;39;2;D;23.85;15;NR;0;NR;NR;;1183.0
TE;ITA;10;PEC;2015;6;16;23;B;ARIS;FOL;m;M;0;39;2;D;23.9;28;NR;0;NR;NR;;1138.0
TE;ITA;10;PEC;2015;6;16;24;B;ARIS;FOL;m;M;0;39;2;D;24.15;15;NR;0;NR;NR;;1184.0
TE;ITA;10;PEC;2015;6;17;43;B;ARIS;FOL;m;M;0;39;2;D;24.2;10;NR;0;NR;NR;;1935.0
TE;ITA;10;PEC;2015;6;16;19;B;ARIS;FOL;m;M;0;40;2;D;23.2;12;NR;0;NR;NR;;968.0
TE;ITA;10;PEC;2015;6;14;10;B;ARIS;FOL;m;M;0;40;2;D;23.48;10;NR;0;NR;NR;;489.0
TE;ITA;10;PEC;2015;6;8;37;B;ARIS;FOL;m;M;0;40;2;D;23.5;8;NR;0;NR;NR;;1725.0
TE;ITA;10;PEC;2015;6;16;18;B;ARIS;FOL;m;M;0;40;2;D;23.6;8;NR;0;NR;NR;;918.0
TE;ITA;10;PEC;2015;6;22;65;B;ARIS;FOL;m;M;0;40;2;D;23.81;30;NR;0;NR;NR;;2826.0
TE;ITA;10;PEC;2015;6;22;66;B;ARIS;FOL;m;M;0;40;2;D;24.1;42;NR;0;NR;NR;;2905.0
TE;ITA;10;PEC;2015;6;17;39;B;ARIS;FOL;m;M;0;40;2;D;24.3;18;NR;0;NR;NR;;1797.0
TE;ITA;10;PEC;2015;6;17;41;B;ARIS;FOL;m;M;0;40;2;D;24.6;7;NR;0;NR;NR;;1869.0
TE;ITA;10;PEC;2015;6;16;18;B;ARIS;FOL;m;M;0;40;2;D;24.7;8;NR;0;NR;NR;;919.0
TE;ITA;10;PEC;2015;6;22;44;B;ARIS;FOL;m;M;0;40;2;D;24.86;8;NR;0;NR;NR;;1989.0
TE;ITA;10;PEC;2015;6;16;23;B;ARIS;FOL;m;M;0;40;2;D;25.4;28;NR;0;NR;NR;;1139.0
TE;ITA;10;PEC;2015;6;16;23;B;ARIS;FOL;m;M;0;40;2;D;25.8;28;NR;0;NR;NR;;1140.0
TE;ITA;10;PEC;2015;6;17;41;B;ARIS;FOL;m;M;0;40;2;D;26.5;7;NR;0;NR;NR;;1870.0
TE;ITA;10;PEC;2015;6;14;11;B;ARIS;FOL;m;M;0;40;2;D;27.03;20;NR;0;NR;NR;;543.0
TE;ITA;10;PEC;2015;6;16;24;B;ARIS;FOL;m;M;0;40;2;D;27.96;15;NR;0;NR;NR;;1185.0
TE;ITA;10;PEC;2015;6;14;11;B;ARIS;FOL;m;M;0;41;2;D;24.57;20;NR;0;NR;NR;;544.0
TE;ITA;10;PEC;2015;6;16;18;B;ARIS;FOL;m;M;0;41;2;D;24.8;8;NR;0;NR;NR;;920.0
TE;ITA;10;PEC;2015;6;8;37;B;ARIS;FOL;m;M;0;41;2;D;25.0;8;NR;0;NR;NR;;1726.0
TE;ITA;10;PEC;2015;6;14;10;B;ARIS;FOL;m;M;0;41;2;D;25.11;10;NR;0;NR;NR;;490.0
TE;ITA;10;PEC;2015;6;16;19;B;ARIS;FOL;m;M;0;41;2;D;27.0;12;NR;0;NR;NR;;969.0
TE;ITA;10;PEC;2015;6;16;23;B;ARIS;FOL;m;M;0;41;2;D;27.6;28;NR;0;NR;NR;;1142.0
TE;ITA;10;PEC;2015;6;14;11;B;ARIS;FOL;m;M;0;42;2;D;25.28;20;NR;0;NR;NR;;545.0
TE;ITA;10;PEC;2015;6;22;67;B;ARIS;FOL;m;M;0;42;2;D;26.1;8;NR;0;NR;NR;;2972.0
TE;ITA;10;PEC;2015;6;16;18;B;ARIS;FOL;m;M;0;42;2;D;26.8;8;NR;0;NR;NR;;921.0
TE;ITA;10;PEC;2015;6;17;40;B;ARIS;FOL;m;M;0;42;2;D;26.96;10;NR;0;NR;NR;;1828.0
TE;ITA;10;PEC;2015;6;16;19;B;ARIS;FOL;m;M;0;42;2;D;28.3;12;NR;0;NR;NR;;970.0
TE;ITA;10;PEC;2015;6;17;40;B;ARIS;FOL;m;M;0;42;2;D;29.8;10;NR;0;NR;NR;;1829.0
TE;ITA;10;PEC;2015;6;22;44;B;ARIS;FOL;m;M;0;43;2;D;28.0;8;NR;0;NR;NR;;1990.0
TE;ITA;10;PEC;2015;6;9;29;B;ARIS;FOL;m;M;0;43;2;D;28.6;14;NR;0;NR;NR;;1365.0
TE;ITA;10;PEC;2015;6;16;19;B;ARIS;FOL;m;M;0;43;2;D;28.7;12;NR;0;NR;NR;;971.0
TE;ITA;10;PEC;2015;6;16;24;B;ARIS;FOL;m;M;0;43;2;D;30.69;15;NR;0;NR;NR;;1186.0
TE;ITA;10;PEC;2015;6;8;37;B;ARIT;ANT;m;F;0;22;1;O;5.7;7;NR;0;NR;NR;;1744.0
TE;ITA;10;PEC;2015;6;16;19;B;ARIT;ANT;m;F;0;24;1;O;4.7;4;NR;0;NR;NR;;980.0
TE;ITA;10;PEC;2015;6;16;18;B;ARIT;ANT;m;F;0;31;2;C;12.9;22;NR;0;NR;NR;;933.0
TE;ITA;10;PEC;2015;6;17;41;B;ARIT;ANT;m;F;0;31;2;B;15.63;13;NR;0;NR;NR;;1897.0
TE;ITA;10;PEC;2015;6;14;11;B;ARIT;ANT;m;F;0;32;2;C;14.2;39;NR;0;NR;NR;;579.0
TE;ITA;10;PEC;2015;6;9;29;B;ARIT;ANT;m;F;0;32;2;E;14.5;6;NR;0;NR;NR;;1373.0
TE;ITA;10;PEC;2015;6;16;18;B;ARIT;ANT;m;F;0;33;2;E;13.8;22;NR;0;NR;NR;;934.0
TE;ITA;10;PEC;2015;6;16;18;B;ARIT;ANT;m;F;0;33;2;C;13.8;22;NR;0;NR;NR;;935.0
TE;ITA;10;PEC;2015;6;14;11;B;ARIT;ANT;m;F;0;33;2;D;14.34;39;NR;0;NR;NR;;580.0
TE;ITA;10;PEC;2015;6;14;11;B;ARIT;ANT;m;F;0;33;2;C;15.19;39;NR;0;NR;NR;;581.0
TE;ITA;10;PEC;2015;6;9;29;B;ARIT;ANT;m;F;0;34;2;C;14.5;6;NR;0;NR;NR;;1374.0
TE;ITA;10;PEC;2015;6;16;18;B;ARIT;ANT;m;F;0;34;2;B;15.2;22;NR;0;NR;NR;;936.0
TE;ITA;10;PEC;2015;6;14;11;B;ARIT;ANT;m;F;0;34;2;B;15.42;39;NR;0;NR;NR;;582.0
TE;ITA;10;PEC;2015;6;14;10;B;ARIT;ANT;m;F;0;34;2;C;16.37;3;NR;0;NR;NR;;499.0
TE;ITA;10;PEC;2015;6;17;41;B;ARIT;ANT;m;F;0;34;2;C;17.06;13;NR;0;NR;NR;;1898.0
TE;ITA;10;PEC;2015;6;14;11;B;ARIT;ANT;m;F;0;35;2;D;15.7;39;NR;0;NR;NR;;583.0
TE;ITA;10;PEC;2015;6;14;11;B;ARIT;ANT;m;F;0;35;2;E;16.09;39;NR;0;NR;NR;;584.0
TE;ITA;10;PEC;2015;6;14;11;B;ARIT;ANT;m;F;0;35;2;E;16.1;39;NR;0;NR;NR;;585.0
TE;ITA;10;PEC;2015;6;14;11;B;ARIT;ANT;m;F;0;35;2;C;17.28;39;NR;0;NR;NR;;586.0
TE;ITA;10;PEC;2015;6;14;11;B;ARIT;ANT;m;F;0;35;2;C;17.41;39;NR;0;NR;NR;;587.0
TE;ITA;10;PEC;2015;6;14;11;B;ARIT;ANT;m;F;0;35;2;D;18.69;39;NR;0;NR;NR;;588.0
TE;ITA;10;PEC;2015;6;16;18;B;ARIT;ANT;m;F;0;36;2;B;16.0;22;NR;0;NR;NR;;937.0
TE;ITA;10;PEC;2015;6;16;18;B;ARIT;ANT;m;F;0;36;2;B;16.4;22;NR;0;NR;NR;;938.0
TE;ITA;10;PEC;2015;6;16;18;B;ARIT;ANT;m;F;0;36;2;C;17.2;22;NR;0;NR;NR;;939.0
TE;ITA;10;PEC;2015;6;14;11;B;ARIT;ANT;m;F;0;36;2;D;17.46;39;NR;0;NR;NR;;589.0
TE;ITA;10;PEC;2015;6;16;18;B;ARIT;ANT;m;F;0;36;2;B;17.8;22;NR;0;NR;NR;;940.0
TE;ITA;10;PEC;2015;6;14;11;B;ARIT;ANT;m;F;0;36;2;C;17.93;39;NR;0;NR;NR;;590.0
TE;ITA;10;PEC;2015;6;17;41;B;ARIT;ANT;m;F;0;36;2;B;18.96;13;NR;0;NR;NR;;1899.0
TE;ITA;10;PEC;2015;6;17;41;B;ARIT;ANT;m;F;0;36;2;C;20.15;13;NR;0;NR;NR;;1900.0
TE;ITA;10;PEC;2015;6;14;10;B;ARIT;ANT;m;F;0;37;2;C;17.24;3;NR;0;NR;NR;;500.0
TE;ITA;10;PEC;2015;6;14;7;B;ARIT;ANT;m;F;0;37;2;B;17.46;3;NR;0;NR;NR;;311.0
TE;ITA;10;PEC;2015;6;9;29;B;ARIT;ANT;m;F;0;37;2;B;17.9;6;NR;0;NR;NR;;1375.0
TE;ITA;10;PEC;2015;6;17;42;B;ARIT;ANT;m;F;0;37;2;C;18.95;2;NR;0;NR;NR;;1918.0
TE;ITA;10;PEC;2015;6;16;18;B;ARIT;ANT;m;F;0;37;2;C;19.5;22;NR;0;NR;NR;;941.0
TE;ITA;10;PEC;2015;6;14;11;B;ARIT;ANT;m;F;0;37;2;D;19.79;39;NR;0;NR;NR;;591.0
TE;ITA;10;PEC;2015;6;14;11;B;ARIT;ANT;m;F;0;37;2;B;19.87;39;NR;0;NR;NR;;592.0
TE;ITA;10;PEC;2015;6;17;41;B;ARIT;ANT;m;F;0;37;2;C;20.12;13;NR;0;NR;NR;;1901.0
TE;ITA;10;PEC;2015;6;17;41;B;ARIT;ANT;m;F;0;37;2;C;20.19;13;NR;0;NR;NR;;1902.0
TE;ITA;10;PEC;2015;6;21;70;B;ARIT;ANT;m;F;0;37;2;C;20.3;3;NR;0;NR;NR;;3320.0
TE;ITA;10;PEC;2015;6;16;18;B;ARIT;ANT;m;F;0;38;2;B;19.6;22;NR;0;NR;NR;;942.0
TE;ITA;10;PEC;2015;6;14;11;B;ARIT;ANT;m;F;0;38;2;E;21.14;39;NR;0;NR;NR;;593.0
TE;ITA;10;PEC;2015;6;14;10;B;ARIT;ANT;m;F;0;38;2;C;22.15;3;NR;0;NR;NR;;501.0
TE;ITA;10;PEC;2015;6;17;41;B;ARIT;ANT;m;F;0;38;2;C;22.23;13;NR;0;NR;NR;;1903.0
TE;ITA;10;PEC;2015;6;8;37;B;ARIT;ANT;m;F;0;39;2;C;19.8;7;NR;0;NR;NR;;1745.0
TE;ITA;10;PEC;2015;6;19;69;B;ARIT;ANT;m;F;0;39;2;C;20.68;6;NR;0;NR;NR;;3263.0
TE;ITA;10;PEC;2015;6;14;7;B;ARIT;ANT;m;F;0;39;2;C;21.47;3;NR;0;NR;NR;;312.0
TE;ITA;10;PEC;2015;6;14;11;B;ARIT;ANT;m;F;0;39;2;C;21.6;39;NR;0;NR;NR;;594.0
TE;ITA;10;PEC;2015;6;14;11;B;ARIT;ANT;m;F;0;39;2;C;23.02;39;NR;0;NR;NR;;595.0
TE;ITA;10;PEC;2015;6;17;41;B;ARIT;ANT;m;F;0;39;2;B;25.61;13;NR;0;NR;NR;;1904.0
TE;ITA;10;PEC;2015;6;17;41;B;ARIT;ANT;m;F;0;40;2;C;23.66;13;NR;0;NR;NR;;1905.0
TE;ITA;10;PEC;2015;6;14;11;B;ARIT;ANT;m;F;0;40;2;D;23.88;39;NR;0;NR;NR;;596.0
TE;ITA;10;PEC;2015;6;19;69;B;ARIT;ANT;m;F;0;40;2;C;24.01;6;NR;0;NR;NR;;3264.0
TE;ITA;10;PEC;2015;6;17;41;B;ARIT;ANT;m;F;0;40;2;C;24.79;13;NR;0;NR;NR;;1906.0
TE;ITA;10;PEC;2015;6;14;11;B;ARIT;ANT;m;F;0;41;2;E;23.72;39;NR;0;NR;NR;;597.0
TE;ITA;10;PEC;2015;6;17;41;B;ARIT;ANT;m;F;0;41;2;C;24.59;13;NR;0;NR;NR;;1907.0
TE;ITA;10;PEC;2015;6;14;11;B;ARIT;ANT;m;F;0;41;2;B;24.91;39;NR;0;NR;NR;;598.0
TE;ITA;10;PEC;2015;6;17;41;B;ARIT;ANT;m;F;0;41;2;C;25.84;13;NR;0;NR;NR;;1908.0
TE;ITA;10;PEC;2015;6;19;69;B;ARIT;ANT;m;F;0;41;2;C;26.63;6;NR;0;NR;NR;;3265.0
TE;ITA;10;PEC;2015;6;21;70;B;ARIT;ANT;m;F;0;41;2;C;26.9;3;NR;0;NR;NR;;3321.0
TE;ITA;10;PEC;2015;6;8;37;B;ARIT;ANT;m;F;0;42;2;E;23.7;7;NR;0;NR;NR;;1746.0
TE;ITA;10;PEC;2015;6;14;11;B;ARIT;ANT;m;F;0;42;2;C;25.79;39;NR;0;NR;NR;;599.0
TE;ITA;10;PEC;2015;6;14;11;B;ARIT;ANT;m;F;0;42;2;C;26.43;39;NR;0;NR;NR;;600.0
TE;ITA;10;PEC;2015;6;14;11;B;ARIT;ANT;m;F;0;43;2;B;25.71;39;NR;0;NR;NR;;601.0
TE;ITA;10;PEC;2015;6;16;18;B;ARIT;ANT;m;F;0;43;2;B;26.2;22;NR;0;NR;NR;;943.0
TE;ITA;10;PEC;2015;6;14;11;B;ARIT;ANT;m;F;0;43;2;C;27.28;39;NR;0;NR;NR;;602.0
TE;ITA;10;PEC;2015;6;14;11;B;ARIT;ANT;m;F;0;43;2;E;27.45;39;NR;0;NR;NR;;603.0
TE;ITA;10;PEC;2015;6;14;11;B;ARIT;ANT;m;F;0;43;2;C;27.65;39;NR;0;NR;NR;;604.0
TE;ITA;10;PEC;2015;6;14;11;B;ARIT;ANT;m;F;0;43;2;D;28.63;39;NR;0;NR;NR;;605.0
TE;ITA;10;PEC;2015;6;8;37;B;ARIT;ANT;m;F;0;43;2;B;29.2;7;NR;0;NR;NR;;1747.0
TE;ITA;10;PEC;2015;6;8;37;B;ARIT;ANT;m;F;0;43;2;C;29.8;7;NR;0;NR;NR;;1748.0
TE;ITA;10;PEC;2015;6;21;70;B;ARIT;ANT;m;F;0;43;2;C;31.7;3;NR;0;NR;NR;;3322.0
TE;ITA;10;PEC;2015;6;16;18;B;ARIT;ANT;m;F;0;44;2;B;28.2;22;NR;0;NR;NR;;944.0
TE;ITA;10;PEC;2015;6;9;29;B;ARIT;ANT;m;F;0;44;2;B;28.5;6;NR;0;NR;NR;;1376.0
TE;ITA;10;PEC;2015;6;16;19;B;ARIT;ANT;m;F;0;44;2;E;29.3;4;NR;0;NR;NR;;981.0
TE;ITA;10;PEC;2015;6;19;69;B;ARIT;ANT;m;F;0;44;2;D;30.07;6;NR;0;NR;NR;;3266.0
TE;ITA;10;PEC;2015;6;16;18;B;ARIT;ANT;m;F;0;45;2;B;28.9;22;NR;0;NR;NR;;945.0
TE;ITA;10;PEC;2015;6;14;7;B;ARIT;ANT;m;F;0;45;2;C;29.09;3;NR;0;NR;NR;;313.0
TE;ITA;10;PEC;2015;6;14;11;B;ARIT;ANT;m;F;0;45;2;D;31.49;39;NR;0;NR;NR;;606.0
TE;ITA;10;PEC;2015;6;17;42;B;ARIT;ANT;m;F;0;45;2;B;34.71;2;NR;0;NR;NR;;1919.0
TE;ITA;10;PEC;2015;6;16;19;B;ARIT;ANT;m;F;0;45;2;E;34.9;4;NR;0;NR;NR;;982.0
TE;ITA;10;PEC;2015;6;16;18;B;ARIT;ANT;m;F;0;46;2;B;30.1;22;NR;0;NR;NR;;946.0
TE;ITA;10;PEC;2015;6;14;11;B;ARIT;ANT;m;F;0;46;2;E;30.86;39;NR;0;NR;NR;;607.0
TE;ITA;10;PEC;2015;6;16;19;B;ARIT;ANT;m;F;0;46;2;D;31.0;4;NR;0;NR;NR;;983.0
TE;ITA;10;PEC;2015;6;17;41;B;ARIT;ANT;m;F;0;46;2;B;33.54;13;NR;0;NR;NR;;1909.0
TE;ITA;10;PEC;2015;6;14;11;B;ARIT;ANT;m;F;0;46;2;B;34.76;39;NR;0;NR;NR;;608.0
TE;ITA;10;PEC;2015;6;19;69;B;ARIT;ANT;m;F;0;46;2;D;35.55;6;NR;0;NR;NR;;3267.0
TE;ITA;10;PEC;2015;6;16;18;B;ARIT;ANT;m;F;0;47;2;C;30.9;22;NR;0;NR;NR;;947.0
TE;ITA;10;PEC;2015;6;14;11;B;ARIT;ANT;m;F;0;47;2;C;32.46;39;NR;0;NR;NR;;609.0
TE;ITA;10;PEC;2015;6;16;18;B;ARIT;ANT;m;F;0;48;2;C;33.0;22;NR;0;NR;NR;;948.0
TE;ITA;10;PEC;2015;6;14;11;B;ARIT;ANT;m;F;0;48;2;D;33.59;39;NR;0;NR;NR;;610.0
TE;ITA;10;PEC;2015;6;14;11;B;ARIT;ANT;m;F;0;48;2;E;35.95;39;NR;0;NR;NR;;611.0
TE;ITA;10;PEC;2015;6;16;18;B;ARIT;ANT;m;F;0;49;2;D;33.6;22;NR;0;NR;NR;;949.0
TE;ITA;10;PEC;2015;6;8;37;B;ARIT;ANT;m;F;0;49;2;E;35.8;7;NR;0;NR;NR;;1749.0
TE;ITA;10;PEC;2015;6;16;18;B;ARIT;ANT;m;F;0;49;2;C;36.0;22;NR;0;NR;NR;;950.0
TE;ITA;10;PEC;2015;6;19;69;B;ARIT;ANT;m;F;0;49;2;C;39.61;6;NR;0;NR;NR;;3268.0
TE;ITA;10;PEC;2015;6;14;11;B;ARIT;ANT;m;F;0;50;2;C;32.86;39;NR;0;NR;NR;;612.0
TE;ITA;10;PEC;2015;6;16;18;B;ARIT;ANT;m;F;0;50;2;B;38.3;22;NR;0;NR;NR;;951.0
TE;ITA;10;PEC;2015;6;14;11;B;ARIT;ANT;m;F;0;50;2;D;39.8;39;NR;0;NR;NR;;613.0
TE;ITA;10;PEC;2015;6;8;37;B;ARIT;ANT;m;F;0;51;2;E;43.1;7;NR;0;NR;NR;;1750.0
TE;ITA;10;PEC;2015;6;16;18;B;ARIT;ANT;m;F;0;51;2;B;44.6;22;NR;0;NR;NR;;952.0
TE;ITA;10;PEC;2015;6;9;29;B;ARIT;ANT;m;F;0;52;2;B;44.1;6;NR;0;NR;NR;;1377.0
TE;ITA;10;PEC;2015;6;14;11;B;ARIT;ANT;m;F;0;52;2;D;44.12;39;NR;0;NR;NR;;614.0
TE;ITA;10;PEC;2015;6;14;11;B;ARIT;ANT;m;F;0;52;2;D;44.3;39;NR;0;NR;NR;;615.0
TE;ITA;10;PEC;2015;6;14;11;B;ARIT;ANT;m;F;0;53;2;E;42.44;39;NR;0;NR;NR;;616.0
TE;ITA;10;PEC;2015;6;9;29;B;ARIT;ANT;m;F;0;53;2;B;42.8;6;NR;0;NR;NR;;1378.0
TE;ITA;10;PEC;2015;6;16;18;B;ARIT;ANT;m;F;0;53;2;C;46.5;22;NR;0;NR;NR;;953.0
TE;ITA;10;PEC;2015;6;14;11;B;ARIT;ANT;m;F;0;56;2;C;51.29;39;NR;0;NR;NR;;617.0
TE;ITA;10;PEC;2015;6;16;18;B;ARIT;ANT;m;F;0;57;2;E;49.2;22;NR;0;NR;NR;;954.0
TE;ITA;10;PEC;2015;6;16;18;B;ARIT;ANT;m;M;0;23;2;D;6.1;4;NR;0;NR;NR;;929.0
TE;ITA;10;PEC;2015;6;17;41;B;ARIT;ANT;m;M;0;23;2;D;7.02;1;NR;0;NR;NR;;1896.0
TE;ITA;10;PEC;2015;6;16;18;B;ARIT;ANT;m;M;0;25;2;D;7.0;4;NR;0;NR;NR;;930.0
TE;ITA;10;PEC;2015;6;16;18;B;ARIT;ANT;m;M;0;25;2;D;7.1;4;NR;0;NR;NR;;931.0
TE;ITA;10;PEC;2015;6;16;18;B;ARIT;ANT;m;M;0;27;2;D;9.4;4;NR;0;NR;NR;;932.0
TE;ITA;10;PEC;2015;6;14;11;B;ARIT;ANT;m;M;0;30;2;D;10.64;1;NR;0;NR;NR;;578.0
TE;ITA;10;PEC;2015;6;14;10;Ae;CHIM;MON;0;F;0;225;1;O;16.62;1;NR;0;NR;NR;;502.0
TE;ITA;10;PEC;2015;6;20;68;Ae;CHIM;MON;0;F;0;395;1;O;63.86;1;NR;0;NR;NR;;3102.0
TE;ITA;10;PEC;2015;6;16;24;Ae;CHIM;MON;0;M;0;245;1;O;14.7;1;NR;0;NR;NR;;1193.0
TE;ITA;10;PEC;2015;6;19;48;Ae;DASI;PAS;0;M;0;400;1;O;410.0;1;NR;0;NR;NR;;2177.0
TE;ITA;10;PEC;2015;6;19;69;Ae;ETMO;SPI;0;F;0;130;1;O;9.8;2;NR;0;NR;NR;;3275.0
TE;ITA;10;PEC;2015;6;19;69;Ae;ETMO;SPI;0;F;0;140;1;O;13.4;2;NR;0;NR;NR;;3276.0
TE;ITA;10;PEC;2015;6;17;40;Ae;ETMO;SPI;0;F;0;145;1;O;12.07;2;NR;0;NR;NR;;1854.0
TE;ITA;10;PEC;2015;6;22;44;Ae;ETMO;SPI;0;F;0;160;1;O;22.18;3;NR;0;NR;NR;;1998.0
TE;ITA;10;PEC;2015;6;14;10;Ae;ETMO;SPI;0;F;0;165;1;O;20.33;1;NR;0;NR;NR;;503.0
TE;ITA;10;PEC;2015;6;14;7;Ae;ETMO;SPI;0;F;0;180;1;O;26.05;5;NR;0;NR;NR;;314.0
TE;ITA;10;PEC;2015;6;22;44;Ae;ETMO;SPI;0;F;0;180;1;O;26.28;3;NR;0;NR;NR;;1999.0
TE;ITA;10;PEC;2015;6;17;40;Ae;ETMO;SPI;0;F;0;190;1;O;32.18;2;NR;0;NR;NR;;1855.0
TE;ITA;10;PEC;2015;6;9;29;Ae;ETMO;SPI;0;F;0;205;1;O;40.65;4;NR;0;NR;NR;;1380.0
TE;ITA;10;PEC;2015;6;9;29;Ae;ETMO;SPI;0;F;0;215;1;O;50.02;4;NR;0;NR;NR;;1381.0
TE;ITA;10;PEC;2015;6;14;11;Ae;ETMO;SPI;0;F;0;220;1;O;49.0;2;NR;0;NR;NR;;618.0
TE;ITA;10;PEC;2015;6;16;24;Ae;ETMO;SPI;0;F;0;230;1;O;61.9;2;NR;0;NR;NR;;1194.0
TE;ITA;10;PEC;2015;6;9;29;Ae;ETMO;SPI;0;F;0;235;1;O;57.18;4;NR;0;NR;NR;;1382.0
TE;ITA;10;PEC;2015;6;14;7;Ae;ETMO;SPI;0;F;0;250;1;O;68.87;5;NR;0;NR;NR;;321.0
TE;ITA;10;PEC;2015;6;17;43;Ae;ETMO;SPI;0;F;0;250;1;O;73.89;4;NR;0;NR;NR;;1970.0
TE;ITA;10;PEC;2015;6;9;29;Ae;ETMO;SPI;0;F;0;255;1;O;78.25;4;NR;0;NR;NR;;1384.0
TE;ITA;10;PEC;2015;6;17;43;Ae;ETMO;SPI;0;F;0;260;1;O;85.47;4;NR;0;NR;NR;;1971.0
TE;ITA;10;PEC;2015;6;21;70;Ae;ETMO;SPI;0;F;0;265;1;O;88.71;4;NR;0;NR;NR;;3323.0
TE;ITA;10;PEC;2015;6;17;43;Ae;ETMO;SPI;0;F;0;265;1;O;94.84;4;NR;0;NR;NR;;1972.0
TE;ITA;10;PEC;2015;6;14;11;Ae;ETMO;SPI;0;F;0;270;1;O;90.61;2;NR;0;NR;NR;;621.0
TE;ITA;10;PEC;2015;6;17;43;Ae;ETMO;SPI;0;F;0;270;1;O;93.95;4;NR;0;NR;NR;;1973.0
TE;ITA;10;PEC;2015;6;14;7;Ae;ETMO;SPI;0;F;0;280;1;O;95.42;5;NR;0;NR;NR;;322.0
TE;ITA;10;PEC;2015;6;22;44;Ae;ETMO;SPI;0;F;0;285;2;O;120.81;3;NR;0;NR;NR;;2008.0
TE;ITA;10;PEC;2015;6;17;41;Ae;ETMO;SPI;0;F;0;290;1;O;112.24;2;NR;0;NR;NR;;1912.0
TE;ITA;10;PEC;2015;6;21;70;Ae;ETMO;SPI;0;F;0;295;2;O;135.73;4;NR;0;NR;NR;;3326.0
TE;ITA;10;PEC;2015;6;22;67;Ae;ETMO;SPI;0;F;0;300;1;O;122.6;1;NR;0;NR;NR;;2982.0
