Warning: Haul 1 PAGUEXC : mean weight= 37.5 out of boundaries (1,11) in TB
Warning: Haul 1 PAGUEXC : mean weight= 37.5 out of boundaries (1,11) in TB
Warning: Haul 8 DENTMAC : mean weight= 15 out of boundaries (16,200) in TB
Warning: Haul 8 DENTMAC : mean weight= 15 out of boundaries (16,200) in TB
Warning: Haul 8 DENTMAC : mean weight= 15 out of boundaries (16,200) in TB
Warning: Haul 8 DENTMAC : mean weight= 15 out of boundaries (16,200) in TB
Warning: Haul 8 DENTMAC : mean weight= 15 out of boundaries (16,200) in TB
Warning: Haul 8 DENTMAC : mean weight= 15 out of boundaries (16,200) in TB
Warning: Haul 8 DENTMAC : mean weight= 15 out of boundaries (16,200) in TB
Warning: Haul 8 DENTMAC : mean weight= 15 out of boundaries (16,200) in TB
Warning: Haul 8 DENTMAC : mean weight= 15 out of boundaries (16,200) in TB
Warning: Haul 8 DENTMAC : mean weight= 15 out of boundaries (16,200) in TB
Warning: Haul 8 DENTMAC : mean weight= 15 out of boundaries (16,200) in TB
Warning: Haul 8 DENTMAC : mean weight= 15 out of boundaries (16,200) in TB
Warning: Haul 8 DENTMAC : mean weight= 15 out of boundaries (16,200) in TB
Warning: Haul 8 DENTMAC : mean weight= 15 out of boundaries (16,200) in TB
Warning: Haul 8 DENTMAC : mean weight= 15 out of boundaries (16,200) in TB
Warning: Haul 8 DENTMAC : mean weight= 15 out of boundaries (16,200) in TB
Warning: Haul 8 DENTMAC : mean weight= 15 out of boundaries (16,200) in TB
Warning: Haul 8 DENTMAC : mean weight= 15 out of boundaries (16,200) in TB
Warning: Haul 8 DENTMAC : mean weight= 15 out of boundaries (16,200) in TB
Warning: Haul 8 DENTMAC : mean weight= 15 out of boundaries (16,200) in TB
Warning: Haul 8 DENTMAC : mean weight= 15 out of boundaries (16,200) in TB
Warning: Haul 8 DENTMAC : mean weight= 15 out of boundaries (16,200) in TB
Warning: Haul 8 DENTMAC : mean weight= 15 out of boundaries (16,200) in TB
Warning: Haul 8 DENTMAC : mean weight= 15 out of boundaries (16,200) in TB
Warning: Haul 8 DENTMAC : mean weight= 15 out of boundaries (16,200) in TB
Warning: Haul 8 DENTMAC : mean weight= 15 out of boundaries (16,200) in TB
Warning: Haul 8 DENTMAC : mean weight= 15 out of boundaries (16,200) in TB
Warning: Haul 8 DENTMAC : mean weight= 15 out of boundaries (16,200) in TB
Warning: Haul 8 DENTMAC : mean weight= 15 out of boundaries (16,200) in TB
Warning: Haul 8 DENTMAC : mean weight= 15 out of boundaries (16,200) in TB
Warning: Haul 8 DENTMAC : mean weight= 15 out of boundaries (16,200) in TB
Warning: Haul 8 DENTMAC : mean weight= 15 out of boundaries (16,200) in TB
Warning: Haul 8 DENTMAC : mean weight= 15 out of boundaries (16,200) in TB
Warning: Haul 8 DENTMAC : mean weight= 15 out of boundaries (16,200) in TB
Warning: Haul 8 DENTMAC : mean weight= 15 out of boundaries (16,200) in TB
Warning: Haul 8 DENTMAC : mean weight= 15 out of boundaries (16,200) in TB
Warning: Haul 8 DENTMAC : mean weight= 15 out of boundaries (16,200) in TB
Warning: Haul 8 DENTMAC : mean weight= 15 out of boundaries (16,200) in TB
Warning: Haul 8 DENTMAC : mean weight= 15 out of boundaries (16,200) in TB
Warning: Haul 8 DENTMAC : mean weight= 15 out of boundaries (16,200) in TB
Warning: Haul 8 OSTREDU : mean weight= 20 out of boundaries (139,139) in TB
Warning: Haul 8 OSTREDU : mean weight= 20 out of boundaries (139,139) in TB
Warning: Haul 8 OSTREDU : mean weight= 20 out of boundaries (139,139) in TB
Warning: Haul 8 OSTREDU : mean weight= 20 out of boundaries (139,139) in TB
Warning: Haul 8 OSTREDU : mean weight= 20 out of boundaries (139,139) in TB
Warning: Haul 8 OSTREDU : mean weight= 20 out of boundaries (139,139) in TB
Warning: Haul 8 OSTREDU : mean weight= 20 out of boundaries (139,139) in TB
Warning: Haul 8 OSTREDU : mean weight= 20 out of boundaries (139,139) in TB
Warning: Haul 8 OSTREDU : mean weight= 20 out of boundaries (139,139) in TB
Warning: Haul 8 OSTREDU : mean weight= 20 out of boundaries (139,139) in TB
Warning: Haul 8 OSTREDU : mean weight= 20 out of boundaries (139,139) in TB
Warning: Haul 8 OSTREDU : mean weight= 20 out of boundaries (139,139) in TB
Warning: Haul 8 OSTREDU : mean weight= 20 out of boundaries (139,139) in TB
Warning: Haul 8 OSTREDU : mean weight= 20 out of boundaries (139,139) in TB
Warning: Haul 8 OSTREDU : mean weight= 20 out of boundaries (139,139) in TB
Warning: Haul 8 OSTREDU : mean weight= 20 out of boundaries (139,139) in TB
Warning: Haul 8 OSTREDU : mean weight= 20 out of boundaries (139,139) in TB
Warning: Haul 8 OSTREDU : mean weight= 20 out of boundaries (139,139) in TB
Warning: Haul 8 OSTREDU : mean weight= 20 out of boundaries (139,139) in TB
Warning: Haul 8 OSTREDU : mean weight= 20 out of boundaries (139,139) in TB
Warning: Haul 8 OSTREDU : mean weight= 20 out of boundaries (139,139) in TB
Warning: Haul 8 OSTREDU : mean weight= 20 out of boundaries (139,139) in TB
Warning: Haul 8 OSTREDU : mean weight= 20 out of boundaries (139,139) in TB
Warning: Haul 8 OSTREDU : mean weight= 20 out of boundaries (139,139) in TB
Warning: Haul 8 OSTREDU : mean weight= 20 out of boundaries (139,139) in TB
Warning: Haul 8 OSTREDU : mean weight= 20 out of boundaries (139,139) in TB
Warning: Haul 8 OSTREDU : mean weight= 20 out of boundaries (139,139) in TB
Warning: Haul 8 OSTREDU : mean weight= 20 out of boundaries (139,139) in TB
Warning: Haul 8 OSTREDU : mean weight= 20 out of boundaries (139,139) in TB
Warning: Haul 8 OSTREDU : mean weight= 20 out of boundaries (139,139) in TB
Warning: Haul 8 OSTREDU : mean weight= 20 out of boundaries (139,139) in TB
Warning: Haul 8 OSTREDU : mean weight= 20 out of boundaries (139,139) in TB
Warning: Haul 8 OSTREDU : mean weight= 20 out of boundaries (139,139) in TB
Warning: Haul 8 OSTREDU : mean weight= 20 out of boundaries (139,139) in TB
Warning: Haul 8 OSTREDU : mean weight= 20 out of boundaries (139,139) in TB
Warning: Haul 8 OSTREDU : mean weight= 20 out of boundaries (139,139) in TB
Warning: Haul 8 OSTREDU : mean weight= 20 out of boundaries (139,139) in TB
Warning: Haul 8 OSTREDU : mean weight= 20 out of boundaries (139,139) in TB
Warning: Haul 8 OSTREDU : mean weight= 20 out of boundaries (139,139) in TB
Warning: Haul 8 OSTREDU : mean weight= 20 out of boundaries (139,139) in TB
Warning: Haul 8 OSTREDU : mean weight= 20 out of boundaries (139,139) in TB
Warning: Haul 8 OSTREDU : mean weight= 20 out of boundaries (139,139) in TB
Warning: Haul 8 OSTREDU : mean weight= 20 out of boundaries (139,139) in TB
Warning: Haul 8 OSTREDU : mean weight= 20 out of boundaries (139,139) in TB
Warning: Haul 8 OSTREDU : mean weight= 20 out of boundaries (139,139) in TB
Warning: Haul 8 OSTREDU : mean weight= 20 out of boundaries (139,139) in TB
Warning: Haul 8 OSTREDU : mean weight= 20 out of boundaries (139,139) in TB
Warning: Haul 8 OSTREDU : mean weight= 20 out of boundaries (139,139) in TB
Warning: Haul 8 OSTREDU : mean weight= 20 out of boundaries (139,139) in TB
Warning: Haul 8 OSTREDU : mean weight= 20 out of boundaries (139,139) in TB
Warning: Haul 8 OSTREDU : mean weight= 20 out of boundaries (139,139) in TB
Warning: See graphs generated and saved in working directory about the species without mean weight range
No error occurred

              ----------- check consistency of weight and number TB -  1994
No error occurred
