TYPE_OF_FILE;COUNTRY;AREA;VESSEL;YEAR;MONTH;DAY;HAUL_NUMBER;CODEND_CLOSING;PART_OF_THE_CODEND;FAUNISTIC_CATEGORY;GENUS;SPECIES;LENGTH_CLASSES_CODE;WEIGHT_OF_THE_FRACTION;WEIGHT_OF_THE_SAMPLE_MEASURED;SEX;NO_OF_INDIVIDUAL_OF_THE_ABOVE_SEX_MEASURED;LENGTH_CLASS;MATURITY;MATSUB;NUMBER_OF_INDIVIDUALS_IN_THE_LENGTH_CLASS_AND_MATURITY_STAGE
TC;ITA;10;PEC;2012;6;28;2;S;S;B;PAPE;LON;m;630;630;F;81;17;2;A;1
TC;ITA;10;PEC;2012;6;28;2;S;S;B;PAPE;LON;m;630;630;F;81;17;2;C;1
TC;ITA;10;PEC;2012;6;28;2;S;S;B;PAPE;LON;m;630;630;F;81;18;2;A;1
TC;ITA;10;PEC;2012;6;28;2;S;S;B;PAPE;LON;m;630;630;F;81;19;2;B;3
TC;ITA;10;PEC;2012;6;28;2;S;S;B;PAPE;LON;m;630;630;F;81;19;2;C;1
TC;ITA;10;PEC;2012;6;28;2;S;S;B;PAPE;LON;m;630;630;F;81;20;2;B;3
TC;ITA;10;PEC;2012;6;28;2;S;S;B;PAPE;LON;m;630;630;F;81;20;2;C;1
TC;ITA;10;PEC;2012;6;28;2;S;S;B;PAPE;LON;m;630;630;F;81;20;2;E;1
TC;ITA;10;PEC;2012;6;28;2;S;S;B;PAPE;LON;m;630;630;F;81;21;2;E;1
TC;ITA;10;PEC;2012;6;28;2;S;S;B;PAPE;LON;m;630;630;F;81;22;2;B;2
TC;ITA;10;PEC;2012;6;28;2;S;S;B;PAPE;LON;m;630;630;F;81;23;2;B;2
TC;ITA;10;PEC;2012;6;28;2;S;S;B;PAPE;LON;m;630;630;F;81;23;2;C;3
TC;ITA;10;PEC;2012;6;28;2;S;S;B;PAPE;LON;m;630;630;F;81;24;2;B;4
TC;ITA;10;PEC;2012;6;28;2;S;S;B;PAPE;LON;m;630;630;F;81;25;2;B;3
TC;ITA;10;PEC;2012;6;28;2;S;S;B;PAPE;LON;m;630;630;F;81;25;2;D;2
TC;ITA;10;PEC;2012;6;28;2;S;S;B;PAPE;LON;m;630;630;F;81;27;2;B;1
TC;ITA;10;PEC;2012;6;28;2;S;S;B;PAPE;LON;m;630;630;F;81;27;2;E;1
TC;ITA;10;PEC;2012;6;28;2;S;S;B;PAPE;LON;m;630;630;F;81;29;2;E;1
TC;ITA;10;PEC;2012;6;28;2;S;S;B;PAPE;LON;m;630;630;F;81;30;2;B;1
TC;ITA;10;PEC;2012;6;28;2;S;S;B;PAPE;LON;m;630;630;F;81;30;2;E;1
TC;ITA;10;PEC;2012;6;28;2;S;S;B;PAPE;LON;m;630;630;M;104;9;1;ND;1
TC;ITA;10;PEC;2012;6;28;2;S;S;B;PAPE;LON;m;630;630;M;104;10;1;ND;8
TC;ITA;10;PEC;2012;6;28;2;S;S;B;PAPE;LON;m;630;630;M;104;11;1;ND;3
TC;ITA;10;PEC;2012;6;28;2;S;S;B;PAPE;LON;m;630;630;M;104;11;2;A;7
TC;ITA;10;PEC;2012;6;28;2;S;S;B;PAPE;LON;m;630;630;M;104;12;2;A;5
TC;ITA;10;PEC;2012;6;28;2;S;S;B;PAPE;LON;m;630;630;M;104;12;2;B;2
TC;ITA;10;PEC;2012;6;28;2;S;S;B;PAPE;LON;m;630;630;M;104;13;2;A;2
TC;ITA;10;PEC;2012;6;28;2;S;S;B;PAPE;LON;m;630;630;M;104;13;2;B;5
TC;ITA;10;PEC;2012;6;28;2;S;S;B;PAPE;LON;m;630;630;M;104;14;2;B;2
TC;ITA;10;PEC;2012;6;28;2;S;S;B;PAPE;LON;m;630;630;M;104;14;2;D;7
TC;ITA;10;PEC;2012;6;28;2;S;S;B;PAPE;LON;m;630;630;M;104;15;2;D;11
TC;ITA;10;PEC;2012;6;28;2;S;S;B;PAPE;LON;m;630;630;M;104;16;2;D;15
TC;ITA;10;PEC;2012;6;28;2;S;S;B;PAPE;LON;m;630;630;M;104;17;2;D;10
TC;ITA;10;PEC;2012;6;28;2;S;S;B;PAPE;LON;m;630;630;M;104;18;2;D;3
TC;ITA;10;PEC;2012;6;28;2;S;S;B;PAPE;LON;m;630;630;M;104;19;2;D;12
TC;ITA;10;PEC;2012;6;28;2;S;S;B;PAPE;LON;m;630;630;M;104;20;2;D;5
TC;ITA;10;PEC;2012;6;28;2;S;S;B;PAPE;LON;m;630;630;M;104;21;2;D;4
TC;ITA;10;PEC;2012;6;28;2;S;S;B;PAPE;LON;m;630;630;M;104;22;2;D;2
TC;ITA;10;PEC;2012;6;28;2;S;S;Ao;PHYI;BLE;0;10;10;N;1;100;0;ND;1
TC;ITA;10;PEC;2012;6;28;2;S;S;Ao;SARD;PIL;0;15;15;N;1;125;0;ND;1
TC;ITA;10;PEC;2012;6;28;2;S;S;Ao;SPIC;FLE;0;100;100;N;4;100;0;ND;1
TC;ITA;10;PEC;2012;6;28;2;S;S;Ao;SPIC;FLE;0;100;100;N;4;105;0;ND;1
TC;ITA;10;PEC;2012;6;28;2;S;S;Ao;SPIC;FLE;0;100;100;N;4;145;0;ND;1
TC;ITA;10;PEC;2012;6;28;2;S;S;Ao;SPIC;FLE;0;100;100;N;4;150;0;ND;1
TC;ITA;10;PEC;2012;6;28;2;S;S;Ao;SPIC;SMA;0;120;120;N;4;115;0;ND;1
TC;ITA;10;PEC;2012;6;28;2;S;S;Ao;SPIC;SMA;0;120;120;N;4;130;0;ND;1
TC;ITA;10;PEC;2012;6;28;2;S;S;Ao;SPIC;SMA;0;120;120;N;4;165;0;ND;1
TC;ITA;10;PEC;2012;6;28;2;S;S;Ao;SPIC;SMA;0;120;120;N;4;180;0;ND;1
TC;ITA;10;PEC;2012;6;28;2;S;S;Ao;TRAC;MED;0;40;40;N;1;160;0;ND;1
TC;ITA;10;PEC;2012;6;28;2;S;S;Ao;TRAC;TRA;0;450;450;N;19;60;0;ND;2
TC;ITA;10;PEC;2012;6;28;2;S;S;Ao;TRAC;TRA;0;450;450;N;19;65;0;ND;2
TC;ITA;10;PEC;2012;6;28;2;S;S;Ao;TRAC;TRA;0;450;450;N;19;90;0;ND;1
TC;ITA;10;PEC;2012;6;28;2;S;S;Ao;TRAC;TRA;0;450;450;N;19;95;0;ND;2
TC;ITA;10;PEC;2012;6;28;2;S;S;Ao;TRAC;TRA;0;450;450;N;19;100;0;ND;2
TC;ITA;10;PEC;2012;6;28;2;S;S;Ao;TRAC;TRA;0;450;450;N;19;115;0;ND;1
TC;ITA;10;PEC;2012;6;28;2;S;S;Ao;TRAC;TRA;0;450;450;N;19;120;0;ND;1
TC;ITA;10;PEC;2012;6;28;2;S;S;Ao;TRAC;TRA;0;450;450;N;19;150;0;ND;1
TC;ITA;10;PEC;2012;6;28;2;S;S;Ao;TRAC;TRA;0;450;450;N;19;155;0;ND;1
TC;ITA;10;PEC;2012;6;28;2;S;S;Ao;TRAC;TRA;0;450;450;N;19;160;0;ND;1
TC;ITA;10;PEC;2012;6;28;2;S;S;Ao;TRAC;TRA;0;450;450;N;19;165;0;ND;2
TC;ITA;10;PEC;2012;6;28;2;S;S;Ao;TRAC;TRA;0;450;450;N;19;170;0;ND;1
TC;ITA;10;PEC;2012;6;28;2;S;S;Ao;TRAC;TRA;0;450;450;N;19;195;0;ND;1
TC;ITA;10;PEC;2012;6;28;2;S;S;Ao;TRAC;TRA;0;450;450;N;19;210;0;ND;1
TC;ITA;10;PEC;2012;6;28;3;S;S;Ao;BOOP;BOO;0;35;35;N;1;170;0;ND;1
TC;ITA;10;PEC;2012;6;28;3;S;S;Ao;CITH;MAC;0;135;135;N;7;75;0;ND;1
TC;ITA;10;PEC;2012;6;28;3;S;S;Ao;CITH;MAC;0;135;135;N;7;125;0;ND;1
TC;ITA;10;PEC;2012;6;28;3;S;S;Ao;CITH;MAC;0;135;135;N;7;135;0;ND;1
TC;ITA;10;PEC;2012;6;28;3;S;S;Ao;CITH;MAC;0;135;135;N;7;150;0;ND;1
TC;ITA;10;PEC;2012;6;28;3;S;S;Ao;CITH;MAC;0;135;135;N;7;155;0;ND;2
TC;ITA;10;PEC;2012;6;28;3;S;S;Ao;CITH;MAC;0;135;135;N;7;160;0;ND;1
TC;ITA;10;PEC;2012;6;28;3;S;S;C;ELED;CIR;0;1038;1038;F;7;25;1;ND;2
TC;ITA;10;PEC;2012;6;28;3;S;S;C;ELED;CIR;0;1038;1038;F;7;30;1;ND;2
TC;ITA;10;PEC;2012;6;28;3;S;S;C;ELED;CIR;0;1038;1038;F;7;35;1;ND;1
TC;ITA;10;PEC;2012;6;28;3;S;S;C;ELED;CIR;0;1038;1038;F;7;115;2;B;1
TC;ITA;10;PEC;2012;6;28;3;S;S;C;ELED;CIR;0;1038;1038;F;7;150;3;A;1
TC;ITA;10;PEC;2012;6;28;3;S;S;C;ELED;CIR;0;1038;1038;M;7;25;1;ND;3
TC;ITA;10;PEC;2012;6;28;3;S;S;C;ELED;CIR;0;1038;1038;M;7;30;1;ND;3
TC;ITA;10;PEC;2012;6;28;3;S;S;C;ELED;CIR;0;1038;1038;M;7;35;1;ND;1
TC;ITA;10;PEC;2012;6;28;3;S;S;Ao;ENGR;ENC;0;3800;3800;N;657;85;0;ND;1
TC;ITA;10;PEC;2012;6;28;3;S;S;Ao;ENGR;ENC;0;3800;3800;N;657;90;0;ND;30
TC;ITA;10;PEC;2012;6;28;3;S;S;Ao;ENGR;ENC;0;3800;3800;N;657;95;0;ND;164
TC;ITA;10;PEC;2012;6;28;3;S;S;Ao;ENGR;ENC;0;3800;3800;N;657;100;0;ND;261
TC;ITA;10;PEC;2012;6;28;3;S;S;Ao;ENGR;ENC;0;3800;3800;N;657;105;0;ND;140
TC;ITA;10;PEC;2012;6;28;3;S;S;Ao;ENGR;ENC;0;3800;3800;N;657;110;0;ND;51
TC;ITA;10;PEC;2012;6;28;3;S;S;Ao;ENGR;ENC;0;3800;3800;N;657;115;0;ND;7
TC;ITA;10;PEC;2012;6;28;3;S;S;Ao;ENGR;ENC;0;3800;3800;N;657;120;0;ND;3
TC;ITA;10;PEC;2012;6;28;3;S;S;C;ILLE;COI;0;1120;1120;F;9;80;1;ND;3
TC;ITA;10;PEC;2012;6;28;3;S;S;C;ILLE;COI;0;1120;1120;F;9;85;1;ND;2
TC;ITA;10;PEC;2012;6;28;3;S;S;C;ILLE;COI;0;1120;1120;F;9;90;1;ND;2
TC;ITA;10;PEC;2012;6;28;3;S;S;C;ILLE;COI;0;1120;1120;F;9;95;2;A;1
TC;ITA;10;PEC;2012;6;28;3;S;S;C;ILLE;COI;0;1120;1120;F;9;120;2;A;1
TC;ITA;10;PEC;2012;6;28;3;S;S;C;ILLE;COI;0;1120;1120;I;29;45;0;ND;1
TC;ITA;10;PEC;2012;6;28;3;S;S;C;ILLE;COI;0;1120;1120;I;29;50;0;ND;1
TC;ITA;10;PEC;2012;6;28;3;S;S;C;ILLE;COI;0;1120;1120;I;29;55;0;ND;2
TC;ITA;10;PEC;2012;6;28;3;S;S;C;ILLE;COI;0;1120;1120;I;29;60;0;ND;9
TC;ITA;10;PEC;2012;6;28;3;S;S;C;ILLE;COI;0;1120;1120;I;29;65;0;ND;6
TC;ITA;10;PEC;2012;6;28;3;S;S;C;ILLE;COI;0;1120;1120;I;29;70;0;ND;4
TC;ITA;10;PEC;2012;6;28;3;S;S;C;ILLE;COI;0;1120;1120;I;29;75;0;ND;6
TC;ITA;10;PEC;2012;6;28;3;S;S;C;ILLE;COI;0;1120;1120;M;18;80;1;ND;6
TC;ITA;10;PEC;2012;6;28;3;S;S;C;ILLE;COI;0;1120;1120;M;18;85;2;A;1
TC;ITA;10;PEC;2012;6;28;3;S;S;C;ILLE;COI;0;1120;1120;M;18;90;2;A;3
TC;ITA;10;PEC;2012;6;28;3;S;S;C;ILLE;COI;0;1120;1120;M;18;95;2;A;1
TC;ITA;10;PEC;2012;6;28;3;S;S;C;ILLE;COI;0;1120;1120;M;18;100;2;B;2
TC;ITA;10;PEC;2012;6;28;3;S;S;C;ILLE;COI;0;1120;1120;M;18;105;2;B;2
TC;ITA;10;PEC;2012;6;28;3;S;S;C;ILLE;COI;0;1120;1120;M;18;120;3;A;1
TC;ITA;10;PEC;2012;6;28;3;S;S;C;ILLE;COI;0;1120;1120;M;18;125;3;A;1
TC;ITA;10;PEC;2012;6;28;3;S;S;C;ILLE;COI;0;1120;1120;M;18;145;3;A;1
TC;ITA;10;PEC;2012;6;28;3;S;S;Ao;MERL;MER;0;4385;4385;F;1;240;1;ND;1
TC;ITA;10;PEC;2012;6;28;3;S;S;Ao;MERL;MER;0;4385;4385;I;864;50;0;ND;1
TC;ITA;10;PEC;2012;6;28;3;S;S;Ao;MERL;MER;0;4385;4385;I;864;60;0;ND;7
TC;ITA;10;PEC;2012;6;28;3;S;S;Ao;MERL;MER;0;4385;4385;I;864;65;0;ND;15
TC;ITA;10;PEC;2012;6;28;3;S;S;Ao;MERL;MER;0;4385;4385;I;864;70;0;ND;62
TC;ITA;10;PEC;2012;6;28;3;S;S;Ao;MERL;MER;0;4385;4385;I;864;75;0;ND;80
TC;ITA;10;PEC;2012;6;28;3;S;S;Ao;MERL;MER;0;4385;4385;I;864;80;0;ND;149
TC;ITA;10;PEC;2012;6;28;3;S;S;Ao;MERL;MER;0;4385;4385;I;864;85;0;ND;131
TC;ITA;10;PEC;2012;6;28;3;S;S;Ao;MERL;MER;0;4385;4385;I;864;90;0;ND;149
TC;ITA;10;PEC;2012;6;28;3;S;S;Ao;MERL;MER;0;4385;4385;I;864;95;0;ND;95
TC;ITA;10;PEC;2012;6;28;3;S;S;Ao;MERL;MER;0;4385;4385;I;864;100;0;ND;87
TC;ITA;10;PEC;2012;6;28;3;S;S;Ao;MERL;MER;0;4385;4385;I;864;105;0;ND;44
TC;ITA;10;PEC;2012;6;28;3;S;S;Ao;MERL;MER;0;4385;4385;I;864;110;0;ND;21
TC;ITA;10;PEC;2012;6;28;3;S;S;Ao;MERL;MER;0;4385;4385;I;864;115;0;ND;11
TC;ITA;10;PEC;2012;6;28;3;S;S;Ao;MERL;MER;0;4385;4385;I;864;120;0;ND;7
TC;ITA;10;PEC;2012;6;28;3;S;S;Ao;MERL;MER;0;4385;4385;I;864;125;0;ND;1
TC;ITA;10;PEC;2012;6;28;3;S;S;Ao;MERL;MER;0;4385;4385;I;864;130;0;ND;3
TC;ITA;10;PEC;2012;6;28;3;S;S;Ao;MERL;MER;0;4385;4385;I;864;135;0;ND;1
TC;ITA;10;PEC;2012;6;28;3;S;S;Ao;MERL;MER;0;4385;4385;M;1;280;2;C;1
TC;ITA;10;PEC;2012;6;28;3;S;S;Ao;MULL;SUR;0;132;132;M;1;205;3;ND;1
TC;ITA;10;PEC;2012;6;28;3;S;S;Ao;PAGE;ACA;0;80;80;N;1;180;0;ND;1
TC;ITA;10;PEC;2012;6;28;3;S;S;Ao;PAGE;ERY;0;160;160;F;2;160;2;B;1
TC;ITA;10;PEC;2012;6;28;3;S;S;Ao;PAGE;ERY;0;160;160;F;2;225;3;ND;1
TC;ITA;10;PEC;2012;6;28;3;S;S;Ao;PAGE;ERY;0;160;160;M;1;190;2;B;1
TC;ITA;10;PEC;2012;6;28;3;S;S;B;PAPE;LON;m;1300;1300;F;112;7;1;ND;1
TC;ITA;10;PEC;2012;6;28;3;S;S;B;PAPE;LON;m;1300;1300;F;112;9;1;ND;2
TC;ITA;10;PEC;2012;6;28;3;S;S;B;PAPE;LON;m;1300;1300;F;112;10;1;ND;9
TC;ITA;10;PEC;2012;6;28;3;S;S;B;PAPE;LON;m;1300;1300;F;112;11;1;ND;7
TC;ITA;10;PEC;2012;6;28;3;S;S;B;PAPE;LON;m;1300;1300;F;112;12;1;ND;9
TC;ITA;10;PEC;2012;6;28;3;S;S;B;PAPE;LON;m;1300;1300;F;112;13;1;ND;6
TC;ITA;10;PEC;2012;6;28;3;S;S;B;PAPE;LON;m;1300;1300;F;112;14;1;ND;7
TC;ITA;10;PEC;2012;6;28;3;S;S;B;PAPE;LON;m;1300;1300;F;112;15;1;ND;3
TC;ITA;10;PEC;2012;6;28;3;S;S;B;PAPE;LON;m;1300;1300;F;112;16;1;ND;2
TC;ITA;10;PEC;2012;6;28;3;S;S;B;PAPE;LON;m;1300;1300;F;112;17;1;ND;1
TC;ITA;10;PEC;2012;6;28;3;S;S;B;PAPE;LON;m;1300;1300;F;112;17;2;A;1
TC;ITA;10;PEC;2012;6;28;3;S;S;B;PAPE;LON;m;1300;1300;F;112;17;2;C;1
TC;ITA;10;PEC;2012;6;28;3;S;S;B;PAPE;LON;m;1300;1300;F;112;18;1;ND;2
TC;ITA;10;PEC;2012;6;28;3;S;S;B;PAPE;LON;m;1300;1300;F;112;18;2;A;2
TC;ITA;10;PEC;2012;6;28;3;S;S;B;PAPE;LON;m;1300;1300;F;112;18;2;C;1
TC;ITA;10;PEC;2012;6;28;3;S;S;B;PAPE;LON;m;1300;1300;F;112;18;2;E;1
TC;ITA;10;PEC;2012;6;28;3;S;S;B;PAPE;LON;m;1300;1300;F;112;19;2;B;3
TC;ITA;10;PEC;2012;6;28;3;S;S;B;PAPE;LON;m;1300;1300;F;112;19;2;C;2
TC;ITA;10;PEC;2012;6;28;3;S;S;B;PAPE;LON;m;1300;1300;F;112;19;2;D;1
TC;ITA;10;PEC;2012;6;28;3;S;S;B;PAPE;LON;m;1300;1300;F;112;19;2;E;1
TC;ITA;10;PEC;2012;6;28;3;S;S;B;PAPE;LON;m;1300;1300;F;112;20;2;B;3
TC;ITA;10;PEC;2012;6;28;3;S;S;B;PAPE;LON;m;1300;1300;F;112;20;2;C;2
TC;ITA;10;PEC;2012;6;28;3;S;S;B;PAPE;LON;m;1300;1300;F;112;20;2;D;1
TC;ITA;10;PEC;2012;6;28;3;S;S;B;PAPE;LON;m;1300;1300;F;112;20;2;E;1
TC;ITA;10;PEC;2012;6;28;3;S;S;B;PAPE;LON;m;1300;1300;F;112;21;2;B;1
TC;ITA;10;PEC;2012;6;28;3;S;S;B;PAPE;LON;m;1300;1300;F;112;21;2;E;2
TC;ITA;10;PEC;2012;6;28;3;S;S;B;PAPE;LON;m;1300;1300;F;112;22;2;B;1
TC;ITA;10;PEC;2012;6;28;3;S;S;B;PAPE;LON;m;1300;1300;F;112;22;2;C;1
TC;ITA;10;PEC;2012;6;28;3;S;S;B;PAPE;LON;m;1300;1300;F;112;23;2;B;2
TC;ITA;10;PEC;2012;6;28;3;S;S;B;PAPE;LON;m;1300;1300;F;112;23;2;C;2
TC;ITA;10;PEC;2012;6;28;3;S;S;B;PAPE;LON;m;1300;1300;F;112;24;2;B;5
TC;ITA;10;PEC;2012;6;28;3;S;S;B;PAPE;LON;m;1300;1300;F;112;24;2;C;2
TC;ITA;10;PEC;2012;6;28;3;S;S;B;PAPE;LON;m;1300;1300;F;112;24;2;D;1
TC;ITA;10;PEC;2012;6;28;3;S;S;B;PAPE;LON;m;1300;1300;F;112;25;2;B;5
TC;ITA;10;PEC;2012;6;28;3;S;S;B;PAPE;LON;m;1300;1300;F;112;25;2;C;1
TC;ITA;10;PEC;2012;6;28;3;S;S;B;PAPE;LON;m;1300;1300;F;112;26;2;B;2
TC;ITA;10;PEC;2012;6;28;3;S;S;B;PAPE;LON;m;1300;1300;F;112;26;2;C;2
TC;ITA;10;PEC;2012;6;28;3;S;S;B;PAPE;LON;m;1300;1300;F;112;26;2;D;1
TC;ITA;10;PEC;2012;6;28;3;S;S;B;PAPE;LON;m;1300;1300;F;112;27;2;B;2
TC;ITA;10;PEC;2012;6;28;3;S;S;B;PAPE;LON;m;1300;1300;F;112;27;2;C;1
TC;ITA;10;PEC;2012;6;28;3;S;S;B;PAPE;LON;m;1300;1300;F;112;27;2;D;2
TC;ITA;10;PEC;2012;6;28;3;S;S;B;PAPE;LON;m;1300;1300;F;112;28;2;B;3
TC;ITA;10;PEC;2012;6;28;3;S;S;B;PAPE;LON;m;1300;1300;F;112;28;2;C;1
TC;ITA;10;PEC;2012;6;28;3;S;S;B;PAPE;LON;m;1300;1300;F;112;28;2;D;1
TC;ITA;10;PEC;2012;6;28;3;S;S;B;PAPE;LON;m;1300;1300;F;112;29;2;B;2
TC;ITA;10;PEC;2012;6;28;3;S;S;B;PAPE;LON;m;1300;1300;F;112;29;2;C;1
TC;ITA;10;PEC;2012;6;28;3;S;S;B;PAPE;LON;m;1300;1300;F;112;30;2;C;2
TC;ITA;10;PEC;2012;6;28;3;S;S;B;PAPE;LON;m;1300;1300;M;138;9;1;ND;3
TC;ITA;10;PEC;2012;6;28;3;S;S;B;PAPE;LON;m;1300;1300;M;138;10;1;ND;3
TC;ITA;10;PEC;2012;6;28;3;S;S;B;PAPE;LON;m;1300;1300;M;138;11;1;ND;7
TC;ITA;10;PEC;2012;6;28;3;S;S;B;PAPE;LON;m;1300;1300;M;138;12;1;ND;1
TC;ITA;10;PEC;2012;6;28;3;S;S;B;PAPE;LON;m;1300;1300;M;138;12;2;A;11
TC;ITA;10;PEC;2012;6;28;3;S;S;B;PAPE;LON;m;1300;1300;M;138;12;2;B;2
TC;ITA;10;PEC;2012;6;28;3;S;S;B;PAPE;LON;m;1300;1300;M;138;13;2;A;1
TC;ITA;10;PEC;2012;6;28;3;S;S;B;PAPE;LON;m;1300;1300;M;138;13;2;B;5
TC;ITA;10;PEC;2012;6;28;3;S;S;B;PAPE;LON;m;1300;1300;M;138;14;2;B;2
TC;ITA;10;PEC;2012;6;28;3;S;S;B;PAPE;LON;m;1300;1300;M;138;14;2;D;6
TC;ITA;10;PEC;2012;6;28;3;S;S;B;PAPE;LON;m;1300;1300;M;138;15;2;D;8
TC;ITA;10;PEC;2012;6;28;3;S;S;B;PAPE;LON;m;1300;1300;M;138;16;2;D;18
TC;ITA;10;PEC;2012;6;28;3;S;S;B;PAPE;LON;m;1300;1300;M;138;17;2;D;29
TC;ITA;10;PEC;2012;6;28;3;S;S;B;PAPE;LON;m;1300;1300;M;138;18;2;D;16
TC;ITA;10;PEC;2012;6;28;3;S;S;B;PAPE;LON;m;1300;1300;M;138;19;2;D;16
TC;ITA;10;PEC;2012;6;28;3;S;S;B;PAPE;LON;m;1300;1300;M;138;20;2;D;5
TC;ITA;10;PEC;2012;6;28;3;S;S;B;PAPE;LON;m;1300;1300;M;138;21;2;D;3
TC;ITA;10;PEC;2012;6;28;3;S;S;B;PAPE;LON;m;1300;1300;M;138;22;2;D;2
TC;ITA;10;PEC;2012;6;28;3;S;S;B;PAPE;LON;m;1300;1300;N;22;7;0;ND;3
TC;ITA;10;PEC;2012;6;28;3;S;S;B;PAPE;LON;m;1300;1300;N;22;8;0;ND;2
TC;ITA;10;PEC;2012;6;28;3;S;S;B;PAPE;LON;m;1300;1300;N;22;9;0;ND;1
TC;ITA;10;PEC;2012;6;28;3;S;S;B;PAPE;LON;m;1300;1300;N;22;10;0;ND;6
TC;ITA;10;PEC;2012;6;28;3;S;S;B;PAPE;LON;m;1300;1300;N;22;11;0;ND;3
TC;ITA;10;PEC;2012;6;28;3;S;S;B;PAPE;LON;m;1300;1300;N;22;12;0;ND;2
TC;ITA;10;PEC;2012;6;28;3;S;S;B;PAPE;LON;m;1300;1300;N;22;13;0;ND;1
TC;ITA;10;PEC;2012;6;28;3;S;S;B;PAPE;LON;m;1300;1300;N;22;14;0;ND;1
TC;ITA;10;PEC;2012;6;28;3;S;S;B;PAPE;LON;m;1300;1300;N;22;15;0;ND;1
TC;ITA;10;PEC;2012;6;28;3;S;S;B;PAPE;LON;m;1300;1300;N;22;17;0;ND;2
TC;ITA;10;PEC;2012;6;28;3;S;S;Ao;PHYI;BLE;0;15;15;N;3;100;0;ND;1
TC;ITA;10;PEC;2012;6;28;3;S;S;Ao;PHYI;BLE;0;15;15;N;3;105;0;ND;1
TC;ITA;10;PEC;2012;6;28;3;S;S;Ao;PHYI;BLE;0;15;15;N;3;110;0;ND;1
TC;ITA;10;PEC;2012;6;28;3;S;S;Ao;SARD;PIL;0;105;105;N;6;125;0;ND;1
TC;ITA;10;PEC;2012;6;28;3;S;S;Ao;SARD;PIL;0;105;105;N;6;130;0;ND;3
TC;ITA;10;PEC;2012;6;28;3;S;S;Ao;SARD;PIL;0;105;105;N;6;135;0;ND;1
TC;ITA;10;PEC;2012;6;28;3;S;S;Ao;SARD;PIL;0;105;105;N;6;140;0;ND;1
TC;ITA;10;PEC;2012;6;28;3;S;S;Ao;SCOM;SCO;0;2;2;N;1;70;0;ND;1
TC;ITA;10;PEC;2012;6;28;3;S;S;Ao;SPIC;FLE;0;20;20;N;1;140;0;ND;1
TC;ITA;10;PEC;2012;6;28;3;S;S;Ao;SPIC;SMA;0;33;33;N;1;175;0;ND;1
TC;ITA;10;PEC;2012;6;28;3;S;S;Bst;SQUI;MAN;m;20;20;N;1;20;0;ND;1
TC;ITA;10;PEC;2012;6;28;3;S;S;Ao;TRAC;TRA;0;560;560;N;41;60;0;ND;1
TC;ITA;10;PEC;2012;6;28;3;S;S;Ao;TRAC;TRA;0;560;560;N;41;70;0;ND;5
TC;ITA;10;PEC;2012;6;28;3;S;S;Ao;TRAC;TRA;0;560;560;N;41;75;0;ND;10
TC;ITA;10;PEC;2012;6;28;3;S;S;Ao;TRAC;TRA;0;560;560;N;41;80;0;ND;10
TC;ITA;10;PEC;2012;6;28;3;S;S;Ao;TRAC;TRA;0;560;560;N;41;85;0;ND;1
TC;ITA;10;PEC;2012;6;28;3;S;S;Ao;TRAC;TRA;0;560;560;N;41;90;0;ND;1
TC;ITA;10;PEC;2012;6;28;3;S;S;Ao;TRAC;TRA;0;560;560;N;41;95;0;ND;4
TC;ITA;10;PEC;2012;6;28;3;S;S;Ao;TRAC;TRA;0;560;560;N;41;100;0;ND;3
TC;ITA;10;PEC;2012;6;28;3;S;S;Ao;TRAC;TRA;0;560;560;N;41;110;0;ND;2
TC;ITA;10;PEC;2012;6;28;3;S;S;Ao;TRAC;TRA;0;560;560;N;41;135;0;ND;2
TC;ITA;10;PEC;2012;6;28;3;S;S;Ao;TRAC;TRA;0;560;560;N;41;280;0;ND;1
TC;ITA;10;PEC;2012;6;28;3;S;S;Ao;TRAC;TRA;0;560;560;N;41;285;0;ND;1
TC;ITA;10;PEC;2012;6;28;4;S;S;Ao;CITH;MAC;0;1340;1340;N;89;50;0;ND;1
TC;ITA;10;PEC;2012;6;28;4;S;S;Ao;CITH;MAC;0;1340;1340;N;89;60;0;ND;4
TC;ITA;10;PEC;2012;6;28;4;S;S;Ao;CITH;MAC;0;1340;1340;N;89;65;0;ND;3
TC;ITA;10;PEC;2012;6;28;4;S;S;Ao;CITH;MAC;0;1340;1340;N;89;70;0;ND;9
TC;ITA;10;PEC;2012;6;28;4;S;S;Ao;CITH;MAC;0;1340;1340;N;89;75;0;ND;10
TC;ITA;10;PEC;2012;6;28;4;S;S;Ao;CITH;MAC;0;1340;1340;N;89;80;0;ND;4
TC;ITA;10;PEC;2012;6;28;4;S;S;Ao;CITH;MAC;0;1340;1340;N;89;85;0;ND;1
TC;ITA;10;PEC;2012;6;28;4;S;S;Ao;CITH;MAC;0;1340;1340;N;89;105;0;ND;1
TC;ITA;10;PEC;2012;6;28;4;S;S;Ao;CITH;MAC;0;1340;1340;N;89;110;0;ND;6
TC;ITA;10;PEC;2012;6;28;4;S;S;Ao;CITH;MAC;0;1340;1340;N;89;115;0;ND;6
TC;ITA;10;PEC;2012;6;28;4;S;S;Ao;CITH;MAC;0;1340;1340;N;89;120;0;ND;3
TC;ITA;10;PEC;2012;6;28;4;S;S;Ao;CITH;MAC;0;1340;1340;N;89;125;0;ND;2
