TYPE_OF_FILE;COUNTRY;AREA;VESSEL;YEAR;MONTH;DAY;HAUL_NUMBER;CODEND_CLOSING;PART_OF_THE_CODEND;FAUNISTIC_CATEGORY;GENUS;SPECIES;NAME_OF_THE_REFERENCE_LIST;TOTAL_WEIGHT_IN_THE_HAUL;TOTAL_NUMBER_IN_THE_HAUL;NB_OF_FEMALES;NB_OF_MALES;NB_OF_UNDETERMINED
TB;ITA;18;PEC;1998;6;11;100;S;S;B;GONE;RHO;FM;10;2;0;0;2
TB;ITA;18;PEC;1998;6;11;100;S;S;Ao;LEPT;CAV;FM;3;1;0;0;1
TB;ITA;18;PEC;1998;6;11;100;S;S;B;MCPI;DEP;FM;552;47;0;0;47
TB;ITA;18;PEC;1998;6;11;100;S;S;Ao;MERL;MER;FM;310;9;3;0;6
TB;ITA;18;PEC;1998;6;11;100;S;S;B;MUNI;RUG;FM;8;1;0;0;1
TB;ITA;18;PEC;1998;6;11;100;S;S;Ao;PAGE;ERY;FM;171;8;2;0;6
TB;ITA;18;PEC;1998;6;11;100;S;S;Ao;SARD;PIL;FM;6;2;0;0;2
TB;ITA;18;PEC;1998;6;11;100;S;S;Ao;SCOM;SCO;FM;71;4;0;0;4
TB;ITA;18;PEC;1998;6;11;100;S;S;Ao;SCOR;POR;FM;31;1;0;0;1
TB;ITA;18;PEC;1998;6;11;100;S;S;C;SEPO;SPP;FM;2;1;0;0;1
TB;ITA;18;PEC;1998;6;11;100;S;S;Ao;SPIC;SMA;FM;217;13;0;0;13
TB;ITA;18;PEC;1998;6;11;100;S;S;Ao;SPRA;SPR;FM;111;15;0;0;15
TB;ITA;18;PEC;1998;6;11;100;S;S;Ao;TRAC;MED;FM;231;1;0;1;0
TB;ITA;18;PEC;1998;6;11;100;S;S;Ao;TRAC;TRA;FM;42;6;1;0;5
TB;ITA;18;PEC;1998;6;11;100;S;S;Ao;TRIS;CAP;FM;10;1;0;0;1
TB;ITA;18;PEC;1998;6;8;101;S;S;C;ALLO;MED;FM;32;29;0;0;29
TB;ITA;18;PEC;1998;6;8;101;S;S;C;ALLO;SUB;FM;35;3;0;0;3
TB;ITA;18;PEC;1998;6;8;101;S;S;Ao;ANTO;MEG;FM;6;1;0;0;1
TB;ITA;18;PEC;1998;6;8;101;S;S;Ao;ARNO;LAT;FM;84;9;0;0;9
TB;ITA;18;PEC;1998;6;8;101;S;S;Ao;BOOP;BOO;FM;708;12;0;0;12
TB;ITA;18;PEC;1998;6;8;101;S;S;Ao;ENGR;ENC;FM;906;115;0;0;115
TB;ITA;18;PEC;1998;6;8;101;S;S;B;GONE;RHO;FM;12;2;0;0;2
TB;ITA;18;PEC;1998;6;8;101;S;S;C;ILLE;COI;FM;461;3;1;2;0
TB;ITA;18;PEC;1998;6;8;101;S;S;Ao;LEPI;CAU;FM;8;1;0;0;1
TB;ITA;18;PEC;1998;6;8;101;S;S;B;MACR;LON;FM;1;1;0;0;1
TB;ITA;18;PEC;1998;6;8;101;S;S;B;MCPI;DEP;FM;256;10;0;0;10
TB;ITA;18;PEC;1998;6;8;101;S;S;Ao;MERL;MER;FM;2100;30;21;6;3
TB;ITA;18;PEC;1998;6;8;101;S;S;Ao;MULL;BAR;FM;290;5;3;2;0
TB;ITA;18;PEC;1998;6;8;101;S;S;Ao;MULL;SUR;FM;44;1;0;1;0
TB;ITA;18;PEC;1998;6;8;101;S;S;C;OCTO;VUL;FM;110;1;0;1;0
TB;ITA;18;PEC;1998;6;8;101;S;S;Ao;OPDI;BAR;FM;28;1;0;0;1
TB;ITA;18;PEC;1998;6;8;101;S;S;Ao;SARD;PIL;FM;274;18;0;0;18
TB;ITA;18;PEC;1998;6;8;101;S;S;Ao;SARI;AUR;FM;98;2;0;0;2
TB;ITA;18;PEC;1998;6;8;101;S;S;Ao;SCOR;POR;FM;182;10;0;0;10
TB;ITA;18;PEC;1998;6;8;101;S;S;Ao;SPIC;FLE;FM;54;1;0;1;0
TB;ITA;18;PEC;1998;6;8;101;S;S;Ao;SPIC;SMA;FM;1074;45;0;0;45
TB;ITA;18;PEC;1998;6;8;101;S;S;Ao;SPRA;SPR;FM;7;2;0;0;2
TB;ITA;18;PEC;1998;6;8;101;S;S;Ao;TRAC;MED;FM;582;4;3;1;0
TB;ITA;18;PEC;1998;6;8;101;S;S;Ao;TRAC;TRA;FM;2;1;0;0;1
TB;ITA;18;PEC;1998;6;8;101;S;S;Ao;URAN;SCA;FM;236;1;0;0;1
TB;ITA;18;PEC;1998;6;8;102;S;S;C;ALLO;MED;FM;42;16;0;0;16
TB;ITA;18;PEC;1998;6;8;102;S;S;Ao;ANTO;MEG;FM;8;2;0;0;2
TB;ITA;18;PEC;1998;6;8;102;S;S;Ao;ARNO;LAT;FM;8;4;0;0;4
TB;ITA;18;PEC;1998;6;8;102;S;S;Ao;CALM;MAC;FM;8;3;0;0;3
TB;ITA;18;PEC;1998;6;8;102;S;S;C;ELED;CIR;FM;474;2;1;1;0
TB;ITA;18;PEC;1998;6;8;102;S;S;Ao;ENGR;ENC;FM;288;20;0;0;20
TB;ITA;18;PEC;1998;6;8;102;S;S;Ao;GOBI;FRI;FM;6;5;0;0;5
TB;ITA;18;PEC;1998;6;8;102;S;S;C;ILLE;COI;FM;464;10;3;3;4
TB;ITA;18;PEC;1998;6;8;102;S;S;Ao;LOPH;BUD;FM;280;1;0;1;0
TB;ITA;18;PEC;1998;6;8;102;S;S;Ao;MACO;SCO;FM;2;1;0;0;1
TB;ITA;18;PEC;1998;6;8;102;S;S;B;MACR;LON;FM;1;1;0;0;1
TB;ITA;18;PEC;1998;6;8;102;S;S;B;MCPI;DEP;FM;326;28;0;0;28
TB;ITA;18;PEC;1998;6;8;102;S;S;Ao;MERL;MER;FM;830;29;9;5;15
TB;ITA;18;PEC;1998;6;8;102;S;S;Ao;MICM;POU;FM;50;10;0;0;10
TB;ITA;18;PEC;1998;6;8;102;S;S;B;NEPR;NOR;FM;118;2;0;2;0
TB;ITA;18;PEC;1998;6;8;102;S;S;Ao;PHYI;BLE;FM;12;1;0;0;1
TB;ITA;18;PEC;1998;6;8;102;S;S;B;PLES;HET;FM;5;4;0;0;4
TB;ITA;18;PEC;1998;6;8;102;S;S;B;PONT;LAC;FM;1;1;0;0;1
TB;ITA;18;PEC;1998;6;8;102;S;S;Bst;RISS;DES;FM;1;1;0;0;1
TB;ITA;18;PEC;1998;6;8;102;S;S;Ao;SARI;AUR;FM;72;1;0;0;1
TB;ITA;18;PEC;1998;6;8;102;S;S;C;SEPO;SPP;FM;13;6;0;0;6
TB;ITA;18;PEC;1998;6;8;102;S;S;Ao;SERA;CAB;FM;34;1;0;0;1
TB;ITA;18;PEC;1998;6;8;102;S;S;Ao;SYMP;NIG;FM;10;1;0;0;1
TB;ITA;18;PEC;1998;6;8;102;S;S;C;TODI;EBL;FM;11;1;0;0;1
TB;ITA;18;PEC;1998;6;8;102;S;S;Ao;TRAC;TRA;FM;1350;463;2;0;461
TB;ITA;18;PEC;1998;6;8;102;S;S;Ao;TRIG;LUC;FM;4;1;0;0;1
TB;ITA;18;PEC;1998;6;8;102;S;S;Ao;TRIS;CAP;FM;24;13;0;0;13
TB;ITA;18;PEC;1998;6;8;103;S;S;C;ALLO;MED;FM;35;14;0;0;14
TB;ITA;18;PEC;1998;6;8;103;S;S;Ao;ANTO;MEG;FM;6;2;0;0;2
TB;ITA;18;PEC;1998;6;8;103;S;S;Ao;ARNO;LAT;FM;6;2;0;0;2
TB;ITA;18;PEC;1998;6;8;103;S;S;Ao;BOOP;BOO;FM;136;2;0;0;2
TB;ITA;18;PEC;1998;6;8;103;S;S;Ao;CALM;MAC;FM;8;3;0;0;3
TB;ITA;18;PEC;1998;6;8;103;S;S;C;ELED;CIR;FM;240;1;1;0;0
TB;ITA;18;PEC;1998;6;8;103;S;S;Ao;ENGR;ENC;FM;1800;117;0;0;117
TB;ITA;18;PEC;1998;6;8;103;S;S;C;ILLE;COI;FM;1189;41;19;15;7
TB;ITA;18;PEC;1998;6;8;103;S;S;Ao;MERL;MER;FM;1906;43;13;13;17
TB;ITA;18;PEC;1998;6;8;103;S;S;Ao;MICM;POU;FM;148;18;0;0;18
TB;ITA;18;PEC;1998;6;8;103;S;S;Ao;PAGE;ERY;FM;62;1;1;0;0
TB;ITA;18;PEC;1998;6;8;103;S;S;B;PAPE;LON;FM;1;1;1;0;0
TB;ITA;18;PEC;1998;6;8;103;S;S;Bst;RISS;DES;FM;5;1;0;0;1
TB;ITA;18;PEC;1998;6;8;103;S;S;C;SEPO;SPP;FM;9;2;0;0;2
TB;ITA;18;PEC;1998;6;8;103;S;S;Ao;SERA;HEP;FM;24;5;0;0;5
TB;ITA;18;PEC;1998;6;8;103;S;S;Ao;SYMP;NIG;FM;8;1;0;0;1
TB;ITA;18;PEC;1998;6;8;103;S;S;C;TODI;EBL;FM;6;1;0;0;1
TB;ITA;18;PEC;1998;6;8;103;S;S;Ao;TRAC;MED;FM;38;1;1;0;0
TB;ITA;18;PEC;1998;6;8;103;S;S;Ao;TRAC;TRA;FM;2166;813;0;0;813
TB;ITA;18;PEC;1998;6;8;103;S;S;Ao;TRIS;CAP;FM;12;6;0;0;6
TB;ITA;18;PEC;1998;6;12;104;S;S;C;ALLO;MED;FM;22;4;0;0;4
TB;ITA;18;PEC;1998;6;12;104;S;S;Ao;ANTO;MEG;FM;21;5;0;0;5
TB;ITA;18;PEC;1998;6;12;104;S;S;Ao;ARNO;LAT;FM;16;3;0;0;3
TB;ITA;18;PEC;1998;6;12;104;S;S;Ao;BOOP;BOO;FM;300;6;0;0;6
TB;ITA;18;PEC;1998;6;12;104;S;S;Ao;CALM;MAC;FM;3;1;0;0;1
TB;ITA;18;PEC;1998;6;12;104;S;S;Ao;CEPO;MAC;FM;28;1;0;0;1
TB;ITA;18;PEC;1998;6;12;104;S;S;B;CHLO;GRA;FM;6;3;0;0;3
TB;ITA;18;PEC;1998;6;12;104;S;S;C;ELED;CIR;FM;1032;2;2;0;0
TB;ITA;18;PEC;1998;6;12;104;S;S;C;ELED;MOS;FM;128;1;1;0;0
TB;ITA;18;PEC;1998;6;12;104;S;S;Ao;ENGR;ENC;FM;41;4;0;0;4
TB;ITA;18;PEC;1998;6;12;104;S;S;Ao;GOBI;FRI;FM;46;19;0;0;19
TB;ITA;18;PEC;1998;6;12;104;S;S;Ao;GOBI;NIG;FM;213;1;0;0;1
TB;ITA;18;PEC;1998;6;12;104;S;S;B;GONE;RHO;FM;10;4;0;0;4
TB;ITA;18;PEC;1998;6;12;104;S;S;C;ILLE;COI;FM;152;1;1;0;0
TB;ITA;18;PEC;1998;6;12;104;S;S;Ao;LOPH;BUD;FM;500;2;2;0;0
TB;ITA;18;PEC;1998;6;12;104;S;S;B;MCPI;DEP;FM;562;52;0;0;52
TB;ITA;18;PEC;1998;6;12;104;S;S;Ao;MERL;MER;FM;164;7;3;1;3
TB;ITA;18;PEC;1998;6;12;104;S;S;Ao;MULL;SUR;FM;88;1;1;0;0
TB;ITA;18;PEC;1998;6;12;104;S;S;B;MUNI;RUG;FM;36;4;0;0;4
TB;ITA;18;PEC;1998;6;12;104;S;S;B;PONP;SPI;FM;8;3;0;0;3
TB;ITA;18;PEC;1998;6;12;104;S;S;C;SEPO;SPP;FM;14;3;0;0;3
TB;ITA;18;PEC;1998;6;12;104;S;S;Ao;SERA;HEP;FM;17;4;0;0;4
TB;ITA;18;PEC;1998;6;12;104;S;S;B;SOLO;MEM;FM;98;29;0;0;29
TB;ITA;18;PEC;1998;6;12;104;S;S;Ao;SPIC;SMA;FM;70;3;0;0;3
TB;ITA;18;PEC;1998;6;12;104;S;S;Ao;SPRA;SPR;FM;38;2;0;0;2
TB;ITA;18;PEC;1998;6;12;104;S;S;Ao;SYMP;NIG;FM;6;1;0;0;1
TB;ITA;18;PEC;1998;6;12;104;S;S;Ao;TRAC;MED;FM;35;1;1;0;0
TB;ITA;18;PEC;1998;6;12;104;S;S;Ao;TRAC;TRA;FM;156;34;0;0;34
TB;ITA;18;PEC;1998;6;12;104;S;S;Ao;TRIS;CAP;FM;23;12;0;0;12
TB;ITA;18;PEC;1998;6;12;104;S;S;Ao;URAN;SCA;FM;142;2;0;0;2
TB;ITA;18;PEC;1998;6;11;105;S;S;C;ALLO;MED;FM;284;137;0;0;137
TB;ITA;18;PEC;1998;6;11;105;S;S;Ao;ANTO;MEG;FM;4;1;0;0;1
TB;ITA;18;PEC;1998;6;11;105;S;S;Ao;ARNO;LAT;FM;49;5;0;0;5
TB;ITA;18;PEC;1998;6;11;105;S;S;Ao;BOOP;BOO;FM;278;6;0;0;6
TB;ITA;18;PEC;1998;6;11;105;S;S;Ao;CEPO;MAC;FM;42;1;0;0;1
TB;ITA;18;PEC;1998;6;11;105;S;S;Ao;ENGR;ENC;FM;1354;117;0;0;117
TB;ITA;18;PEC;1998;6;11;105;S;S;B;MCPI;DEP;FM;588;41;0;0;41
TB;ITA;18;PEC;1998;6;11;105;S;S;Ao;MERL;MER;FM;94;5;2;1;2
TB;ITA;18;PEC;1998;6;11;105;S;S;Ao;MULL;SUR;FM;39;1;0;1;0
TB;ITA;18;PEC;1998;6;11;105;S;S;B;NEPR;NOR;FM;78;1;0;1;0
TB;ITA;18;PEC;1998;6;11;105;S;S;Ao;PAGE;ERY;FM;16;1;1;0;0
TB;ITA;18;PEC;1998;6;11;105;S;S;B;PONT;LAC;FM;1;1;0;0;1
TB;ITA;18;PEC;1998;6;11;105;S;S;Ao;SCOM;SCO;FM;174;7;0;0;7
TB;ITA;18;PEC;1998;6;11;105;S;S;Ao;SERA;CAB;FM;58;2;0;0;2
TB;ITA;18;PEC;1998;6;11;105;S;S;Ao;SERA;HEP;FM;4;1;0;0;1
TB;ITA;18;PEC;1998;6;11;105;S;S;Ao;SPIC;SMA;FM;64;5;0;0;5
TB;ITA;18;PEC;1998;6;11;105;S;S;Ao;SPRA;SPR;FM;164;30;0;0;30
TB;ITA;18;PEC;1998;6;11;105;S;S;Ao;TRAC;TRA;FM;135;54;0;0;54
TB;ITA;18;PEC;1998;6;11;106;S;S;C;ALLO;MED;FM;16;6;0;0;6
TB;ITA;18;PEC;1998;6;11;106;S;S;Ao;ARNO;LAT;FM;17;2;0;0;2
TB;ITA;18;PEC;1998;6;11;106;S;S;Ao;BOOP;BOO;FM;43;1;0;0;1
TB;ITA;18;PEC;1998;6;11;106;S;S;B;CHLO;GRA;FM;2;1;0;0;1
TB;ITA;18;PEC;1998;6;11;106;S;S;Ao;ENGR;ENC;FM;2315;184;0;0;184
TB;ITA;18;PEC;1998;6;11;106;S;S;Ao;GOBI;FRI;FM;14;9;0;0;9
TB;ITA;18;PEC;1998;6;11;106;S;S;Ao;LOPH;BUD;FM;304;2;0;1;1
TB;ITA;18;PEC;1998;6;11;106;S;S;Ao;MACO;SCO;FM;3;3;0;0;3
TB;ITA;18;PEC;1998;6;11;106;S;S;B;MACR;LON;FM;2;1;0;0;1
TB;ITA;18;PEC;1998;6;11;106;S;S;B;MCPI;DEP;FM;181;9;0;0;9
TB;ITA;18;PEC;1998;6;11;106;S;S;Ao;MERL;MER;FM;610;14;6;3;5
TB;ITA;18;PEC;1998;6;11;106;S;S;Ao;MICM;POU;FM;8;1;0;0;1
TB;ITA;18;PEC;1998;6;11;106;S;S;B;NEPR;NOR;FM;400;11;3;8;0
TB;ITA;18;PEC;1998;6;11;106;S;S;B;PONT;LAC;FM;9;5;0;0;5
TB;ITA;18;PEC;1998;6;11;106;S;S;Ao;SCOM;SCO;FM;64;6;0;0;6
TB;ITA;18;PEC;1998;6;11;106;S;S;C;SEPO;SPP;FM;16;6;0;0;6
TB;ITA;18;PEC;1998;6;11;106;S;S;Ao;SERA;HEP;FM;17;2;0;0;2
TB;ITA;18;PEC;1998;6;11;106;S;S;B;SOLO;MEM;FM;4;1;0;0;1
TB;ITA;18;PEC;1998;6;11;106;S;S;Ao;SPIC;SMA;FM;69;3;0;0;3
TB;ITA;18;PEC;1998;6;11;106;S;S;Ao;TRAC;TRA;FM;722;196;1;0;195
TB;ITA;18;PEC;1998;6;11;106;S;S;Ao;TRIS;CAP;FM;22;12;0;0;12
TB;ITA;18;PEC;1998;6;12;107;S;S;C;ALLO;MED;FM;50;29;0;0;29
TB;ITA;18;PEC;1998;6;12;107;S;S;Ao;ANTO;MEG;FM;1;1;0;0;1
TB;ITA;18;PEC;1998;6;12;107;S;S;Ao;ARNO;LAT;FM;8;3;0;0;3
TB;ITA;18;PEC;1998;6;12;107;S;S;Ao;BOOP;BOO;FM;79;1;0;0;1
TB;ITA;18;PEC;1998;6;12;107;S;S;Ao;CALM;MAC;FM;20;5;0;0;5
TB;ITA;18;PEC;1998;6;12;107;S;S;C;ELED;CIR;FM;2184;8;7;1;0
TB;ITA;18;PEC;1998;6;12;107;S;S;Ao;ENGR;ENC;FM;2836;196;0;0;196
TB;ITA;18;PEC;1998;6;12;107;S;S;Ao;GOBI;FRI;FM;9;7;0;0;7
TB;ITA;18;PEC;1998;6;12;107;S;S;Ao;HELI;DAC;FM;2;1;0;0;1
TB;ITA;18;PEC;1998;6;12;107;S;S;C;ILLE;COI;FM;410;7;1;5;1
TB;ITA;18;PEC;1998;6;12;107;S;S;Ao;LOPH;BUD;FM;40;1;0;0;1
TB;ITA;18;PEC;1998;6;12;107;S;S;Ao;MACO;SCO;FM;3;3;0;0;3
TB;ITA;18;PEC;1998;6;12;107;S;S;B;MCPI;DEP;FM;68;4;0;0;4
TB;ITA;18;PEC;1998;6;12;107;S;S;Ao;MERL;MER;FM;1100;100;5;8;87
TB;ITA;18;PEC;1998;6;12;107;S;S;Ao;MICM;POU;FM;435;73;0;0;73
TB;ITA;18;PEC;1998;6;12;107;S;S;B;PAPE;LON;FM;26;4;2;2;0
TB;ITA;18;PEC;1998;6;12;107;S;S;Ao;PHYI;BLE;FM;18;1;0;1;0
TB;ITA;18;PEC;1998;6;12;107;S;S;C;SEPO;SPP;FM;12;5;0;0;5
TB;ITA;18;PEC;1998;6;12;107;S;S;Ao;SERA;HEP;FM;3;3;0;0;3
TB;ITA;18;PEC;1998;6;12;107;S;S;Ao;SPIC;SMA;FM;24;1;0;0;1
TB;ITA;18;PEC;1998;6;12;107;S;S;Ao;SYMP;NIG;FM;5;1;0;0;1
TB;ITA;18;PEC;1998;6;12;107;S;S;Ao;TRAC;TRA;FM;1315;417;0;0;417
TB;ITA;18;PEC;1998;6;12;107;S;S;Ao;TRIS;CAP;FM;115;38;1;0;37
TB;ITA;18;PEC;1998;6;9;108;S;S;C;ALLO;MED;FM;46;42;0;0;42
TB;ITA;18;PEC;1998;6;9;108;S;S;Ao;ARNO;LAT;FM;4;2;0;0;2
TB;ITA;18;PEC;1998;6;9;108;S;S;Ao;BOOP;BOO;FM;214;4;0;0;4
TB;ITA;18;PEC;1998;6;9;108;S;S;Ao;CEPO;MAC;FM;16;1;0;0;1
TB;ITA;18;PEC;1998;6;9;108;S;S;Ao;ENGR;ENC;FM;3780;381;0;0;381
TB;ITA;18;PEC;1998;6;9;108;S;S;Ao;EUTR;GUR;FM;4;1;0;0;1
TB;ITA;18;PEC;1998;6;9;108;S;S;Ao;GOBI;FRI;FM;10;5;0;0;5
TB;ITA;18;PEC;1998;6;9;108;S;S;Ao;GOBI;NIG;FM;12;1;0;0;1
TB;ITA;18;PEC;1998;6;9;108;S;S;C;ILLE;COI;FM;44;1;0;1;0
TB;ITA;18;PEC;1998;6;9;108;S;S;Ao;LEPT;DIE;FM;22;1;0;0;1
TB;ITA;18;PEC;1998;6;9;108;S;S;B;MACR;LON;FM;1;1;0;0;1
TB;ITA;18;PEC;1998;6;9;108;S;S;B;MCPI;DEP;FM;320;43;0;0;43
TB;ITA;18;PEC;1998;6;9;108;S;S;Ao;MERL;MER;FM;304;8;0;2;6
TB;ITA;18;PEC;1998;6;9;108;S;S;Ao;SARD;PIL;FM;42;2;0;0;2
TB;ITA;18;PEC;1998;6;9;108;S;S;Ao;SERA;HEP;FM;26;3;0;0;3
TB;ITA;18;PEC;1998;6;9;108;S;S;Ao;SPIC;SMA;FM;14;1;0;0;1
TB;ITA;18;PEC;1998;6;9;108;S;S;Ao;TRAC;TRA;FM;326;108;0;0;108
TB;ITA;18;PEC;1998;6;9;108;S;S;Ao;TRIS;CAP;FM;120;42;0;0;42
TB;ITA;18;PEC;1998;6;9;109;S;S;C;ALLO;MED;FM;18;3;0;0;3
TB;ITA;18;PEC;1998;6;9;109;S;S;B;ALPH;GLA;FM;6;7;0;0;7
TB;ITA;18;PEC;1998;6;9;109;S;S;Ao;ANTO;MEG;FM;40;13;0;0;13
TB;ITA;18;PEC;1998;6;9;109;S;S;Ao;ARNO;LAT;FM;104;16;0;0;16
TB;ITA;18;PEC;1998;6;9;109;S;S;Ao;BOOP;BOO;FM;628;13;0;0;13
TB;ITA;18;PEC;1998;6;9;109;S;S;Ao;ENGR;ENC;FM;64;8;0;0;8
TB;ITA;18;PEC;1998;6;9;109;S;S;Ao;GOBI;FRI;FM;70;48;0;0;48
TB;ITA;18;PEC;1998;6;9;109;S;S;B;MCPI;DEP;FM;1375;173;0;0;173
TB;ITA;18;PEC;1998;6;9;109;S;S;Ao;MERL;MER;FM;258;12;3;1;8
TB;ITA;18;PEC;1998;6;9;109;S;S;Ao;MULL;SUR;FM;142;3;3;0;0
TB;ITA;18;PEC;1998;6;9;109;S;S;Ao;PAGE;ERY;FM;80;3;1;0;2
TB;ITA;18;PEC;1998;6;9;109;S;S;Ao;SCOR;NOT;FM;95;6;0;0;6
TB;ITA;18;PEC;1998;6;9;109;S;S;Ao;SCOR;SCO;FM;54;2;0;0;2
TB;ITA;18;PEC;1998;6;9;109;S;S;C;SEPO;SPP;FM;12;1;0;0;1
TB;ITA;18;PEC;1998;6;9;109;S;S;Ao;SERA;CAB;FM;6;2;0;0;2
TB;ITA;18;PEC;1998;6;9;109;S;S;Ao;SERA;HEP;FM;30;4;0;0;4
TB;ITA;18;PEC;1998;6;9;109;S;S;B;SOLO;MEM;FM;10;1;0;0;1
TB;ITA;18;PEC;1998;6;9;109;S;S;Ao;SPIC;SMA;FM;20;1;0;0;1
TB;ITA;18;PEC;1998;6;9;109;S;S;Ao;SPRA;SPR;FM;14;2;0;0;2
TB;ITA;18;PEC;1998;6;9;109;S;S;Ao;TRAC;TRA;FM;6;2;0;0;2
TB;ITA;18;PEC;1998;6;9;109;S;S;Ao;TRIS;CAP;FM;14;3;0;0;3
TB;ITA;18;PEC;1998;6;10;110;S;S;C;ALLO;MED;FM;18;6;0;0;6
TB;ITA;18;PEC;1998;6;10;110;S;S;Ao;ANTO;MEG;FM;6;1;0;0;1
TB;ITA;18;PEC;1998;6;10;110;S;S;Ao;ARNO;LAT;FM;1;1;0;0;1
TB;ITA;18;PEC;1998;6;10;110;S;S;Ao;ASPI;CUC;FM;6;2;0;0;2
TB;ITA;18;PEC;1998;6;10;110;S;S;Ao;BOOP;BOO;FM;240;3;0;0;3
TB;ITA;18;PEC;1998;6;10;110;S;S;Ao;CALM;MAC;FM;4;2;0;0;2
TB;ITA;18;PEC;1998;6;10;110;S;S;Ao;CEPO;MAC;FM;54;2;0;0;2
TB;ITA;18;PEC;1998;6;10;110;S;S;C;ELED;CIR;FM;344;1;1;0;0
TB;ITA;18;PEC;1998;6;10;110;S;S;Ao;ENGR;ENC;FM;30;2;0;0;2
TB;ITA;18;PEC;1998;6;10;110;S;S;Ao;GOBI;FRI;FM;16;14;0;0;14
TB;ITA;18;PEC;1998;6;10;110;S;S;B;GONE;RHO;FM;1;1;0;0;1
TB;ITA;18;PEC;1998;6;10;110;S;S;C;ILLE;COI;FM;27;2;0;1;1
TB;ITA;18;PEC;1998;6;10;110;S;S;Ao;LOPH;BUD;FM;150;1;0;1;0
TB;ITA;18;PEC;1998;6;10;110;S;S;B;MCPI;DEP;FM;46;2;0;0;2
TB;ITA;18;PEC;1998;6;10;110;S;S;B;MCPI;TUB;FM;2;1;0;0;1
TB;ITA;18;PEC;1998;6;10;110;S;S;Ao;MERL;MER;FM;654;45;3;6;36
TB;ITA;18;PEC;1998;6;10;110;S;S;Ao;MICM;POU;FM;296;26;0;0;26
TB;ITA;18;PEC;1998;6;10;110;S;S;Ao;MULL;SUR;FM;56;1;0;1;0
TB;ITA;18;PEC;1998;6;10;110;S;S;B;NEPR;NOR;FM;49;2;0;2;0
TB;ITA;18;PEC;1998;6;10;110;S;S;Ao;PHYI;BLE;FM;12;2;0;0;2
TB;ITA;18;PEC;1998;6;10;110;S;S;B;PLES;HET;FM;2;1;0;0;1
TB;ITA;18;PEC;1998;6;10;110;S;S;C;SEPO;SPP;FM;4;14;0;0;14
TB;ITA;18;PEC;1998;6;10;110;S;S;B;SOLO;MEM;FM;4;1;0;0;1
TB;ITA;18;PEC;1998;6;10;110;S;S;Ao;SPIC;SMA;FM;24;1;0;0;1
TB;ITA;18;PEC;1998;6;10;110;S;S;Ao;TRAC;MED;FM;114;2;1;1;0
TB;ITA;18;PEC;1998;6;10;110;S;S;Ao;TRAC;TRA;FM;536;35;1;2;32
TB;ITA;18;PEC;1998;6;10;110;S;S;Ao;TRIS;CAP;FM;48;25;0;0;25
TB;ITA;18;PEC;1998;6;10;111;S;S;C;ALLO;MED;FM;30;7;0;0;7
TB;ITA;18;PEC;1998;6;10;111;S;S;Ao;ARNO;LAT;FM;10;1;0;0;1
TB;ITA;18;PEC;1998;6;10;111;S;S;Ao;ASPI;CUC;FM;8;1;0;0;1
TB;ITA;18;PEC;1998;6;10;111;S;S;Ao;BOOP;BOO;FM;330;4;0;0;4
TB;ITA;18;PEC;1998;6;10;111;S;S;C;ELED;CIR;FM;776;3;2;1;0
TB;ITA;18;PEC;1998;6;10;111;S;S;Ao;GOBI;FRI;FM;14;12;0;0;12
TB;ITA;18;PEC;1998;6;10;111;S;S;Ao;LOPH;BUD;FM;10;1;0;0;1
TB;ITA;18;PEC;1998;6;10;111;S;S;Ao;MERL;MER;FM;476;31;3;5;23
TB;ITA;18;PEC;1998;6;10;111;S;S;Ao;MICM;POU;FM;26;3;0;0;3
TB;ITA;18;PEC;1998;6;10;111;S;S;B;NEPR;NOR;FM;53;3;2;1;0
TB;ITA;18;PEC;1998;6;10;111;S;S;B;PAPE;LON;FM;2;1;1;0;0
TB;ITA;18;PEC;1998;6;10;111;S;S;Ao;SCOR;POR;FM;20;1;0;0;1
TB;ITA;18;PEC;1998;6;10;111;S;S;C;SEPO;SPP;FM;8;1;0;0;1
TB;ITA;18;PEC;1998;6;10;111;S;S;Ao;SERA;HEP;FM;6;1;0;0;1
TB;ITA;18;PEC;1998;6;10;111;S;S;Ao;SPIC;SMA;FM;18;1;0;0;1
TB;ITA;18;PEC;1998;6;10;111;S;S;Ao;TRAC;TRA;FM;544;28;1;1;26
TB;ITA;18;PEC;1998;6;10;111;S;S;Ao;TRIS;CAP;FM;58;24;0;0;24
TB;ITA;18;PEC;1998;6;9;112;S;S;C;ALLO;MED;FM;60;28;0;0;28
TB;ITA;18;PEC;1998;6;9;112;S;S;Ao;ANTO;MEG;FM;8;1;0;0;1
TB;ITA;18;PEC;1998;6;9;112;S;S;Ao;ARNO;LAT;FM;26;5;0;0;5
TB;ITA;18;PEC;1998;6;9;112;S;S;Ao;BOOP;BOO;FM;58;2;0;0;2
TB;ITA;18;PEC;1998;6;9;112;S;S;Ao;CALM;MAC;FM;4;2;0;0;2
TB;ITA;18;PEC;1998;6;9;112;S;S;Ao;CEPO;MAC;FM;94;3;0;0;3
TB;ITA;18;PEC;1998;6;9;112;S;S;Ao;ENGR;ENC;FM;394;44;0;0;44
TB;ITA;18;PEC;1998;6;9;112;S;S;B;GONE;RHO;FM;4;2;0;0;2
