TYPE_OF_FILE;COUNTRY;AREA;VESSEL;YEAR;MONTH;DAY;HAUL_NUMBER;CODEND_CLOSING;PART_OF_THE_CODEND;FAUNISTIC_CATEGORY;GENUS;SPECIES;LENGTH_CLASSES_CODE;WEIGHT_OF_THE_FRACTION;WEIGHT_OF_THE_SAMPLE_MEASURED;SEX;NO_OF_INDIVIDUAL_OF_THE_ABOVE_SEX_MEASURED;LENGTH_CLASS;MATURITY;MATSUB;NUMBER_OF_INDIVIDUALS_IN_THE_LENGTH_CLASS_AND_MATURITY_STAGE
TC;ITA;18;MIZ;2021;8;24;101;S;S;Ao;MERL;MER;0;885;885;F;13;160;1;;1
TC;ITA;18;MIZ;2021;8;24;101;S;S;Ao;MERL;MER;0;885;885;F;13;170;1;;1
TC;ITA;18;MIZ;2021;8;24;101;S;S;Ao;MERL;MER;0;885;885;M;2;190;2;A;1
TC;ITA;18;MIZ;2021;8;24;101;S;S;Ao;MERL;MER;0;885;885;F;13;215;1;;1
TC;ITA;18;MIZ;2021;8;24;101;S;S;Ao;MERL;MER;0;885;885;F;13;305;2;A;1
TC;ITA;18;MIZ;2021;8;24;101;S;S;C;ILLE;COI;0;110;110;I;4;40;0;;1
TC;ITA;18;MIZ;2021;8;24;101;S;S;C;ILLE;COI;0;110;110;I;4;65;0;;2
TC;ITA;18;MIZ;2021;8;24;101;S;S;C;ILLE;COI;0;110;110;I;4;75;0;;1
TC;ITA;18;MIZ;2021;8;24;101;S;S;C;ILLE;COI;0;110;110;N;3;80;ND;ND;1
TC;ITA;18;MIZ;2021;8;24;101;S;S;C;ILLE;COI;0;110;110;N;3;85;ND;ND;1
TC;ITA;18;MIZ;2021;8;24;101;S;S;C;ILLE;COI;0;110;110;N;3;105;ND;ND;1
TC;ITA;18;MIZ;2021;8;24;101;S;S;Ao;MULL;BAR;0;590;590;M;12;115;4;B;1
TC;ITA;18;MIZ;2021;8;24;101;S;S;Ao;MULL;BAR;0;590;590;M;12;120;4;A;3
TC;ITA;18;MIZ;2021;8;24;101;S;S;Ao;MULL;BAR;0;590;590;M;12;120;4;B;4
TC;ITA;18;MIZ;2021;8;24;101;S;S;Ao;MULL;BAR;0;590;590;M;12;125;4;B;1
TC;ITA;18;MIZ;2021;8;24;101;S;S;Ao;MULL;BAR;0;590;590;M;12;130;4;B;1
TC;ITA;18;MIZ;2021;8;24;101;S;S;Ao;MULL;BAR;0;590;590;F;7;135;4;B;1
TC;ITA;18;MIZ;2021;8;24;101;S;S;Ao;MULL;BAR;0;590;590;F;7;140;2;B;2
TC;ITA;18;MIZ;2021;8;24;101;S;S;Ao;MULL;BAR;0;590;590;M;12;150;4;A;1
TC;ITA;18;MIZ;2021;8;24;101;S;S;Ao;MULL;BAR;0;590;590;F;7;155;4;B;1
TC;ITA;18;MIZ;2021;8;24;101;S;S;Ao;MULL;BAR;0;590;590;M;12;155;4;B;1
TC;ITA;18;MIZ;2021;8;24;101;S;S;Ao;MULL;BAR;0;590;590;F;7;160;2;B;1
TC;ITA;18;MIZ;2021;8;24;101;S;S;Ao;MULL;BAR;0;590;590;F;7;165;2;B;1
TC;ITA;18;MIZ;2021;8;24;101;S;S;Ao;MULL;BAR;0;590;590;F;7;165;4;B;1
TC;ITA;18;MIZ;2021;8;24;101;S;S;C;LOLI;VUL;0;370;370;I;25;30;0;;3
TC;ITA;18;MIZ;2021;8;24;101;S;S;C;LOLI;VUL;0;370;370;I;25;55;0;;4
TC;ITA;18;MIZ;2021;8;24;101;S;S;C;LOLI;VUL;0;370;370;I;25;60;0;;4
TC;ITA;18;MIZ;2021;8;24;101;S;S;C;LOLI;VUL;0;370;370;I;25;65;0;;3
TC;ITA;18;MIZ;2021;8;24;101;S;S;C;LOLI;VUL;0;370;370;I;25;70;0;;3
TC;ITA;18;MIZ;2021;8;24;101;S;S;C;LOLI;VUL;0;370;370;I;25;75;0;;4
TC;ITA;18;MIZ;2021;8;24;101;S;S;C;LOLI;VUL;0;370;370;I;25;80;0;;2
TC;ITA;18;MIZ;2021;8;24;101;S;S;C;LOLI;VUL;0;370;370;I;25;85;0;;2
TC;ITA;18;MIZ;2021;8;24;132;S;S;Ao;ENGR;ENC;0;2460;2460;N;215;105;ND;ND;1
TC;ITA;18;MIZ;2021;8;24;132;S;S;Ao;ENGR;ENC;0;2460;2460;N;215;110;ND;ND;7
TC;ITA;18;MIZ;2021;8;24;132;S;S;Ao;ENGR;ENC;0;2460;2460;N;215;115;ND;ND;40
TC;ITA;18;MIZ;2021;8;24;132;S;S;Ao;ENGR;ENC;0;2460;2460;N;215;120;ND;ND;90
TC;ITA;18;MIZ;2021;8;24;132;S;S;Ao;ENGR;ENC;0;2460;2460;N;215;125;ND;ND;55
TC;ITA;18;MIZ;2021;8;24;132;S;S;Ao;ENGR;ENC;0;2460;2460;N;215;130;ND;ND;13
TC;ITA;18;MIZ;2021;8;24;132;S;S;Ao;ENGR;ENC;0;2460;2460;N;215;135;ND;ND;7
TC;ITA;18;MIZ;2021;8;24;132;S;S;Ao;ENGR;ENC;0;2460;2460;N;215;140;ND;ND;1
TC;ITA;18;MIZ;2021;8;24;132;S;S;Ao;ENGR;ENC;0;2460;2460;N;215;145;ND;ND;1
TC;ITA;18;MIZ;2021;8;24;132;S;S;Ao;SPIC;FLE;0;30;30;N;1;130;ND;ND;1
TC;ITA;18;MIZ;2021;8;24;132;S;S;Ao;ASPI;CUC;0;10;10;N;1;115;ND;ND;1
TC;ITA;18;MIZ;2021;8;24;132;S;S;Ao;TRAC;TRA;0;30;30;N;7;55;ND;ND;2
TC;ITA;18;MIZ;2021;8;24;132;S;S;Ao;TRAC;TRA;0;30;30;N;7;60;ND;ND;2
TC;ITA;18;MIZ;2021;8;24;132;S;S;Ao;TRAC;TRA;0;30;30;N;7;65;ND;ND;1
TC;ITA;18;MIZ;2021;8;24;132;S;S;Ao;TRAC;TRA;0;30;30;N;7;105;ND;ND;2
TC;ITA;18;MIZ;2021;8;24;132;S;S;Ao;TRAC;MED;0;50;50;N;13;70;ND;ND;2
TC;ITA;18;MIZ;2021;8;24;132;S;S;Ao;TRAC;MED;0;50;50;N;13;75;ND;ND;2
TC;ITA;18;MIZ;2021;8;24;132;S;S;Ao;TRAC;MED;0;50;50;N;13;80;ND;ND;4
TC;ITA;18;MIZ;2021;8;24;132;S;S;Ao;TRAC;MED;0;50;50;N;13;85;ND;ND;4
TC;ITA;18;MIZ;2021;8;24;132;S;S;Ao;TRAC;MED;0;50;50;N;13;90;ND;ND;1
TC;ITA;18;MIZ;2021;8;24;132;S;S;Ao;TRIS;CAP;0;100;100;N;13;75;ND;ND;1
TC;ITA;18;MIZ;2021;8;24;132;S;S;Ao;TRIS;CAP;0;100;100;N;13;80;ND;ND;2
TC;ITA;18;MIZ;2021;8;24;132;S;S;Ao;TRIS;CAP;0;100;100;N;13;85;ND;ND;2
TC;ITA;18;MIZ;2021;8;24;132;S;S;Ao;TRIS;CAP;0;100;100;N;13;90;ND;ND;1
TC;ITA;18;MIZ;2021;8;24;132;S;S;Ao;TRIS;CAP;0;100;100;N;13;95;ND;ND;2
TC;ITA;18;MIZ;2021;8;24;132;S;S;Ao;TRIS;CAP;0;100;100;N;13;105;ND;ND;4
TC;ITA;18;MIZ;2021;8;24;132;S;S;Ao;TRIS;CAP;0;100;100;N;13;110;ND;ND;1
TC;ITA;18;MIZ;2021;8;24;132;S;S;Ao;ZEUS;FAB;0;100;100;N;1;190;ND;ND;1
TC;ITA;18;MIZ;2021;8;24;132;S;S;Ao;SARD;PIL;0;800;800;N;36;125;ND;ND;1
TC;ITA;18;MIZ;2021;8;24;132;S;S;Ao;SARD;PIL;0;800;800;N;36;130;ND;ND;2
TC;ITA;18;MIZ;2021;8;24;132;S;S;Ao;SARD;PIL;0;800;800;N;36;135;ND;ND;10
TC;ITA;18;MIZ;2021;8;24;132;S;S;Ao;SARD;PIL;0;800;800;N;36;140;ND;ND;10
TC;ITA;18;MIZ;2021;8;24;132;S;S;Ao;SARD;PIL;0;800;800;N;36;145;ND;ND;4
TC;ITA;18;MIZ;2021;8;24;132;S;S;Ao;SARD;PIL;0;800;800;N;36;150;ND;ND;6
TC;ITA;18;MIZ;2021;8;24;132;S;S;Ao;SARD;PIL;0;800;800;N;36;155;ND;ND;2
TC;ITA;18;MIZ;2021;8;24;132;S;S;Ao;SARD;PIL;0;800;800;N;36;165;ND;ND;1
TC;ITA;18;MIZ;2021;8;24;132;S;S;Ao;LOPH;BUD;0;90;90;F;1;185;1;;1
TC;ITA;18;MIZ;2021;8;24;132;S;S;C;ELED;CIR;0;35;35;F;1;50;1;;1
TC;ITA;18;MIZ;2021;8;24;132;S;S;C;OCTO;VUL;0;340;340;N;1;80;ND;ND;1
TC;ITA;18;MIZ;2021;8;24;132;S;S;C;ILLE;COI;0;3420;3420;I;210;40;0;;3
TC;ITA;18;MIZ;2021;8;24;132;S;S;C;ILLE;COI;0;3420;3420;I;210;45;0;;4
TC;ITA;18;MIZ;2021;8;24;132;S;S;C;ILLE;COI;0;3420;3420;I;210;50;0;;6
TC;ITA;18;MIZ;2021;8;24;132;S;S;C;ILLE;COI;0;3420;3420;I;210;55;0;;22
TC;ITA;18;MIZ;2021;8;24;132;S;S;C;ILLE;COI;0;3420;3420;I;210;60;0;;42
TC;ITA;18;MIZ;2021;8;24;132;S;S;C;ILLE;COI;0;3420;3420;I;210;65;0;;64
TC;ITA;18;MIZ;2021;8;24;132;S;S;C;ILLE;COI;0;3420;3420;I;210;70;0;;43
TC;ITA;18;MIZ;2021;8;24;132;S;S;C;ILLE;COI;0;3420;3420;I;210;75;0;;26
TC;ITA;18;MIZ;2021;8;24;132;S;S;C;ILLE;COI;0;3420;3420;N;78;80;ND;ND;23
TC;ITA;18;MIZ;2021;8;24;132;S;S;C;ILLE;COI;0;3420;3420;N;78;85;ND;ND;23
TC;ITA;18;MIZ;2021;8;24;132;S;S;C;ILLE;COI;0;3420;3420;N;78;90;ND;ND;22
TC;ITA;18;MIZ;2021;8;24;132;S;S;C;ILLE;COI;0;3420;3420;N;78;95;ND;ND;6
TC;ITA;18;MIZ;2021;8;24;132;S;S;C;ILLE;COI;0;3420;3420;N;78;100;ND;ND;3
TC;ITA;18;MIZ;2021;8;24;132;S;S;C;ILLE;COI;0;3420;3420;N;78;105;ND;ND;1
TC;ITA;18;MIZ;2021;8;24;132;S;S;C;ILLE;COI;0;3420;3420;F;4;110;2;A;1
TC;ITA;18;MIZ;2021;8;24;132;S;S;C;ILLE;COI;0;3420;3420;M;2;120;3;A;1
TC;ITA;18;MIZ;2021;8;24;132;S;S;C;ILLE;COI;0;3420;3420;F;4;130;3;A;1
TC;ITA;18;MIZ;2021;8;24;132;S;S;C;ILLE;COI;0;3420;3420;M;2;130;3;B;1
TC;ITA;18;MIZ;2021;8;24;132;S;S;C;ILLE;COI;0;3420;3420;F;4;135;3;A;1
TC;ITA;18;MIZ;2021;8;24;132;S;S;C;ILLE;COI;0;3420;3420;F;4;160;3;A;1
TC;ITA;18;MIZ;2021;8;24;132;S;S;Ao;MERL;MER;0;1700;1700;I;34;80;0;;1
TC;ITA;18;MIZ;2021;8;24;132;S;S;Ao;MERL;MER;0;1700;1700;I;34;85;0;;2
TC;ITA;18;MIZ;2021;8;24;132;S;S;Ao;MERL;MER;0;1700;1700;I;34;95;0;;2
TC;ITA;18;MIZ;2021;8;24;132;S;S;Ao;MERL;MER;0;1700;1700;I;34;100;0;;2
TC;ITA;18;MIZ;2021;8;24;132;S;S;Ao;MERL;MER;0;1700;1700;I;34;105;0;;3
TC;ITA;18;MIZ;2021;8;24;132;S;S;Ao;MERL;MER;0;1700;1700;I;34;110;0;;5
TC;ITA;18;MIZ;2021;8;24;132;S;S;Ao;MERL;MER;0;1700;1700;I;34;115;0;;6
TC;ITA;18;MIZ;2021;8;24;132;S;S;Ao;MERL;MER;0;1700;1700;I;34;120;0;;5
TC;ITA;18;MIZ;2021;8;24;132;S;S;Ao;MERL;MER;0;1700;1700;I;34;125;0;;1
TC;ITA;18;MIZ;2021;8;24;132;S;S;Ao;MERL;MER;0;1700;1700;I;34;130;0;;5
TC;ITA;18;MIZ;2021;8;24;132;S;S;Ao;MERL;MER;0;1700;1700;I;34;135;0;;2
TC;ITA;18;MIZ;2021;8;24;132;S;S;Ao;MERL;MER;0;1700;1700;F;22;140;1;;1
TC;ITA;18;MIZ;2021;8;24;132;S;S;Ao;MERL;MER;0;1700;1700;M;17;140;1;;4
TC;ITA;18;MIZ;2021;8;24;132;S;S;Ao;MERL;MER;0;1700;1700;F;22;145;1;;3
TC;ITA;18;MIZ;2021;8;24;132;S;S;Ao;MERL;MER;0;1700;1700;M;17;145;1;;4
TC;ITA;18;MIZ;2021;8;24;132;S;S;Ao;MERL;MER;0;1700;1700;F;22;150;1;;1
TC;ITA;18;MIZ;2021;8;24;132;S;S;Ao;MERL;MER;0;1700;1700;M;17;150;1;;1
TC;ITA;18;MIZ;2021;8;24;132;S;S;Ao;MERL;MER;0;1700;1700;F;22;155;1;;3
TC;ITA;18;MIZ;2021;8;24;132;S;S;Ao;MERL;MER;0;1700;1700;F;22;160;1;;4
TC;ITA;18;MIZ;2021;8;24;132;S;S;Ao;MERL;MER;0;1700;1700;M;17;160;1;;3
TC;ITA;18;MIZ;2021;8;24;132;S;S;Ao;MERL;MER;0;1700;1700;F;22;165;1;;4
TC;ITA;18;MIZ;2021;8;24;132;S;S;Ao;MERL;MER;0;1700;1700;M;17;165;1;;1
TC;ITA;18;MIZ;2021;8;24;132;S;S;Ao;MERL;MER;0;1700;1700;M;17;165;2;A;1
TC;ITA;18;MIZ;2021;8;24;132;S;S;Ao;MERL;MER;0;1700;1700;F;22;170;1;;2
TC;ITA;18;MIZ;2021;8;24;132;S;S;Ao;MERL;MER;0;1700;1700;F;22;175;1;;1
TC;ITA;18;MIZ;2021;8;24;132;S;S;Ao;MERL;MER;0;1700;1700;F;22;195;1;;1
TC;ITA;18;MIZ;2021;8;24;132;S;S;Ao;MERL;MER;0;1700;1700;M;17;205;3;;1
TC;ITA;18;MIZ;2021;8;24;132;S;S;Ao;MERL;MER;0;1700;1700;M;17;215;2;C;2
TC;ITA;18;MIZ;2021;8;24;132;S;S;Ao;MERL;MER;0;1700;1700;F;22;225;1;;1
TC;ITA;18;MIZ;2021;8;24;132;S;S;Ao;MERL;MER;0;1700;1700;F;22;230;1;;1
TC;ITA;18;MIZ;2021;8;24;132;S;S;Ao;MULL;BAR;0;250;250;M;6;125;4;B;1
TC;ITA;18;MIZ;2021;8;24;132;S;S;Ao;MULL;BAR;0;250;250;M;6;130;4;A;1
TC;ITA;18;MIZ;2021;8;24;132;S;S;Ao;MULL;BAR;0;250;250;F;2;135;4;B;1
TC;ITA;18;MIZ;2021;8;24;132;S;S;Ao;MULL;BAR;0;250;250;M;6;135;4;A;2
TC;ITA;18;MIZ;2021;8;24;132;S;S;Ao;MULL;BAR;0;250;250;M;6;135;4;B;1
TC;ITA;18;MIZ;2021;8;24;132;S;S;Ao;MULL;BAR;0;250;250;F;2;145;4;B;1
TC;ITA;18;MIZ;2021;8;24;132;S;S;Ao;MULL;BAR;0;250;250;M;6;155;4;B;1
TC;ITA;18;MIZ;2021;8;24;132;S;S;C;LOLI;VUL;0;45;45;I;1;25;0;;1
TC;ITA;18;MIZ;2021;8;24;132;S;S;C;LOLI;VUL;0;45;45;M;1;100;1;;1
TC;ITA;18;MIZ;2021;8;24;132;S;S;B;PAPE;LON;m;60;60;M;1;23;2;D;1
TC;ITA;18;MIZ;2021;8;24;132;S;S;B;PAPE;LON;m;60;60;F;3;30;2;B;1
TC;ITA;18;MIZ;2021;8;24;132;S;S;B;PAPE;LON;m;60;60;F;3;33;2;B;1
TC;ITA;18;MIZ;2021;8;24;132;S;S;B;PAPE;LON;m;60;60;F;3;34;2;B;1
TC;ITA;18;MIZ;2021;8;24;152;S;S;C;TODA;SAG;0;1950;1950;M;1;215;2;A;1
TC;ITA;18;MIZ;2021;8;24;152;S;S;C;TODA;SAG;0;1950;1950;F;2;285;2;A;1
TC;ITA;18;MIZ;2021;8;24;152;S;S;C;TODA;SAG;0;1950;1950;F;2;310;2;A;1
TC;ITA;18;MIZ;2021;8;24;152;S;S;Ao;PHYI;BLE;0;2580;2580;N;12;120;ND;ND;1
TC;ITA;18;MIZ;2021;8;24;152;S;S;Ao;PHYI;BLE;0;2580;2580;N;12;125;ND;ND;1
TC;ITA;18;MIZ;2021;8;24;152;S;S;Ao;PHYI;BLE;0;2580;2580;N;12;150;ND;ND;1
TC;ITA;18;MIZ;2021;8;24;152;S;S;Ao;PHYI;BLE;0;2580;2580;N;12;195;ND;ND;1
TC;ITA;18;MIZ;2021;8;24;152;S;S;Ao;PHYI;BLE;0;2580;2580;N;12;225;ND;ND;1
TC;ITA;18;MIZ;2021;8;24;152;S;S;Ao;PHYI;BLE;0;2580;2580;N;12;230;ND;ND;1
TC;ITA;18;MIZ;2021;8;24;152;S;S;Ao;PHYI;BLE;0;2580;2580;N;12;235;ND;ND;1
TC;ITA;18;MIZ;2021;8;24;152;S;S;Ao;PHYI;BLE;0;2580;2580;N;12;280;ND;ND;1
TC;ITA;18;MIZ;2021;8;24;152;S;S;Ao;PHYI;BLE;0;2580;2580;N;12;325;ND;ND;1
TC;ITA;18;MIZ;2021;8;24;152;S;S;Ao;PHYI;BLE;0;2580;2580;N;12;410;ND;ND;1
TC;ITA;18;MIZ;2021;8;24;152;S;S;Ao;PHYI;BLE;0;2580;2580;N;12;440;ND;ND;1
TC;ITA;18;MIZ;2021;8;24;152;S;S;Ao;PHYI;BLE;0;2580;2580;N;12;455;ND;ND;1
TC;ITA;18;MIZ;2021;8;24;152;S;S;B;PAPE;LON;m;1;1;F;1;8;1;;1
TC;ITA;18;MIZ;2021;8;24;152;S;S;Ao;HELI;DAC;0;560;560;N;3;175;ND;ND;1
TC;ITA;18;MIZ;2021;8;24;152;S;S;Ao;HELI;DAC;0;560;560;N;3;235;ND;ND;1
TC;ITA;18;MIZ;2021;8;24;152;S;S;Ao;HELI;DAC;0;560;560;N;3;245;ND;ND;1
TC;ITA;18;MIZ;2021;8;24;152;S;S;Ao;MERL;MER;0;2560;2560;F;3;350;2;A;1
TC;ITA;18;MIZ;2021;8;24;152;S;S;Ao;MERL;MER;0;2560;2560;M;2;385;2;B;1
TC;ITA;18;MIZ;2021;8;24;152;S;S;Ao;MERL;MER;0;2560;2560;F;3;390;2;B;1
TC;ITA;18;MIZ;2021;8;24;152;S;S;Ao;MERL;MER;0;2560;2560;M;2;395;2;C;1
TC;ITA;18;MIZ;2021;8;24;152;S;S;Ao;MERL;MER;0;2560;2560;F;3;480;4;B;1
TC;ITA;18;MIZ;2021;8;24;152;S;S;Ae;GALU;MEL;0;1640;1640;F;4;445;2;;1
TC;ITA;18;MIZ;2021;8;24;152;S;S;Ae;GALU;MEL;0;1640;1640;M;1;455;3;B;1
TC;ITA;18;MIZ;2021;8;24;152;S;S;Ae;GALU;MEL;0;1640;1640;F;4;470;3;B;1
TC;ITA;18;MIZ;2021;8;24;152;S;S;Ae;GALU;MEL;0;1640;1640;F;4;500;3;A;1
TC;ITA;18;MIZ;2021;8;24;152;S;S;Ae;GALU;MEL;0;1640;1640;F;4;505;3;B;1
TC;ITA;18;MIZ;2021;8;24;152;S;S;Ae;CHIM;MON;0;1230;1230;M;4;255;1;;1
TC;ITA;18;MIZ;2021;8;24;152;S;S;Ae;CHIM;MON;0;1230;1230;M;4;420;1;;1
TC;ITA;18;MIZ;2021;8;24;152;S;S;Ae;CHIM;MON;0;1230;1230;F;1;455;1;;1
TC;ITA;18;MIZ;2021;8;24;152;S;S;Ae;CHIM;MON;0;1230;1230;M;4;635;1;;1
TC;ITA;18;MIZ;2021;8;24;152;S;S;Ae;CHIM;MON;0;1230;1230;M;4;805;3;A;1
TC;ITA;18;MIZ;2021;8;24;152;S;S;Ae;ETMO;SPI;0;82;82;F;1;260;1;;1
TC;ITA;18;MIZ;2021;8;24;152;S;S;B;ARIT;ANT;m;65;65;M;2;19;2;D;1
TC;ITA;18;MIZ;2021;8;24;152;S;S;B;ARIT;ANT;m;65;65;M;2;21;2;D;1
TC;ITA;18;MIZ;2021;8;24;152;S;S;B;ARIT;ANT;m;65;65;F;4;26;2;C;1
TC;ITA;18;MIZ;2021;8;24;152;S;S;B;ARIT;ANT;m;65;65;F;4;28;2;C;1
TC;ITA;18;MIZ;2021;8;24;152;S;S;B;ARIT;ANT;m;65;65;F;4;31;2;E;1
TC;ITA;18;MIZ;2021;8;24;152;S;S;B;ARIT;ANT;m;65;65;F;4;39;2;D;1
TC;ITA;18;MIZ;2021;8;24;152;S;S;B;ARIS;FOL;m;280;280;M;5;28;2;D;1
TC;ITA;18;MIZ;2021;8;24;152;S;S;B;ARIS;FOL;m;280;280;M;5;30;2;D;1
TC;ITA;18;MIZ;2021;8;24;152;S;S;B;ARIS;FOL;m;280;280;M;5;31;2;D;2
TC;ITA;18;MIZ;2021;8;24;152;S;S;B;ARIS;FOL;m;280;280;M;5;32;2;D;1
TC;ITA;18;MIZ;2021;8;24;152;S;S;B;ARIS;FOL;m;280;280;F;6;45;2;C;1
TC;ITA;18;MIZ;2021;8;24;152;S;S;B;ARIS;FOL;m;280;280;F;6;45;2;E;1
TC;ITA;18;MIZ;2021;8;24;152;S;S;B;ARIS;FOL;m;280;280;F;6;47;2;D;1
TC;ITA;18;MIZ;2021;8;24;152;S;S;B;ARIS;FOL;m;280;280;F;6;51;2;D;1
TC;ITA;18;MIZ;2021;8;24;152;S;S;B;ARIS;FOL;m;280;280;F;6;51;2;E;1
TC;ITA;18;MIZ;2021;8;24;152;S;S;B;ARIS;FOL;m;280;280;F;6;54;2;D;1
TC;ITA;18;MIZ;2021;8;24;152;S;S;Ao;PAGE;BOG;0;770;770;M;1;215;4;B;1
TC;ITA;18;MIZ;2021;8;24;152;S;S;Ao;PAGE;BOG;0;770;770;F;3;240;2;B;2
TC;ITA;18;MIZ;2021;8;24;152;S;S;Ao;PAGE;BOG;0;770;770;F;3;250;2;B;1
TC;ITA;18;MIZ;2021;8;24;151;S;S;Ao;PHYI;BLE;0;1220;1220;N;31;125;ND;ND;1
TC;ITA;18;MIZ;2021;8;24;151;S;S;Ao;PHYI;BLE;0;1220;1220;N;31;130;ND;ND;2
TC;ITA;18;MIZ;2021;8;24;151;S;S;Ao;PHYI;BLE;0;1220;1220;N;31;135;ND;ND;4
TC;ITA;18;MIZ;2021;8;24;151;S;S;Ao;PHYI;BLE;0;1220;1220;N;31;140;ND;ND;6
TC;ITA;18;MIZ;2021;8;24;151;S;S;Ao;PHYI;BLE;0;1220;1220;N;31;150;ND;ND;2
TC;ITA;18;MIZ;2021;8;24;151;S;S;Ao;PHYI;BLE;0;1220;1220;N;31;155;ND;ND;3
TC;ITA;18;MIZ;2021;8;24;151;S;S;Ao;PHYI;BLE;0;1220;1220;N;31;165;ND;ND;4
TC;ITA;18;MIZ;2021;8;24;151;S;S;Ao;PHYI;BLE;0;1220;1220;N;31;170;ND;ND;2
TC;ITA;18;MIZ;2021;8;24;151;S;S;Ao;PHYI;BLE;0;1220;1220;N;31;175;ND;ND;3
TC;ITA;18;MIZ;2021;8;24;151;S;S;Ao;PHYI;BLE;0;1220;1220;N;31;185;ND;ND;2
TC;ITA;18;MIZ;2021;8;24;151;S;S;Ao;PHYI;BLE;0;1220;1220;N;31;215;ND;ND;1
TC;ITA;18;MIZ;2021;8;24;151;S;S;Ao;PHYI;BLE;0;1220;1220;N;31;330;ND;ND;1
TC;ITA;18;MIZ;2021;8;24;151;S;S;Ao;MICM;POU;0;400;400;N;3;250;ND;ND;1
TC;ITA;18;MIZ;2021;8;24;151;S;S;Ao;MICM;POU;0;400;400;N;3;255;ND;ND;1
TC;ITA;18;MIZ;2021;8;24;151;S;S;Ao;MICM;POU;0;400;400;N;3;265;ND;ND;1
TC;ITA;18;MIZ;2021;8;24;151;S;S;Ao;HELI;DAC;0;420;420;N;13;45;ND;ND;1
TC;ITA;18;MIZ;2021;8;24;151;S;S;Ao;HELI;DAC;0;420;420;N;13;55;ND;ND;1
TC;ITA;18;MIZ;2021;8;24;151;S;S;Ao;HELI;DAC;0;420;420;N;13;60;ND;ND;1
TC;ITA;18;MIZ;2021;8;24;151;S;S;Ao;HELI;DAC;0;420;420;N;13;110;ND;ND;1
TC;ITA;18;MIZ;2021;8;24;151;S;S;Ao;HELI;DAC;0;420;420;N;13;115;ND;ND;1
TC;ITA;18;MIZ;2021;8;24;151;S;S;Ao;HELI;DAC;0;420;420;N;13;125;ND;ND;1
TC;ITA;18;MIZ;2021;8;24;151;S;S;Ao;HELI;DAC;0;420;420;N;13;130;ND;ND;1
TC;ITA;18;MIZ;2021;8;24;151;S;S;Ao;HELI;DAC;0;420;420;N;13;140;ND;ND;1
TC;ITA;18;MIZ;2021;8;24;151;S;S;Ao;HELI;DAC;0;420;420;N;13;145;ND;ND;1
TC;ITA;18;MIZ;2021;8;24;151;S;S;Ao;HELI;DAC;0;420;420;N;13;150;ND;ND;2
TC;ITA;18;MIZ;2021;8;24;151;S;S;Ao;HELI;DAC;0;420;420;N;13;160;ND;ND;2
TC;ITA;18;MIZ;2021;8;24;151;S;S;Ao;LOPH;BUD;0;620;620;M;1;365;2;C;1
TC;ITA;18;MIZ;2021;8;24;151;S;S;C;TODA;SAG;0;2460;2460;M;5;170;1;;1
TC;ITA;18;MIZ;2021;8;24;151;S;S;C;TODA;SAG;0;2460;2460;M;5;195;1;;1
TC;ITA;18;MIZ;2021;8;24;151;S;S;C;TODA;SAG;0;2460;2460;M;5;210;2;A;1
TC;ITA;18;MIZ;2021;8;24;151;S;S;C;TODA;SAG;0;2460;2460;M;5;220;2;A;1
TC;ITA;18;MIZ;2021;8;24;151;S;S;C;TODA;SAG;0;2460;2460;M;5;240;2;B;1
TC;ITA;18;MIZ;2021;8;24;151;S;S;C;TODA;SAG;0;2460;2460;F;1;275;2;A;1
TC;ITA;18;MIZ;2021;8;24;151;S;S;Ao;MERL;MER;0;6970;6970;I;4;115;0;;2
TC;ITA;18;MIZ;2021;8;24;151;S;S;Ao;MERL;MER;0;6970;6970;I;4;130;0;;2
TC;ITA;18;MIZ;2021;8;24;151;S;S;Ao;MERL;MER;0;6970;6970;F;17;140;1;;3
TC;ITA;18;MIZ;2021;8;24;151;S;S;Ao;MERL;MER;0;6970;6970;M;16;145;1;;1
TC;ITA;18;MIZ;2021;8;24;151;S;S;Ao;MERL;MER;0;6970;6970;F;17;155;1;;1
TC;ITA;18;MIZ;2021;8;24;151;S;S;Ao;MERL;MER;0;6970;6970;M;16;155;1;;1
TC;ITA;18;MIZ;2021;8;24;151;S;S;Ao;MERL;MER;0;6970;6970;F;17;160;1;;1
TC;ITA;18;MIZ;2021;8;24;151;S;S;Ao;MERL;MER;0;6970;6970;M;16;165;1;;1
TC;ITA;18;MIZ;2021;8;24;151;S;S;Ao;MERL;MER;0;6970;6970;M;16;265;2;C;1
TC;ITA;18;MIZ;2021;8;24;151;S;S;Ao;MERL;MER;0;6970;6970;F;17;275;2;A;1
TC;ITA;18;MIZ;2021;8;24;151;S;S;Ao;MERL;MER;0;6970;6970;M;16;280;2;B;1
TC;ITA;18;MIZ;2021;8;24;151;S;S;Ao;MERL;MER;0;6970;6970;M;16;285;2;C;1
TC;ITA;18;MIZ;2021;8;24;151;S;S;Ao;MERL;MER;0;6970;6970;F;17;290;2;A;1
TC;ITA;18;MIZ;2021;8;24;151;S;S;Ao;MERL;MER;0;6970;6970;M;16;295;2;C;1
TC;ITA;18;MIZ;2021;8;24;151;S;S;Ao;MERL;MER;0;6970;6970;F;17;300;2;A;1
