"Survey";"Year";"Haul";"Month";"Stratum";"SweptSurface";"Lat";"Long";"Depth"
"MEDITS-GSA18";1994;2;6;1;0.046;41.06692;19.38208;41.5
"MEDITS-GSA18";1994;3;6;1;0.151;41.21967;19.3905;37
"MEDITS-GSA18";1994;4;6;2;0.045;41.63925;19.23583;81
"MEDITS-GSA18";1994;5;6;2;0.045;41.55817;19.26758;79
"MEDITS-GSA18";1994;6;6;2;0.045;41.43467;19.31225;67
"MEDITS-GSA18";1994;7;6;2;0.044;41.294;19.18892;87.5
"MEDITS-GSA18";1994;8;6;2;0.042;41.19467;19.30142;78
"MEDITS-GSA18";1994;9;6;2;0.046;40.84225;19.18008;93.5
"MEDITS-GSA18";1994;10;7;2;0.049;40.7825;19.19233;89
"MEDITS-GSA18";1994;11;7;2;0.044;40.74558;19.18783;89.5
"MEDITS-GSA18";1994;12;6;2;0.046;40.86683;19.18008;96.5
"MEDITS-GSA18";1994;13;6;2;0.045;40.90667;19.21467;86
"MEDITS-GSA18";1994;14;6;3;0.045;41.40967;19.10733;115
"MEDITS-GSA18";1994;15;6;3;0.043;41.32467;19.1385;103
"MEDITS-GSA18";1994;16;7;3;0.045;40.8115;19.06233;155.5
"MEDITS-GSA18";1994;17;7;3;0.047;40.77108;19.07683;161.5
"MEDITS-GSA18";1994;18;7;3;0.05;40.70633;19.0885;176.5
"MEDITS-GSA18";1994;19;7;3;0.047;40.65017;19.14692;153.5
"MEDITS-GSA18";1994;20;7;3;0.049;40.68733;19.12458;156.5
"MEDITS-GSA18";1994;21;7;3;0.047;40.67075;19.11542;174.5
"MEDITS-GSA18";1994;22;7;3;0.049;40.6345;19.14225;170
"MEDITS-GSA18";1994;23;7;3;0.045;40.60608;19.17308;147
"MEDITS-GSA18";1994;24;6;4;0.09;41.24483;18.87833;286.5
"MEDITS-GSA18";1994;25;6;4;0.096;41.15275;18.851;305.5
"MEDITS-GSA18";1994;26;6;4;0.093;41.08742;18.8695;294
"MEDITS-GSA18";1994;27;7;4;0.086;40.70242;19.02025;329
"MEDITS-GSA18";1994;28;7;4;0.086;40.64558;19.06933;308.5
"MEDITS-GSA18";1994;29;7;4;0.077;40.62758;19.08283;301
"MEDITS-GSA18";1994;30;7;4;0.08;40.57792;19.09275;319
"MEDITS-GSA18";1994;31;7;4;0.096;40.55292;19.113;295.5
"MEDITS-GSA18";1994;32;6;5;0.097;40.98908;18.79575;547
"MEDITS-GSA18";1994;33;6;5;0.09;40.842;18.86642;523
"MEDITS-GSA18";1994;34;6;5;0.09;40.94642;18.80175;550.5
"MEDITS-GSA18";1994;35;6;5;0.09;40.892;18.83225;535.5
"MEDITS-GSA18";1994;36;7;5;0.097;40.61008;19.01008;524.5
"MEDITS-GSA18";1994;37;7;5;0.093;40.58067;19.01567;508
"MEDITS-GSA18";1994;38;7;5;0.093;40.527;19.03542;513.5
"MEDITS-GSA18";1994;39;7;5;0.097;40.50825;19.04867;513
"MEDITS-GSA18";1994;40;7;5;0.081;40.50042;19.05158;529.5
"MEDITS-GSA18";1994;75;6;2;0.046;40.24233;18.5245;91
"MEDITS-GSA18";1994;76;6;2;0.046;40.34775;18.42492;92
"MEDITS-GSA18";1994;77;6;4;0.097;40.37942;18.6205;387.5
"MEDITS-GSA18";1994;78;6;5;0.097;40.42758;18.63325;525.5
"MEDITS-GSA18";1994;79;6;3;0.046;40.43417;18.53517;119
"MEDITS-GSA18";1994;80;6;1;0.044;41.12883;16.95925;37
"MEDITS-GSA18";1994;81;6;3;0.045;40.655;18.49017;145.5
"MEDITS-GSA18";1994;82;6;4;0.092;40.67267;18.5175;320
"MEDITS-GSA18";1994;83;6;3;0.045;40.67033;18.40075;120
"MEDITS-GSA18";1994;84;6;3;0.043;40.586;18.48517;114
"MEDITS-GSA18";1994;85;6;4;0.067;40.69592;18.52658;445
"MEDITS-GSA18";1994;86;6;5;0.093;40.66767;18.5775;533
"MEDITS-GSA18";1994;87;6;5;0.097;40.60283;18.61408;554.5
"MEDITS-GSA18";1994;88;6;2;0.044;40.57825;18.28142;91.5
"MEDITS-GSA18";1994;89;6;3;0.045;40.68375;18.38958;129.5
"MEDITS-GSA18";1994;90;6;3;0.049;40.65992;18.42142;120
"MEDITS-GSA18";1994;91;6;5;0.093;40.75383;18.48383;588
"MEDITS-GSA18";1994;92;6;4;0.099;40.65975;18.538;360
"MEDITS-GSA18";1994;93;6;3;0.046;40.69575;18.32525;117.5
"MEDITS-GSA18";1994;94;6;4;0.08;40.74208;18.40492;321.5
"MEDITS-GSA18";1994;95;6;3;0.046;40.70233;18.29425;119.5
"MEDITS-GSA18";1994;96;6;4;0.096;40.767;18.33817;355
"MEDITS-GSA18";1994;97;6;3;0.046;40.80683;17.96083;109
"MEDITS-GSA18";1994;98;6;5;0.064;40.77075;18.40108;552.5
"MEDITS-GSA18";1994;99;6;1;0.037;41.11758;17.00125;38.5
"MEDITS-GSA18";1994;100;6;1;0.044;41.206;16.72792;43
"MEDITS-GSA18";1994;101;6;2;0.043;40.86983;17.55358;61
"MEDITS-GSA18";1994;102;6;3;0.043;41.12183;17.20167;115
"MEDITS-GSA18";1994;103;6;3;0.061;41.15317;17.15533;115
"MEDITS-GSA18";1994;104;6;2;0.046;41.13492;17.04675;84.5
"MEDITS-GSA18";1994;105;6;2;0.044;41.19958;16.78808;53
"MEDITS-GSA18";1994;106;6;3;0.046;41.21417;16.94617;107
"MEDITS-GSA18";1994;107;6;3;0.048;41.17642;17.10542;118
"MEDITS-GSA18";1994;108;6;2;0.042;41.36092;16.574;66
"MEDITS-GSA18";1994;109;6;1;0.046;41.27508;16.59833;44
"MEDITS-GSA18";1994;110;6;3;0.048;41.44483;16.84133;112
"MEDITS-GSA18";1994;111;6;3;0.046;41.41558;16.845;111
"MEDITS-GSA18";1994;112;6;2;0.045;41.30992;16.58908;55
"MEDITS-GSA18";1994;113;6;3;0.048;41.48617;16.85975;121
"MEDITS-GSA18";1994;114;6;2;0.044;41.33758;16.54392;53
"MEDITS-GSA18";1994;115;6;1;0.046;41.29833;16.55208;41.5
"MEDITS-GSA18";1994;116;6;5;0.062;41.57958;17.15617;521.5
"MEDITS-GSA18";1994;117;6;1;0.044;41.79475;16.34917;42.5
"MEDITS-GSA18";1994;118;6;1;0.044;41.71217;16.37283;43
"MEDITS-GSA18";1994;119;6;1;0.043;41.698;16.33892;30.5
"MEDITS-GSA18";1994;120;6;1;0.043;41.65242;16.32683;30
"MEDITS-GSA18";1994;121;6;1;0.045;41.69342;16.3135;23
"MEDITS-GSA18";1994;122;6;1;0.037;41.63133;16.38492;44
"MEDITS-GSA18";1994;123;6;1;0.042;41.52592;16.386;43
"MEDITS-GSA18";1994;124;6;1;0.041;41.60308;16.39317;45.5
"MEDITS-GSA18";1994;125;6;1;0.044;41.44142;16.43008;46
"MEDITS-GSA18";1994;126;6;2;0.045;41.75442;16.42133;62
"MEDITS-GSA18";1994;127;6;2;0.045;41.5945;16.482;69.5
"MEDITS-GSA18";1994;128;6;2;0.045;41.56175;16.51208;74.5
"MEDITS-GSA18";1994;129;6;2;0.047;41.60642;16.41592;53
"MEDITS-GSA18";1994;130;6;2;0.045;41.53017;16.53267;77
"MEDITS-GSA18";1994;131;6;2;0.045;41.49183;16.54258;76
"MEDITS-GSA18";1994;132;6;3;0.046;41.91917;16.61517;118.5
"MEDITS-GSA18";1994;133;6;3;0.046;41.89508;16.66008;129.5
"MEDITS-GSA18";1994;134;6;3;0.046;41.85192;16.67858;118
"MEDITS-GSA18";1994;135;6;3;0.046;41.55125;16.84133;123
"MEDITS-GSA18";1994;136;6;3;0.046;41.315;16.93183;112
"MEDITS-GSA18";1994;137;6;3;0.046;41.55033;16.80592;114
"MEDITS-GSA18";1994;138;6;3;0.046;41.26217;16.93392;112.5
"MEDITS-GSA18";1994;139;6;4;0.095;41.91392;16.83308;228.5
"MEDITS-GSA18";1994;140;6;4;0.068;41.88142;16.85158;233.5
"MEDITS-GSA18";1994;141;6;4;0.074;41.84008;16.86983;223.5
"MEDITS-GSA18";1994;142;6;4;0.097;41.56317;17.07225;413.5
"MEDITS-GSA18";1994;143;6;5;0.09;42.0275;16.99758;537
"MEDITS-GSA18";1994;144;6;5;0.093;42.07792;16.99383;508
"MEDITS-GSA18";1994;145;6;5;0.07;41.62008;17.12867;535
"MEDITS-GSA18";1994;146;6;5;0.078;41.61475;17.12842;536.5
"MEDITS-GSA18";1994;1;8;1;0.044;41.61633;19.37808;42
"MEDITS-GSA18";1994;2;8;1;0.042;41.06967;19.38717;37
"MEDITS-GSA18";1994;3;8;1;0.043;41.16433;19.38033;40.5
"MEDITS-GSA18";1994;4;8;2;0.046;41.56833;19.3275;53
"MEDITS-GSA18";1994;5;8;2;0.045;41.52358;19.32692;53
"MEDITS-GSA18";1994;6;8;2;0.046;41.45842;19.32367;57
"MEDITS-GSA18";1994;7;8;2;0.045;41.29417;19.20558;86
"MEDITS-GSA18";1994;8;8;2;0.042;41.17792;19.29142;77.5
"MEDITS-GSA18";1994;9;8;2;0.043;40.82833;19.18925;89
"MEDITS-GSA18";1994;10;8;2;0.043;40.78783;19.19758;86.5
"MEDITS-GSA18";1994;11;8;2;0.043;40.75025;19.19283;86.5
"MEDITS-GSA18";1994;12;8;2;0.039;40.86525;19.1795;95.5
"MEDITS-GSA18";1994;13;8;2;0.04;40.86883;19.21;85.5
"MEDITS-GSA18";1994;14;8;3;0.046;41.35092;19.12592;108.5
"MEDITS-GSA18";1994;15;8;2;0.046;41.32108;19.15067;99.5
"MEDITS-GSA18";1994;16;8;3;0.045;40.81042;19.06517;156
"MEDITS-GSA18";1994;17;8;3;0.047;40.7815;19.07192;159
"MEDITS-GSA18";1994;18;8;3;0.042;40.70467;19.09267;175.5
"MEDITS-GSA18";1994;19;8;3;0.042;40.64658;19.14708;152
"MEDITS-GSA18";1994;20;8;3;0.044;40.68125;19.13008;152
"MEDITS-GSA18";1994;21;8;3;0.042;40.67692;19.1105;173
"MEDITS-GSA18";1994;22;8;3;0.044;40.65458;19.13542;161
"MEDITS-GSA18";1994;23;8;3;0.044;40.60925;19.16383;154.5
"MEDITS-GSA18";1994;24;8;4;0.09;41.24192;18.88875;269
"MEDITS-GSA18";1994;25;8;4;0.09;41.1855;18.88167;283.5
"MEDITS-GSA18";1994;26;8;4;0.09;41.14067;18.858;300.5
"MEDITS-GSA18";1994;27;8;4;0.093;40.70658;19.02083;313.5
"MEDITS-GSA18";1994;28;8;4;0.09;40.64175;19.0715;303
"MEDITS-GSA18";1994;29;8;4;0.096;40.58767;19.095;307
"MEDITS-GSA18";1994;30;8;4;0.09;40.53117;19.11;309.5
"MEDITS-GSA18";1994;31;8;4;0.09;40.54992;19.11283;295.5
"MEDITS-GSA18";1994;32;8;4;0.09;41.02417;18.79658;497
"MEDITS-GSA18";1994;33;8;5;0.087;40.87608;18.84725;531
"MEDITS-GSA18";1994;34;8;5;0.09;40.97317;18.79933;518
"MEDITS-GSA18";1994;35;8;5;0.09;40.91808;18.81475;506.5
"MEDITS-GSA18";1994;36;8;5;0.09;40.61517;19.01067;549.5
"MEDITS-GSA18";1994;37;8;5;0.09;40.57775;19.01208;527
"MEDITS-GSA18";1994;38;8;5;0.075;40.52167;19.03733;513.5
"MEDITS-GSA18";1994;39;8;5;0.075;40.49842;19.05167;507.5
"MEDITS-GSA18";1994;40;8;5;0.087;40.53933;19.02392;541
"MEDITS-GSA18";1994;75;8;2;0.044;40.27967;18.49983;93
"MEDITS-GSA18";1994;76;8;2;0.044;40.332;18.43625;90
"MEDITS-GSA18";1994;77;8;4;0.075;40.39608;18.61992;386.5
"MEDITS-GSA18";1994;78;8;5;0.09;40.47825;18.63717;563
"MEDITS-GSA18";1994;79;8;3;0.043;40.40442;18.55608;120
"MEDITS-GSA18";1994;80;7;1;0.044;41.13008;16.95417;39
"MEDITS-GSA18";1994;81;8;3;0.045;40.70842;18.36467;138.5
"MEDITS-GSA18";1994;82;8;4;0.096;40.79717;18.24792;283.5
"MEDITS-GSA18";1994;83;8;3;0.045;40.68475;18.3625;121.5
"MEDITS-GSA18";1994;84;8;3;0.046;40.77325;18.19375;122
"MEDITS-GSA18";1994;85;8;4;0.093;40.82775;18.20133;370
"MEDITS-GSA18";1994;86;8;5;0.09;40.61925;18.60725;509.5
"MEDITS-GSA18";1994;87;8;5;0.093;40.57067;18.62967;563
"MEDITS-GSA18";1994;88;8;2;0.045;40.58558;18.28242;96.5
"MEDITS-GSA18";1994;89;8;3;0.046;40.69942;18.40067;132.5
"MEDITS-GSA18";1994;90;8;3;0.046;40.66642;18.40775;122.5
"MEDITS-GSA18";1994;91;8;5;0.097;40.77183;18.42108;572.5
"MEDITS-GSA18";1994;92;8;4;0.086;40.80833;18.27558;407
"MEDITS-GSA18";1994;93;8;3;0.045;40.70058;18.31925;121.5
"MEDITS-GSA18";1994;94;8;4;0.093;40.73258;18.40025;317.5
"MEDITS-GSA18";1994;95;8;3;0.043;40.70492;18.27833;120
"MEDITS-GSA18";1994;96;8;4;0.08;40.76267;18.32825;305
"MEDITS-GSA18";1994;97;8;3;0.046;40.80075;17.95642;108
"MEDITS-GSA18";1994;98;8;5;0.09;40.78358;18.36517;552.5
"MEDITS-GSA18";1994;99;7;1;0.044;41.1195;17.01;38
"MEDITS-GSA18";1994;100;7;1;0.045;41.197;16.72325;34.5
"MEDITS-GSA18";1994;101;8;2;0.045;40.87733;17.5505;63.5
"MEDITS-GSA18";1994;102;8;3;0.048;41.119;17.19392;113.5
"MEDITS-GSA18";1994;103;8;3;0.046;41.15175;17.15333;115
"MEDITS-GSA18";1994;104;8;2;0.046;41.13283;17.06492;96
"MEDITS-GSA18";1994;105;7;2;0.044;41.19817;16.794;58
"MEDITS-GSA18";1994;106;7;3;0.046;41.21317;16.94683;107
"MEDITS-GSA18";1994;107;8;3;0.049;41.1715;17.10508;115
"MEDITS-GSA18";1994;108;7;2;0.042;41.36942;16.55167;63.5
"MEDITS-GSA18";1994;109;7;1;0.042;41.27467;16.55633;28.5
"MEDITS-GSA18";1994;110;7;3;0.043;41.45583;16.83575;111.5
"MEDITS-GSA18";1994;111;7;3;0.045;41.42667;16.83658;110
"MEDITS-GSA18";1994;112;7;2;0.043;41.32575;16.57858;58.5
"MEDITS-GSA18";1994;113;7;3;0.043;41.484;16.84875;118
"MEDITS-GSA18";1994;114;7;2;0.044;41.34017;16.52842;56.5
"MEDITS-GSA18";1994;115;7;1;0.043;41.28183;16.57667;42.5
"MEDITS-GSA18";1994;116;8;5;0.093;41.58617;17.1395;521.5
"MEDITS-GSA18";1994;117;7;1;0.042;41.778;16.37025;45.5
"MEDITS-GSA18";1994;118;7;1;0.042;41.73092;16.37583;45
"MEDITS-GSA18";1994;119;7;2;0.043;41.336;16.52842;56.5
"MEDITS-GSA18";1994;120;8;1;0.043;41.684;16.29858;21
"MEDITS-GSA18";1994;121;7;1;0.042;41.69617;16.296;24
"MEDITS-GSA18";1994;122;7;1;0.044;41.67375;16.33525;35.5
"MEDITS-GSA18";1994;123;7;1;0.044;41.53042;16.38575;43.5
"MEDITS-GSA18";1994;124;8;1;0.044;41.6455;16.38125;40
"MEDITS-GSA18";1994;125;7;1;0.044;41.40017;16.44708;45
"MEDITS-GSA18";1994;126;7;2;0.043;41.7075;16.45233;68.5
"MEDITS-GSA18";1994;127;7;2;0.042;41.62108;16.47533;70
"MEDITS-GSA18";1994;128;7;2;0.044;41.571;16.49867;71.5
"MEDITS-GSA18";1994;129;8;1;0.044;41.612;16.39367;46.5
"MEDITS-GSA18";1994;130;7;2;0.045;41.52575;16.53825;77
"MEDITS-GSA18";1994;131;7;2;0.044;41.48508;16.55792;77
"MEDITS-GSA18";1994;132;8;3;0.046;41.9065;16.64533;125
"MEDITS-GSA18";1994;133;8;3;0.046;41.87317;16.68067;131
"MEDITS-GSA18";1994;134;8;3;0.045;41.83892;16.69258;116
"MEDITS-GSA18";1994;135;7;3;0.046;41.54642;16.8445;122.5
"MEDITS-GSA18";1994;136;7;3;0.046;41.30742;16.933;113.5
"MEDITS-GSA18";1994;137;7;3;0.046;41.54958;16.80975;115.5
"MEDITS-GSA18";1994;138;7;3;0.045;41.257;16.93133;110
"MEDITS-GSA18";1994;139;8;4;0.095;41.91167;16.83583;231
"MEDITS-GSA18";1994;140;8;4;0.063;41.881;16.8455;224
"MEDITS-GSA18";1994;141;8;4;0.092;41.841;16.86467;239
"MEDITS-GSA18";1994;142;8;4;0.093;41.54492;17.08467;398
"MEDITS-GSA18";1994;143;8;5;0.093;42.06792;16.99725;539
"MEDITS-GSA18";1994;144;8;5;0.075;42.113;17.00167;587.5
"MEDITS-GSA18";1994;145;8;5;0.086;41.59417;17.14992;526
"MEDITS-GSA18";1994;146;8;5;0.093;41.60767;17.13183;527
"MEDITS-GSA18";1994;1;7;1;0.043;41.64667;19.35967;46
"MEDITS-GSA18";1994;2;7;1;0.043;41.07933;19.38317;41
"MEDITS-GSA18";1994;3;7;1;0.041;41.18275;19.37892;36
"MEDITS-GSA18";1994;4;7;2;0.044;41.61317;19.23842;82
"MEDITS-GSA18";1994;5;7;2;0.047;41.54942;19.27125;79.5
"MEDITS-GSA18";1994;6;7;2;0.045;41.4695;19.25758;97.5
"MEDITS-GSA18";1994;7;6;2;0.041;41.32367;19.15775;99
"MEDITS-GSA18";1994;8;7;2;0.042;41.24225;19.31442;76
"MEDITS-GSA18";1994;9;7;2;0.042;40.85925;19.1865;92.5
"MEDITS-GSA18";1994;10;7;2;0.042;40.81883;19.1875;89.5
"MEDITS-GSA18";1994;11;7;2;0.042;40.78117;19.19242;89
"MEDITS-GSA18";1994;12;7;2;0.042;40.90067;19.18742;97
"MEDITS-GSA18";1994;13;7;2;0.04;40.93258;19.18608;94.5
"MEDITS-GSA18";1994;14;6;3;0.041;41.39108;19.10742;112.5
"MEDITS-GSA18";1994;15;6;3;0.041;41.35333;19.13083;109
"MEDITS-GSA18";1994;16;6;3;0.042;40.79875;19.06767;157
"MEDITS-GSA18";1994;17;6;3;0.042;40.75983;19.07258;161
"MEDITS-GSA18";1994;18;7;3;0.043;40.704;19.09608;172
"MEDITS-GSA18";1994;19;7;3;0.042;40.60333;19.16458;158
"MEDITS-GSA18";1994;20;7;3;0.043;40.65592;19.13533;164
"MEDITS-GSA18";1994;21;7;3;0.043;40.68067;19.11775;163.5
"MEDITS-GSA18";1994;22;7;3;0.043;40.63683;19.14433;162
"MEDITS-GSA18";1994;23;7;3;0.043;40.57192;19.18367;150.5
"MEDITS-GSA18";1994;24;6;4;0.087;41.19767;18.86558;299
"MEDITS-GSA18";1994;25;6;4;0.09;41.15308;18.85908;300.5
"MEDITS-GSA18";1994;26;6;4;0.089;41.096;18.86592;294
"MEDITS-GSA18";1994;27;6;4;0.089;40.74633;18.99042;326.5
"MEDITS-GSA18";1994;28;7;4;0.089;40.616;19.0805;314.5
"MEDITS-GSA18";1994;29;7;4;0.089;40.55725;19.10275;309.5
"MEDITS-GSA18";1994;30;7;4;0.093;40.52508;19.12025;294.5
"MEDITS-GSA18";1994;31;7;4;0.09;40.4865;19.13567;291.5
"MEDITS-GSA18";1994;32;6;5;0.09;40.9955;18.77708;537.5
"MEDITS-GSA18";1994;33;6;5;0.09;40.81508;18.886;520.5
"MEDITS-GSA18";1994;34;6;5;0.09;40.93008;18.80192;534.5
"MEDITS-GSA18";1994;35;6;5;0.09;40.86492;18.84525;542.5
"MEDITS-GSA18";1994;36;6;5;0.091;40.69183;18.98483;529
"MEDITS-GSA18";1994;37;6;5;0.091;40.64517;19.00242;556.5
"MEDITS-GSA18";1994;38;6;5;0.09;40.59108;19.00767;528.5
"MEDITS-GSA18";1994;39;7;5;0.091;40.54075;19.026;517.5
"MEDITS-GSA18";1994;40;7;5;0.09;40.48342;19.06392;509
"MEDITS-GSA18";1994;75;6;2;0.046;40.2405;18.52483;92.5
"MEDITS-GSA18";1994;76;6;2;0.046;40.34683;18.42733;91
"MEDITS-GSA18";1994;77;6;4;0.09;40.38475;18.61692;358.5
"MEDITS-GSA18";1994;78;6;5;0.09;40.4455;18.63492;520
"MEDITS-GSA18";1994;79;6;3;0.045;40.43175;18.54292;116.5
"MEDITS-GSA18";1994;80;6;1;0.042;41.12825;16.96192;40.5
"MEDITS-GSA18";1994;81;6;3;0.044;40.64517;18.49708;139.5
"MEDITS-GSA18";1994;82;6;4;0.089;40.66608;18.52183;317
"MEDITS-GSA18";1994;83;6;3;0.043;40.65767;18.40375;120
"MEDITS-GSA18";1994;84;6;3;0.046;40.58067;18.492;111.5
"MEDITS-GSA18";1994;85;6;4;0.093;40.68658;18.53792;442.5
"MEDITS-GSA18";1994;86;6;5;0.093;40.64383;18.5935;536.5
"MEDITS-GSA18";1994;87;6;5;0.087;40.585;18.61642;505
"MEDITS-GSA18";1994;88;6;2;0.044;40.58467;18.2845;93.5
"MEDITS-GSA18";1994;89;6;3;0.045;40.67825;18.39367;124
"MEDITS-GSA18";1994;90;6;3;0.045;40.65833;18.42933;123
"MEDITS-GSA18";1994;91;6;5;0.09;40.75167;18.46725;529.5
"MEDITS-GSA18";1994;92;6;4;0.096;40.67817;18.51408;308
"MEDITS-GSA18";1994;93;6;3;0.045;40.69483;18.33542;120.5
"MEDITS-GSA18";1994;94;6;4;0.09;40.73608;18.42558;415.5
"MEDITS-GSA18";1994;95;6;3;0.043;40.70092;18.30025;119
"MEDITS-GSA18";1994;96;6;4;0.096;40.76333;18.34258;346.5
"MEDITS-GSA18";1994;97;6;3;0.045;40.8055;17.96567;108.5
"MEDITS-GSA18";1994;98;6;5;0.09;40.77008;18.40217;558
"MEDITS-GSA18";1994;99;6;1;0.042;41.1155;17.01208;46.5
"MEDITS-GSA18";1994;100;6;1;0.041;41.20508;16.729;44
"MEDITS-GSA18";1994;101;6;2;0.042;40.87292;17.54892;60.5
"MEDITS-GSA18";1994;102;6;3;0.045;41.12425;17.201;114.5
"MEDITS-GSA18";1994;103;6;3;0.045;41.15342;17.15542;117
"MEDITS-GSA18";1994;104;6;2;0.047;41.133;17.05175;85.5
"MEDITS-GSA18";1994;105;6;2;0.042;41.197;16.7925;56.5
"MEDITS-GSA18";1994;106;6;3;0.043;41.21217;16.95142;106
"MEDITS-GSA18";1994;107;6;3;0.045;41.17542;17.10917;117.5
"MEDITS-GSA18";1994;108;6;2;0.044;41.36225;16.57642;67
"MEDITS-GSA18";1994;109;6;1;0.043;41.267;16.59758;41.5
"MEDITS-GSA18";1994;110;6;3;0.046;41.45517;16.84358;113.5
"MEDITS-GSA18";1994;111;6;3;0.051;41.41817;16.84808;111.5
"MEDITS-GSA18";1994;112;6;2;0.045;41.31275;16.59208;58
"MEDITS-GSA18";1994;113;6;3;0.046;41.48833;16.85567;119.5
"MEDITS-GSA18";1994;114;6;2;0.044;41.33825;16.54175;52.5
"MEDITS-GSA18";1994;115;6;1;0.043;41.29808;16.55125;41
"MEDITS-GSA18";1994;116;6;5;0.068;41.59542;17.14242;531
"MEDITS-GSA18";1994;117;6;1;0.047;41.79575;16.34875;39.5
"MEDITS-GSA18";1994;118;6;1;0.045;41.6785;16.37042;41.5
"MEDITS-GSA18";1994;119;6;1;0.046;41.71392;16.33542;31
"MEDITS-GSA18";1994;120;6;1;0.045;41.64942;16.3265;29.5
"MEDITS-GSA18";1994;121;6;1;0.047;41.69383;16.31567;25.5
"MEDITS-GSA18";1994;122;6;1;0.041;41.63475;16.38533;43.5
"MEDITS-GSA18";1994;123;6;1;0.044;41.52842;16.38642;44
"MEDITS-GSA18";1994;124;6;1;0.044;41.60425;16.39333;46
"MEDITS-GSA18";1994;125;6;1;0.045;41.44317;16.42808;47
"MEDITS-GSA18";1994;126;6;2;0.048;41.75992;16.42017;62.5
"MEDITS-GSA18";1994;127;5;2;0.045;41.5795;16.48592;70
"MEDITS-GSA18";1994;128;5;2;0.045;41.56758;16.50458;73
"MEDITS-GSA18";1994;129;6;2;0.044;41.61367;16.41625;52
"MEDITS-GSA18";1994;130;5;2;0.045;41.54633;16.52883;76.5
"MEDITS-GSA18";1994;131;5;2;0.047;41.482;16.54033;75.5
"MEDITS-GSA18";1994;132;6;3;0.043;41.92233;16.61192;118
"MEDITS-GSA18";1994;133;6;3;0.046;41.90008;16.65125;126.5
"MEDITS-GSA18";1994;134;6;3;0.048;41.85842;16.67625;118.5
"MEDITS-GSA18";1994;135;6;3;0.046;41.5315;16.84825;122.5
"MEDITS-GSA18";1994;136;6;3;0.043;41.30933;16.94383;111
"MEDITS-GSA18";1994;137;6;3;0.046;41.52417;16.81642;114
"MEDITS-GSA18";1994;138;6;3;0.043;41.257;16.93942;112
"MEDITS-GSA18";1994;139;5;4;0.079;41.93783;16.8125;221
"MEDITS-GSA18";1994;140;5;4;0.074;41.89667;16.84325;232
"MEDITS-GSA18";1994;141;5;4;0.067;41.84908;16.86283;235.5
"MEDITS-GSA18";1994;142;6;4;0.1;41.58292;17.06925;428
"MEDITS-GSA18";1994;143;5;5;0.093;42.02742;16.99592;530
"MEDITS-GSA18";1994;144;5;5;0.09;42.07667;16.99475;523
"MEDITS-GSA18";1994;145;6;5;0.081;41.5885;17.15308;545.5
"MEDITS-GSA18";1994;146;6;5;0.064;41.61233;17.1145;531.5
"MEDITS-GSA18";1994;1;7;1;0.046;41.665;19.38325;41.5
"MEDITS-GSA18";1994;2;7;1;0.043;41.0835;19.3855;38.5
"MEDITS-GSA18";1994;3;7;1;0.043;41.21258;19.37933;38
"MEDITS-GSA18";1994;4;7;2;0.042;41.59867;19.24783;81
"MEDITS-GSA18";1994;5;7;2;0.045;41.52175;19.2695;83.5
"MEDITS-GSA18";1994;6;7;2;0.045;41.47342;19.26558;90.5
"MEDITS-GSA18";1994;7;7;2;0.043;41.27775;19.17567;85
"MEDITS-GSA18";1994;8;7;2;0.043;41.21525;19.31617;75
"MEDITS-GSA18";1994;9;7;2;0.044;40.82383;19.19492;88
"MEDITS-GSA18";1994;10;7;2;0.042;40.786;19.19133;89.5
"MEDITS-GSA18";1994;11;7;2;0.044;40.74575;19.17392;95.5
"MEDITS-GSA18";1994;12;7;2;0.042;40.85492;19.18808;92
"MEDITS-GSA18";1994;13;7;2;0.042;40.87675;19.18208;95.5
"MEDITS-GSA18";1994;14;7;3;0.042;41.38867;19.10075;111
"MEDITS-GSA18";1994;15;7;3;0.044;41.32775;19.13225;102.5
"MEDITS-GSA18";1994;16;7;3;0.046;40.818;19.06317;154
"MEDITS-GSA18";1994;17;7;3;0.046;40.78358;19.06658;160.5
"MEDITS-GSA18";1994;18;7;3;0.046;40.74808;19.0805;166.5
"MEDITS-GSA18";1994;19;7;3;0.045;40.60175;19.17075;148
"MEDITS-GSA18";1994;20;7;3;0.045;40.6765;19.12733;156
"MEDITS-GSA18";1994;21;7;3;0.046;40.70917;19.0985;167.5
"MEDITS-GSA18";1994;22;7;3;0.045;40.6385;19.14592;156
"MEDITS-GSA18";1994;23;7;3;0.045;40.56583;19.17442;168.5
"MEDITS-GSA18";1994;24;7;4;0.09;41.22483;18.86283;302
"MEDITS-GSA18";1994;25;6;4;0.093;41.17733;18.86267;300.5
"MEDITS-GSA18";1994;26;7;4;0.092;41.11475;18.85792;297.5
"MEDITS-GSA18";1994;27;7;4;0.096;40.74533;18.98458;334
"MEDITS-GSA18";1994;28;7;4;0.089;40.61525;19.08333;298
"MEDITS-GSA18";1994;29;7;4;0.089;40.65792;19.06275;293
"MEDITS-GSA18";1994;30;7;4;0.09;40.59608;19.09442;301
"MEDITS-GSA18";1994;31;7;4;0.09;40.53183;19.1115;308
"MEDITS-GSA18";1994;32;7;5;0.09;41.08067;18.76033;550.5
"MEDITS-GSA18";1994;33;7;5;0.093;40.89658;18.827;500.5
"MEDITS-GSA18";1994;34;7;5;0.093;41.01683;18.77083;573.5
